op_type,district,street,rooms,area,floor,total_floors,house_seria,house_type,condition,price,lat,lon
For sale,Zolitūde,Anniņmuižas 2 b,4,91.0,1,9,119.,Panel,All amenities,79500.0,56.9575957,24.0238997
For sale,Purvciems,Ūnijas 32,1,13.0,1,2,P. kara,Wood,All amenities,12500.0,56.9668361,24.1732945
For rent,Mežaparks,Viestura pr. 37,1,35.0,3,17,Specpr.,Brick-Panel,All amenities,250.0,NaN,NaN
For rent,centrs,Marijas 20,4,114.0,4,5,P. kara,Masonry,All amenities,250.0,56.9507818,24.1261795
For rent,Ziepniekkalns,Ozolciema 24,1,43.0,3,10,119.,Brick-Panel,All amenities,270.0,56.899309849999995,24.088996068341373
For rent,Mežciems,Hipokrāta 13,1,45.0,3,16,104.,Brick-Panel,All amenities,300.0,56.966838550000006,24.237046693195214
For rent,Pļavnieki,Dzeņu 8,1,40.0,4,5,M. ģim.,Panel,All amenities,260.0,56.9396024,24.21101315
For sale,Ķengarags,Lokomotīves 46,2,39.0,2,5,LT proj.,Brick-Panel,All amenities,30000.0,56.90929355,24.20023458271737
For rent,Ziepniekkalns,Valdeķu 62,1,38.0,3,9,Specpr.,Brick,All amenities,350.0,56.90102635,24.09399411279032
For rent,centrs,Cēsu 41,2,40.0,2,2,P. kara,Wood,All amenities,280.0,56.96656595,24.1436439
For rent,Purvciems,Dudajeva g. 5,1,28.0,3,5,LT proj.,Brick-Panel,All amenities,235.0,56.9570069,24.1987368
For sale,Brekši,Biķernieku 218,3,66.0,2,5,103.,Brick-Panel,All amenities,43000.0,56.95765645,24.29116442484242
For sale,Jugla,Silciema 5,3,58.0,2,5,Hrušč.,Panel,All amenities,45000.0,56.9882535,24.237895432886905
For rent,centrs,Klijānu 6,1,14.0,5,9,Jaun.,Panel-Brick,All amenities,199.0,56.972655700000004,24.149311721285123
For sale,centrs,Pērnavas 43,3,54.0,3,6,P. kara,Brick,Partial amenities,51300.0,56.954919,24.1536554
For sale,Mežciems,Kaivas 50/1,2,64.0,2,5,Jaun.,Brick-Panel,All amenities,79500.0,56.9541725,24.2443253
For rent,centrs,Matīsa 41,1,22.0,1,2,Jaun.,Wood,All amenities,30.0,56.9554529,24.1371051
For rent,centrs,Matīsa 46,1,17.0,3,5,Jaun.,Masonry,All amenities,25.0,56.9549083,24.1376122
For rent,Iļģuciems,Motoru 3,1,25.0,5,5,M. ģim.,Brick,All amenities,230.0,56.96949175,24.0680992583519
For rent,centrs,Barona 24/26,1,22.0,6,6,Renov.,Masonry,All amenities,480.0,56.95161295,24.12245714786153
For rent,Ziepniekkalns,Ozolciema 30,1,40.0,6,9,M. ģim.,Panel,All amenities,280.0,56.89981695,24.09653373353852
For sale,centrs,Zvaigžņu 24,2,29.0,3,7,P. kara,Masonry,All amenities,44900.0,56.9607411,24.1497716
For sale,centrs,Valdemāra 37,3,78.0,4,6,Renov.,Masonry,All amenities,159732.0,56.958482,24.116859
For sale,Teika,Bērzpils 1,2,45.0,1,5,Hrušč.,Brick,All amenities,37000.0,56.97918625,24.1706639381423
For sale,Mežciems,Hipokrāta 17,3,62.0,6,9,602.,Panel,All amenities,61000.0,56.96614945,24.23733307860186
For rent,centrs,Cēsu 5,2,48.0,3,6,P. kara,Masonry,All amenities,450.0,56.9642651,24.1370086
For rent,centrs,Valdemāra 53,1,19.0,3,5,P. kara,Masonry,All amenities,120.0,56.9596205,24.1190117
For sale,Āgenskalns,Kuldīgas 10,1,21.0,2,2,Specpr.,Wood,Partial amenities,11700.0,56.9517628,24.067348709240818
For rent,Āgenskalns,Tukuma 3,1,24.0,2,3,P. kara,Panel-Brick,All amenities,200.0,56.6975599,23.1472299
For sale,Teika,Apes 5,2,46.0,1,5,Specpr.,Brick,All amenities,44300.0,56.977492049999995,24.17449723629064
For sale,Āgenskalns,Gregora 8,1,33.0,5,9,467.,Panel,All amenities,38000.0,56.9452815,24.051249567378232
For sale,Dzegužkalns,Daugavgrīvas 74a,1,21.0,7,9,Specpr.,Brick,All amenities,27500.0,56.958454849999995,24.06939190936662
For sale,Ziepniekkalns,Ozolciema 32,1,32.0,9,9,602.,Panel,All amenities,32500.0,56.89979805,24.098350150000005
For sale,Purvciems,Ilūkstes 467,1,32.0,4,9,467.,Panel,All amenities,32000.0,56.9405867,24.1951866
Renting,Ķengarags,Maskavas,2,,2,5,LT proj.,Brick-Panel,All amenities,,56.8597884,24.3083417
For sale,Purvciems,Dzelzavas 79,4,75.0,6,9,467.,Panel,All amenities,65000.0,56.95684165,24.200512350000004
For rent,Pļavnieki,Salnas 34,2,48.0,2,9,602.,Panel,All amenities,230.0,56.94177975,24.229188785980316
For sale,Ziepniekkalns,Līvciema 9,3,75.0,3,7,Specpr.,Panel,All amenities,78000.0,56.909571850000006,24.097641602805066
For sale,Āgenskalns,Kuldīgas 10,1,17.0,2,2,Specpr.,Wood,Partial amenities,10000.0,56.9517628,24.067348709240818
For rent,centrs,Lāčplēša 123,3,57.0,6,6,Jaun.,Masonry,All amenities,670.0,56.9439656,24.1329895
For rent,Teika,Burtnieku 35,1,18.0,3,5,M. ģim.,Brick,All amenities,200.0,56.96760975,24.181353900357145
Buying,Āgenskalns,,1,,,,,,,,46.3144754,11.0480288
For sale,centrs,Tomsona 23,3,58.0,2,5,Hrušč.,Brick,All amenities,73000.0,56.96530735,24.126257892770163
For sale,Imanta,Kurzemes pr. 68,2,39.0,3,5,LT proj.,Panel,All amenities,34900.0,56.9567829,24.0344957
For rent,centrs,Tērbatas 26,2,52.0,4,4,P. kara,Brick,All amenities,400.0,56.9545197,24.1232518
For sale,Iļģuciems,Lilijas 22,3,84.0,2,4,Jaun.,Brick-Panel,All amenities,145000.0,56.965040349999995,24.061781791736752
For sale,Imanta,Dumbrāja 18,3,68.0,3,4,Jaun.,Panel-Brick,All amenities,110000.0,56.95698695,24.0186127580713
For sale,Iļģuciems,Saulgožu 19,2,43.0,3,5,Hrušč.,Masonry,All amenities,35000.0,56.9678207,24.0484273830414
For sale,centrs,Ganu 4,5,145.0,4,5,P. kara,Masonry,All amenities,220000.0,56.961459149999996,24.1092928040999
For sale,Krasta r-ns,Rītupes 28,3,59.0,9,9,467.,Panel,All amenities,58500.0,56.9281595,24.172316600000002
For sale,Sarkandaugava,Sofijas 4,1,26.0,2,5,Hrušč.,Brick,All amenities,29800.0,56.99858605,24.12087923927512
For sale,Iļģuciems,Motoru 7,1,27.0,1,5,LT proj.,Panel,All amenities,32000.0,56.97008835,24.066817583075586
For rent,Mangaļi,Carnikavas 3c,1,24.0,1,1,Specpr.,Brick,All amenities,195.0,57.0237089,24.128180100000005
For rent,Zolitūde,Gramzdas 19,2,60.0,9,5,119.,Panel,All amenities,300.0,56.94351315,24.007624426696847
For sale,Daugavgrīva,Birzes 42,2,53.0,5,5,103.,Brick-Panel,All amenities,34980.0,57.036440150000004,24.027665024755272
For sale,Mežciems,Hipokrāta 11,1,46.0,8,16,104.,Panel,All amenities,45000.0,56.9671489,24.23755090255275
For rent,centrs,Maskavas 50,3,70.0,2,3,P. kara,Masonry,All amenities,410.0,56.8597884,24.3083417
For sale,centrs,Barona 25,4,99.0,6,6,P. kara,Brick,Partial amenities,95000.0,56.9527504,24.124026
For rent,centrs,Matīsa 85,2,48.0,1,4,P. kara,Masonry,All amenities,450.0,56.9526541,24.1433157
For rent,Ķengarags,Krustpils 123a,1,19.0,1,1,Renov.,Brick,All amenities,192.0,56.9293636,24.1835723
For sale,Purvciems,Purvciema 13,1,46.0,8,12,104.,Panel,All amenities,52000.0,56.95341415,24.1672841
For rent,Imanta,Kurzemes pr. 148,1,33.0,7,9,602.,Panel,All amenities,240.0,NaN,NaN
For rent,Imanta,Dubultu 20,2,39.0,3,5,LT proj.,Panel,All amenities,230.0,56.958418050000006,24.005962909206254
For sale,centrs,Avotu 4,1,23.0,2,5,Renov.,Masonry,All amenities,38500.0,56.9508163,24.1271389
For sale,Vecmīlgrāvis,Melīdas 1/15,2,52.0,5,5,LT proj.,Panel,All amenities,33000.0,57.0326345,24.1122608
For sale,centrs,Avotu 4,2,41.0,2,5,Renov.,Brick,All amenities,53500.0,56.9508163,24.1271389
For rent,centrs,Stabu 102,1,12.0,5,5,P. kara,Brick,All amenities,115.0,56.94937815,24.142414018286722
For rent,Jugla,Juglas 3,1,38.0,8,12,Specpr.,Brick,All amenities,180.0,56.98820105,24.24322393920022
For rent,Āgenskalns,Valentīna 16,3,70.0,1,1,Jaun.,Brick,All amenities,735.0,56.94107515,24.053728946890434
For rent,Imanta,Anniņmuižas iela 28,2,60.0,11,16,Specpr.,Brick,All amenities,330.0,56.9494099,24.0102727
For sale,Purvciems,Nīcgales 21,3,59.0,1,5,LT proj.,Panel,All amenities,53500.0,56.95508155,24.1768222238815
For sale,Imanta,Kleistu 8,3,67.0,2,5,LT proj.,Panel,Partial amenities,58000.0,56.960568949999995,24.022842500000014
For sale,centrs,Stabu 18a,4,138.0,3,5,P. kara,Masonry,All amenities,199000.0,56.9599606,24.1209763
For sale,centrs,Barona 14,2,47.0,2,5,Renov.,Masonry,All amenities,147000.0,56.9506147,24.1212313
For sale,Āgenskalns,Slokas 13a,4,88.0,2,4,P. kara,Brick,All amenities,105000.0,56.944822,24.074874985343733
For rent,Āgenskalns,Talsu 42,1,25.0,3,5,P. kara,Masonry,Partial amenities,200.0,56.9376655,24.0718085
For sale,Pļavnieki,Saharova 27,3,73.0,4,16,Specpr.,Masonry,All amenities,89000.0,56.9413857,24.2040933
For sale,centrs,Artilērijas 35b,3,73.0,4,4,Renov.,Masonry,All amenities,135000.0,56.9607774,24.1360568
For sale,centrs,Artilērijas 35b,2,52.0,3,4,Renov.,Masonry,All amenities,90000.0,56.9607774,24.1360568
For rent,Ziepniekkalns,Ozolciema 21/1,2,55.0,10,10,119.,Panel-Brick,All amenities,330.0,56.8990307,24.0785989
For sale,Imanta,Vīksnes 21,4,125.0,5,7,Jaun.,Brick-Panel,All amenities,210000.0,56.95789295,24.001035470444254
For sale,Pļavnieki,Slāvu 13,3,67.0,7,9,602.,Brick-Panel,All amenities,65000.0,56.9307254,24.181101
For rent,centrs,Grēcinieku 24,3,142.0,4,7,P. kara,Brick-Panel,All amenities,1450.0,56.9466833,24.1077134
For rent,centrs,Čaka 33,2,40.0,4,6,P. kara,Brick,All amenities,395.0,56.9521436,24.1276865
For rent,Mangaļi,Viestura pr. 22,2,48.0,3,4,Specpr.,Brick,All amenities,330.0,NaN,NaN
For rent,centrs,Upes 2a,1,34.0,5,5,Specpr.,Panel-Brick,All amenities,300.0,56.97594855,24.137672196112753
For rent,centrs,Brīvības 103,Citi,300.0,4,5,Specpr.,Masonry,All amenities,350.0,56.9614331,24.1331108
For sale,Brekši,Juglasciema b. 54,2,56.0,2,2,Jaun.,Masonry,All amenities,83800.0,56.971791,24.3179227
Buying,Zolitūde,,Citi,,,,,,,,46.3144754,11.0480288
For rent,Āgenskalns,Raņķa d. 34,3,109.0,8,23,Jaun.,Panel,All amenities,1200.0,56.9483074,24.0801468
For rent,Ķīpsala,Ogļu 32,3,80.0,1,4,Renov.,Masonry,All amenities,1200.0,56.9608406,24.081764791335793
For sale,Ķīpsala,Ogļu 30,3,104.0,2,2,Jaun.,Masonry,All amenities,320000.0,56.9606804,24.08183636276761
For rent,centrs,Stabu 16,5,250.0,4,6,Renov.,Masonry,All amenities,2500.0,56.957564899999994,24.12539997906137
For sale,centrs,Blaumaņa 21,2,80.0,1,7,P. kara,Masonry,All amenities,141000.0,56.95264935,24.125906961191163
For sale,centrs,Šarlotes 7,2,33.0,3,7,Jaun.,Brick-Panel,All amenities,80000.0,56.9645861,24.1286325
For sale,centrs,Zvaigžņu 24,3,72.4,2,6,Specpr.,Brick,All amenities,85000.0,56.9607411,24.1497716
For rent,centrs,Rūpniecības 22,3,98.0,6,7,Specpr.,Brick,All amenities,750.0,56.96134855,24.103635566193276
For rent,Jugla,Vidzemes al. 1,2,48.0,8,12,Čehu pr.,Brick-Panel,All amenities,320.0,56.99359675,24.242844166237113
For rent,centrs,Krāsotāju 6,3,95.0,4,5,Jaun.,Masonry,All amenities,550.0,56.953911149999996,24.143153899999994
For sale,centrs,Elizabetes 57a,3,167.0,1,7,Renov.,Brick-Panel,Without amenities,19999.0,56.954026400000004,24.119133486635633
For sale,Jugla,Juglas 23-18,2,45.0,5,5,Hrušč.,Panel,All amenities,29999.0,56.9761694,24.2544503
For rent,centrs,Sadovņikova 47,1,19.0,3,5,P. kara,Brick,Partial amenities,180.0,56.9408555,24.1364923
For rent,Krasta r-ns,Salacas 1,1,36.0,3,4,Renov.,Brick-Panel,All amenities,55.0,56.93045135,24.168588440214645
For rent,Krasta r-ns,Salacas 1,1,23.0,1,4,Renov.,Brick,All amenities,220.0,56.93045135,24.168588440214645
For sale,centrs,Birznieka-Upīša 10,3,71.0,2,5,Renov.,Masonry,All amenities,159750.0,56.9488745,24.126602744609187
For rent,Āgenskalns,Mūkusalas 25,2,49.0,3,6,Jaun.,Panel-Brick,All amenities,650.0,56.93740390000001,24.101176263114088
For sale,Vecrīga,Peitavas 5,3,91.0,3,5,P. kara,Masonry,All amenities,164000.0,56.9462191,24.1099153
For sale,Imanta,Dammes 13,2,50.0,1,9,602.,Panel,All amenities,41700.0,56.9618014,24.010691273060154
Buying,Purvciems,,2,,,,,,All amenities,,46.3144754,11.0480288
Buying,Ķengarags,,2,,,,,,,,46.3144754,11.0480288
Buying,centrs,,2,,,,,,All amenities,,46.3144754,11.0480288
Buying,Āgenskalns,,2,,,,,,,,46.3144754,11.0480288
Buying,Pļavnieki,,2,,,,,,All amenities,,46.3144754,11.0480288
For sale,Zolitūde,Gramzdas 80,4,176.0,4,4,Jaun.,Brick-Panel,All amenities,168000.0,56.94145735,24.003018839234613
For rent,centrs,Terēzes 8,1,28.0,2,5,Renov.,Brick,All amenities,260.0,56.9619582,24.15009284450676
Buying,Ķengarags,,2,,,,,,,,46.3144754,11.0480288
For sale,centrs,Bruņinieku 68a,2,45.0,2,4,P. kara,Brick,All amenities,43500.0,56.952567,24.1378884
For rent,Imanta,Anniņmuižas bulvāris 41,3,95.0,18,24,Jaun.,Panel-Brick,All amenities,550.0,56.95959205,24.014752249921976
For rent,Imanta,Anniņmuižas bulvāris 41,3,96.0,6,24,Jaun.,Panel-Brick,All amenities,550.0,56.95959205,24.014752249921976
For sale,Āgenskalns,Mūkusalas 25,4,170.0,5,6,Jaun.,Masonry,All amenities,270000.0,56.93740390000001,24.101176263114088
For sale,Purvciems,Pūces 45,3,95.0,6,7,Jaun.,Masonry,All amenities,148000.0,56.9527285,24.190798710604334
For rent,Maskavas priekšpilsēta,Daugavpils 8,1,15.0,1,2,P. kara,Wood,All amenities,150.0,56.9398925,24.14141985484498
For rent,Iļģuciems,Stūres 2,1,18.0,2,5,M. ģim.,Panel,Partial amenities,70.0,56.9692203,24.069493731814187
For sale,centrs,Ausekļa 8,2,53.0,5,6,Specpr.,Brick-Panel,All amenities,107000.0,56.9606806,24.1003622
For sale,Ziepniekkalns,Graudu 29,4,109.0,3,4,Jaun.,Masonry,All amenities,185300.0,56.91000915,24.099144301381912
For sale,Āgenskalns,Lielirbes 13,2,67.0,9,30,Jaun.,Masonry,All amenities,99875.0,56.9334996,24.0424848
For sale,centrs,11. novembra krastm. 11,4,170.0,5,6,Jaun.,Masonry,All amenities,270000.0,NaN,NaN
For sale,centrs,Avotu 4,2,34.8,2,5,Renov.,Masonry,All amenities,59000.0,56.9508163,24.1271389
For rent,Mežciems,Kaivas 50,1,35.0,5,5,Jaun.,Panel-Brick,All amenities,300.0,56.95546705,24.24181865
For rent,Bolderāja,Gobas 29,2,60.0,4,5,Specpr.,Brick,All amenities,220.0,57.03086935,24.05388700410905
For sale,centrs,Barona 14,2,40.3,5,5,Renov.,Masonry,All amenities,79000.0,56.9506147,24.1212313
For sale,centrs,Barona 14,2,35.0,4,5,Renov.,Masonry,All amenities,69000.0,56.9506147,24.1212313
For sale,Āgenskalns,Kalnciema 57,2,52.0,4,4,Staļina,Masonry,All amenities,55000.0,56.94119075,24.058680141169283
For sale,Vecrīga,Laipu 6,1,25.0,3,5,P. kara,Masonry,All amenities,82500.0,56.9490258,24.10823524867357
For rent,centrs,Čaka 143,3,75.0,4,5,P. kara,Masonry,Partial amenities,480.0,56.9643579,24.1513733
For rent,Ziepniekkalns,Ozolciema 12/2,2,59.0,9,9,119.,Panel,All amenities,320.0,56.8990307,24.0785989
For sale,centrs,Lugažu 4,2,45.0,1,5,LT proj.,Panel,All amenities,49500.0,56.974751749999996,24.109179400000013
For rent,Ķengarags,Prūšu 15,2,39.0,3,5,LT proj.,Panel,All amenities,220.0,56.9132013,24.189901450000008
For rent,Iļģuciems,Lilijas 9,3,54.0,4,5,Hrušč.,Brick,All amenities,400.0,56.9643785,24.0675921
For sale,centrs,Brīvības 30,3,82.0,4,4,P. kara,Masonry,All amenities,170000.0,56.9520463,24.11476
For sale,Vecrīga,Laipu 6,2,48.0,2,4,Renov.,Masonry,All amenities,130000.0,56.9490258,24.10823524867357
For rent,centrs,Kalniņa 6,1,56.0,1,5,Renov.,Masonry,All amenities,50.0,56.9496478,24.1208218
For sale,Bolderāja,Gobas 28,3,67.0,5,5,103.,Brick-Panel,All amenities,49900.0,57.02771755,24.05580097972616
For sale,Ķengarags,Maskavas 238,4,140.0,2,7,Jaun.,Brick-Panel,All amenities,155000.0,56.8597884,24.3083417
For sale,Krasta r-ns,Ogres 5,4,140.0,2,7,Jaun.,Brick-Panel,All amenities,155000.0,56.92735995,24.16462366522879
For sale,Jugla,Kvēles 15/15,3,59.0,3,5,LT proj.,Panel,All amenities,62000.0,56.9816726,24.2465564
For rent,Purvciems,Stirnu 53,1,30.0,3,5,LT proj.,Panel,All amenities,300.0,56.9636426,24.193654765846908
For rent,centrs,Stabu 15,2,55.0,2,5,Staļina,Brick,All amenities,520.0,56.9587074,24.1237749
For rent,centrs,Matīsa 69a,2,62.0,4,7,Jaun.,Brick,All amenities,650.0,56.9581178,24.1311146
For sale,centrs,Lāčplēša 125,1,32.0,4,5,Renov.,Brick,All amenities,34900.0,56.9439002,24.1325617
Renting,Mežciems,,2,,,,,,All amenities,,46.3144754,11.0480288
For sale,Vecmīlgrāvis,Sniega 2,3,55.0,5,5,LT proj.,Panel,All amenities,43000.0,57.0337701,24.09840055
For sale,centrs,Tērbatas 60,4,94.0,4,5,P. kara,Masonry,All amenities,115000.0,56.9561495,24.1264378
For sale,Maskavas priekšpilsēta,Daugavpils 76,1,25.0,6,5,P. kara,Brick,All amenities,23000.0,56.946430899999996,24.14139621313611
For sale,centrs,Blaumaņa 9,4,105.0,4,6,Renov.,Masonry,All amenities,129360.0,56.9539256,24.1237609
For sale,centrs,Blaumaņa 9,Citi,287.0,5,6,Renov.,Brick,All amenities,298544.0,56.9539256,24.1237609
For sale,Pļavnieki,Ilūkstes 41,2,60.0,2,2,Priv. m.,Masonry,All amenities,45000.0,56.938573149999996,24.194416215790003
For sale,centrs,Blaumaņa 9,1,33.0,1,6,Renov.,Masonry,All amenities,43956.0,56.9539256,24.1237609
For sale,centrs,Avotu 4,1,21.0,2,5,Renov.,Masonry,All amenities,37500.0,56.9508163,24.1271389
For sale,Ziepniekkalns,Ozolciema 18,1,46.0,2,9,119.,Panel,All amenities,45000.0,56.89859735,24.08767079999982
For rent,Iļģuciems,Sniķeres 24,1,27.0,1,1,Priv. m.,Wood,All amenities,25.0,56.96885415,24.040999550000002
For sale,centrs,Blaumaņa 9,4,74.0,1,6,Renov.,Masonry,All amenities,87961.0,56.9539256,24.1237609
For rent,centrs,Ģertrūdes 50,2,45.0,6,6,P. kara,Masonry,All amenities,470.0,56.952468100000004,24.131084304339964
For sale,Šķirotava,Gravas 17,2,44.0,4,5,Jaun.,Panel-Brick,All amenities,53000.0,56.905150899999995,24.229588797755518
For rent,Bolderāja,Dolomīta 2,1,32.0,5,5,Hrušč.,Brick,All amenities,190.0,57.0264399,24.0391971
For rent,Bolderāja,Stagaru 4,1,38.0,4,5,M. ģim.,Brick-Panel,Partial amenities,140.0,57.02965155,24.035975194523694
For rent,Kundziņsala,Kundziņsalas 8. šķ. l. 3,1,32.0,1,2,P. kara,Masonry,All amenities,250.0,NaN,NaN
For rent,Mežciems,Mežciema 23,1,49.0,2,16,104.,Panel,All amenities,280.0,56.971605,24.2340818
For rent,Grīziņkalns,Alauksta 9,1,45.0,4,6,Jaun.,Brick-Panel,All amenities,400.0,56.9610476,24.149369490567484
For sale,Āgenskalns,Kuldīgas 45,1,20.0,2,3,P. kara,Wood,All amenities,14500.0,56.945212850000004,24.055863646260402
For sale,Daugavgrīva,Parādes 22,2,41.0,3,5,Hrušč.,Masonry,All amenities,41900.0,57.03948115,24.0254633
For rent,centrs,Ģertrūdes 81,1,45.0,2,3,Jaun.,Brick,All amenities,380.0,56.9509613,24.1346071
For rent,Āgenskalns,Lielirbes 13,3,90.0,15,30,Jaun.,Masonry,All amenities,650.0,56.9334996,24.0424848
For sale,centrs,Brīvības iela 165,2,61.0,3,5,Staļina,Masonry,All amenities,80000.0,56.96689285,24.146216338571435
For sale,Teika,Ķeguma 43,1,43.0,3,5,M. ģim.,Panel,All amenities,46200.0,56.96378645,24.196187449485812
Buying,Bolderāja,Platā,1,42.0,2,5,M. ģim.,Panel,All amenities,,46.770384,11.6396833
For sale,Ziepniekkalns,Ozolciema 48,1,45.0,3,9,M. ģim.,Panel,All amenities,40700.0,56.900487049999995,24.100607425766412
For sale,centrs,Stabu 46,3,74.0,3,6,P. kara,Masonry,All amenities,135000.0,56.9543322,24.1313043698515
For sale,centrs,Artilērijas 3,2,46.0,3,5,P. kara,Masonry,All amenities,49000.0,56.961270150000004,24.13542191631238
For rent,centrs,Blaumaņa 56,2,64.0,5,6,P. kara,Masonry,All amenities,450.0,56.9554547,24.1216183
For rent,Ziepniekkalns,Stērstu 22,2,40.0,1,2,Specpr.,Masonry,Partial amenities,220.0,56.9135917,24.1141275
For rent,centrs,Miera 93,3,89.0,6,6,Jaun.,Panel,All amenities,750.0,56.9704076,24.1377874
For sale,centrs,Kalniņa 1,1,27.0,5,5,Renov.,Masonry,All amenities,59990.0,56.949246,24.120821916159187
For sale,centrs,Ganību d. 13,2,46.0,5,5,103.,Brick-Panel,All amenities,56800.0,56.9928319,24.1224521
For rent,Teika,Brīvības gatve 404,1,30.0,2,12,Čehu pr.,Brick,All amenities,300.0,56.987477,24.2280819
For rent,Jugla,Brīvības gatve 404,1,30.0,2,12,Čehu pr.,Brick,All amenities,300.0,56.987477,24.2280819
For rent,centrs,Čaka 59,3,85.0,5,5,P. kara,Brick,All amenities,500.0,56.9553389,24.1342842
For sale,Mežciems,Biķernieku 242,2,42.0,2,2,P. kara,Wood,All amenities,37500.0,56.9593644,24.29816964999999
For sale,Teika,Brīvības gatve 209,4,117.0,5,5,P. kara,Brick,All amenities,82000.0,56.9745276,24.1701148972973
For rent,Zolitūde,Augšzemes 5,2,57.0,3,4,Jaun.,Panel,All amenities,550.0,56.94414285,24.02350542614048
For sale,Klīversala,Kuģu 26,3,60.0,3,5,Jaun.,Brick-Panel,All amenities,120000.0,56.94553165,24.092327378378094
For rent,centrs,Čaka 143,2,58.0,4,5,P. kara,Brick-Panel,All amenities,425.0,56.9643579,24.1513733
For sale,centrs,Zvaigžņu 31,1,20.0,1,2,P. kara,Masonry,Partial amenities,8100.0,56.961717,24.150649763157894
For sale,centrs,Blaumaņa 8,3,107.0,5,5,P. kara,Brick,All amenities,265000.0,56.95523395,24.12155999229823
For sale,Iļģuciems,Reņģes 70 k2,2,45.0,1,3,Hrušč.,Brick,All amenities,36000.0,56.9657966,24.0629937
For rent,Maskavas priekšpilsēta,Jēkabpils 9,1,25.0,3,3,Renov.,Masonry,All amenities,290.0,56.94284855,24.133753153151865
For rent,Mežciems,Hipokrāta 11,1,45.0,12,16,104.,Panel,All amenities,270.0,56.9671489,24.23755090255275
For rent,Zolitūde,Ruses 26,3,77.0,2,9,119.,Panel,All amenities,420.0,56.9454805,24.0097101
For sale,Dzegužkalns,Dzegužu 1,2,41.0,3,3,Hrušč.,Masonry,All amenities,38000.0,56.95863035,24.062260503177363
Buying,Šampēteris-Pleskodāle,,,,,,,,,,46.3144754,11.0480288
For sale,Ziepniekkalns,Komētas 18,4,140.0,4,4,Jaun.,Panel,All amenities,228000.0,56.91406475,24.126730620738968
For sale,centrs,Čaka 52/2,4,137.0,3,5,P. kara,Masonry,All amenities,149000.0,56.9626863,24.1480584
For sale,Pļavnieki,Jasmuižas 22,4,118.0,1,3,Jaun.,Brick-Panel,All amenities,199000.0,56.93715885,24.214633042920454
For rent,centrs,Matīsa 35,3,63.0,3,5,Renov.,Masonry,All amenities,630.0,56.95629175,24.135354550841225
For sale,Ķengarags,Salaspils 16b,3,75.0,6,12,Čehu pr.,Brick,All amenities,67000.0,56.919419649999995,24.18386684815694
