,date,firm,Ticker,Research Development,Income Before Tax,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Interest Expense,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Net Income From Continuing Ops,Net Income Applicable To Common Shares
118,2020-12-31,Ameren Corp,AEE,,137000000.0,115000000.0,-31000000.0,598000000.0,242000000.0,242000000.0,-108000000.0,21000000.0,1272000000.0,1030000000.0,674000000.0,-105000000.0,116000000.0,115000000.0
119,2020-09-30,Ameren Corp,AEE,,432000000.0,367000000.0,-32000000.0,895000000.0,526000000.0,526000000.0,-110000000.0,63000000.0,1557000000.0,1031000000.0,662000000.0,-94000000.0,369000000.0,367000000.0
120,2021-06-30,American Airlines Group,AAL,,9000000.0,19000000.0,277000000.0,787000000.0,-929000000.0,-929000000.0,-486000000.0,-10000000.0,7478000000.0,8407000000.0,6691000000.0,938000000.0,19000000.0,19000000.0
121,2021-03-31,American Airlines Group,AAL,,-1573000000.0,-1250000000.0,151000000.0,-1806000000.0,-3151000000.0,-3151000000.0,-371000000.0,-323000000.0,4008000000.0,7159000000.0,5814000000.0,1578000000.0,-1250000000.0,-1250000000.0
122,2020-12-31,American Airlines Group,AAL,,-2809000000.0,-2178000000.0,95000000.0,-923000000.0,-2066000000.0,-2066000000.0,-376000000.0,-631000000.0,4028000000.0,6094000000.0,4951000000.0,-743000000.0,-2178000000.0,-2178000000.0
123,2020-09-30,American Airlines Group,AAL,,-3095000000.0,-2399000000.0,70000000.0,-2489000000.0,-3716000000.0,-3716000000.0,-340000000.0,-696000000.0,3173000000.0,6889000000.0,5662000000.0,621000000.0,-2399000000.0,-2399000000.0
124,2021-06-30,American Electric Power,AEP,,635000000.0,578200000.0,-29700000.0,1871300000.0,839600000.0,839600000.0,-301600000.0,61200000.0,3826500000.0,2986900000.0,1955200000.0,-204600000.0,573800000.0,578200000.0
125,2021-03-31,American Electric Power,AEP,,633300000.0,575000000.0,-29600000.0,1853100000.0,839900000.0,839900000.0,-290200000.0,54500000.0,4281100000.0,3441200000.0,2428000000.0,-206600000.0,578800000.0,575000000.0
126,2020-12-31,American Electric Power,AEP,,417300000.0,435500000.0,-29800000.0,1575900000.0,600000000.0,600000000.0,-288300000.0,-17400000.0,3610600000.0,3010600000.0,2034700000.0,-182700000.0,434700000.0,435500000.0
127,2020-09-30,American Electric Power,AEP,,747000000.0,748600000.0,-29700000.0,1925500000.0,972900000.0,972900000.0,-291300000.0,-1200000.0,4066400000.0,3093500000.0,2140900000.0,-225900000.0,748200000.0,748600000.0
128,2021-06-30,American Express,AXP,,2940000000.0,2280000000.0,3758000000.0,7705000000.0,0.0,2701000000.0,,660000000.0,10849000000.0,8148000000.0,3144000000.0,239000000.0,2280000000.0,2249000000.0
129,2021-03-31,American Express,AXP,,2993000000.0,2235000000.0,3316000000.0,7179000000.0,0.0,2621000000.0,,758000000.0,9739000000.0,7118000000.0,2560000000.0,372000000.0,2235000000.0,2206000000.0
130,2020-12-31,American Express,AXP,,1858000000.0,1438000000.0,3601000000.0,6859000000.0,0.0,1995000000.0,,420000000.0,9462000000.0,7467000000.0,2603000000.0,-137000000.0,1438000000.0,1414000000.0
131,2020-09-30,American Express,AXP,,1364000000.0,1073000000.0,3230000000.0,5823000000.0,0.0,1360000000.0,,291000000.0,8086000000.0,6726000000.0,2263000000.0,4000000.0,1073000000.0,1050000000.0
132,2021-06-30,American International Group,AIG,,147000000.0,99000000.0,2092000000.0,2662000000.0,570000000.0,570000000.0,-338000000.0,-3000000.0,10533000000.0,9963000000.0,7871000000.0,-423000000.0,150000000.0,91000000.0
133,2021-03-31,American International Group,AIG,,4728000000.0,3876000000.0,2014000000.0,7198000000.0,5184000000.0,5184000000.0,-342000000.0,798000000.0,14509000000.0,9325000000.0,7311000000.0,-456000000.0,3930000000.0,3869000000.0
134,2020-12-31,American International Group,AIG,,-558000000.0,-53000000.0,2054000000.0,1491000000.0,-563000000.0,-563000000.0,-358000000.0,-542000000.0,9332000000.0,9895000000.0,7841000000.0,5000000.0,-16000000.0,-60000000.0
135,2020-09-30,American International Group,AIG,,368000000.0,288000000.0,1891000000.0,2504000000.0,613000000.0,613000000.0,-379000000.0,74000000.0,9965000000.0,9352000000.0,7461000000.0,-245000000.0,294000000.0,281000000.0
136,2021-06-30,American Tower,AMT,,820700000.0,746300000.0,207200000.0,1651000000.0,887500000.0,887500000.0,-213700000.0,72800000.0,2298900000.0,1411400000.0,647900000.0,-66800000.0,747900000.0,746300000.0
137,2021-03-31,American Tower,AMT,,702600000.0,645000000.0,182600000.0,1584200000.0,875900000.0,875900000.0,-207000000.0,50300000.0,2158500000.0,1282600000.0,574300000.0,-173300000.0,652300000.0,645000000.0
138,2020-12-31,American Tower,AMT,,419700000.0,365100000.0,196300000.0,1549900000.0,859800000.0,859800000.0,-196100000.0,58100000.0,2122500000.0,1262700000.0,572600000.0,-440100000.0,361600000.0,365100000.0
139,2020-09-30,American Tower,AMT,,502200000.0,464400000.0,176000000.0,1450300000.0,802700000.0,802700000.0,-190900000.0,39300000.0,2012900000.0,1210200000.0,562600000.0,-300500000.0,462900000.0,464400000.0
140,2021-06-30,American Water Works,AWK,,251000000.0,207000000.0,-19000000.0,568000000.0,349000000.0,349000000.0,-101000000.0,44000000.0,999000000.0,650000000.0,431000000.0,-98000000.0,207000000.0,207000000.0
141,2021-03-31,American Water Works,AWK,,155000000.0,133000000.0,-20000000.0,469000000.0,249000000.0,249000000.0,-98000000.0,22000000.0,888000000.0,639000000.0,419000000.0,-94000000.0,133000000.0,133000000.0
142,2020-12-31,American Water Works,AWK,,181000000.0,145000000.0,-12000000.0,494000000.0,275000000.0,275000000.0,-99000000.0,36000000.0,923000000.0,648000000.0,429000000.0,-94000000.0,145000000.0,145000000.0
143,2020-09-30,American Water Works,AWK,,352000000.0,264000000.0,-12000000.0,660000000.0,445000000.0,445000000.0,-99000000.0,88000000.0,1079000000.0,634000000.0,419000000.0,-93000000.0,264000000.0,264000000.0
144,2021-06-30,Ameriprise Financial,AMP,,721000000.0,591000000.0,823000000.0,1720000000.0,897000000.0,897000000.0,-169000000.0,130000000.0,3420000000.0,2523000000.0,1700000000.0,-176000000.0,591000000.0,591000000.0
145,2021-03-31,Ameriprise Financial,AMP,,493000000.0,437000000.0,823000000.0,1522000000.0,699000000.0,699000000.0,-206000000.0,56000000.0,3355000000.0,2656000000.0,1833000000.0,-206000000.0,437000000.0,437000000.0
146,2020-12-31,Ameriprise Financial,AMP,,190000000.0,177000000.0,828000000.0,1183000000.0,355000000.0,355000000.0,-165000000.0,13000000.0,3189000000.0,2834000000.0,2006000000.0,-165000000.0,177000000.0,177000000.0
147,2020-09-30,Ameriprise Financial,AMP,,-184000000.0,-140000000.0,762000000.0,796000000.0,34000000.0,34000000.0,-217000000.0,-44000000.0,3013000000.0,2979000000.0,2217000000.0,-218000000.0,-140000000.0,-140000000.0
148,2021-06-30,AmerisourceBergen,ABC,,573530000.0,292122000.0,913414000.0,1888206000.0,847691000.0,847691000.0,-53011000.0,278082000.0,53405695000.0,52558004000.0,51517489000.0,-274161000.0,295448000.0,292122000.0
149,2021-03-31,AmerisourceBergen,ABC,,566511000.0,435267000.0,730081000.0,1533381000.0,702503000.0,702503000.0,-35184000.0,132506000.0,49154171000.0,48451668000.0,47620790000.0,-135992000.0,434005000.0,435267000.0
150,2020-12-31,AmerisourceBergen,ABC,,527882000.0,374845000.0,735068000.0,1452230000.0,617609000.0,617609000.0,-34578000.0,149175000.0,52516556000.0,51898947000.0,51064326000.0,-89727000.0,378707000.0,374845000.0
151,2020-09-30,AmerisourceBergen,ABC,,-6143457000.0,-4846072000.0,671028000.0,1346317000.0,577952000.0,577952000.0,-35761000.0,-1298952000.0,49244768000.0,48666816000.0,47898451000.0,-6721409000.0,-4844505000.0,-4846072000.0
152,2021-06-30,Ametek,AME,,291755000.0,231679000.0,157023000.0,473634000.0,316611000.0,316611000.0,-20442000.0,60076000.0,1386346000.0,1069735000.0,912712000.0,-24856000.0,231679000.0,231679000.0
153,2021-03-31,Ametek,AME,,272456000.0,219233000.0,138440000.0,426350000.0,287910000.0,287910000.0,-18947000.0,53223000.0,1215742000.0,927832000.0,789392000.0,-15454000.0,219233000.0,219233000.0
154,2020-12-31,Ametek,AME,,276707000.0,221025000.0,135844000.0,428979000.0,293135000.0,293135000.0,-19465000.0,55682000.0,1198947000.0,905812000.0,769968000.0,-16428000.0,221025000.0,221025000.0
155,2020-09-30,Ametek,AME,,248075000.0,204581000.0,128482000.0,394237000.0,265755000.0,265755000.0,-21187000.0,43494000.0,1126942000.0,861187000.0,732705000.0,-17680000.0,204581000.0,204581000.0
156,2021-06-30,Amgen,AMGN,1082000000.0,558000000.0,464000000.0,1384000000.0,4889000000.0,2333000000.0,2333000000.0,-281000000.0,94000000.0,6526000000.0,4193000000.0,1637000000.0,-1775000000.0,464000000.0,464000000.0
157,2021-03-31,Amgen,AMGN,967000000.0,1857000000.0,1646000000.0,1254000000.0,4411000000.0,2129000000.0,2129000000.0,-285000000.0,211000000.0,5901000000.0,3772000000.0,1490000000.0,-272000000.0,1646000000.0,1646000000.0
158,2020-12-31,Amgen,AMGN,1229000000.0,1877000000.0,1615000000.0,1773000000.0,5037000000.0,2035000000.0,2035000000.0,-94000000.0,262000000.0,6634000000.0,4599000000.0,1597000000.0,-158000000.0,1615000000.0,1615000000.0
159,2020-09-30,Amgen,AMGN,1062000000.0,2206000000.0,2021000000.0,1346000000.0,4862000000.0,2453000000.0,2453000000.0,-302000000.0,185000000.0,6423000000.0,3970000000.0,1561000000.0,-247000000.0,2021000000.0,2021000000.0
160,2021-03-31,Amphenol,APH,,435900000.0,329600000.0,262700000.0,727500000.0,464800000.0,464800000.0,-28600000.0,104100000.0,2377100000.0,1912300000.0,1649600000.0,-28900000.0,331800000.0,329600000.0
161,2020-12-31,Amphenol,APH,260700000.0,460200000.0,357000000.0,11900000.0,765600000.0,493000000.0,493000000.0,-28300000.0,100000000.0,2426000000.0,1933000000.0,1660400000.0,-32800000.0,360200000.0,357000000.0
162,2020-09-30,Amphenol,APH,260700000.0,448800000.0,346600000.0,259100000.0,734900000.0,475800000.0,475800000.0,-28000000.0,99300000.0,2323400000.0,1847600000.0,1588500000.0,-27000000.0,349500000.0,346600000.0
163,2020-06-30,Amphenol,APH,260700000.0,328500000.0,257700000.0,246400000.0,603800000.0,357400000.0,357400000.0,-30200000.0,68000000.0,1987500000.0,1630100000.0,1383700000.0,-28900000.0,260500000.0,257700000.0
164,2021-07-31,Analog Devices,ADI,306617000.0,572278000.0,503311000.0,187776000.0,1221184000.0,619008000.0,619008000.0,-44659000.0,68967000.0,1758853000.0,1139845000.0,537669000.0,-46730000.0,503311000.0,503311000.0
165,2021-05-01,Analog Devices,ADI,302238000.0,475985000.0,422905000.0,183612000.0,1136637000.0,543001000.0,543001000.0,-43066000.0,53080000.0,1661407000.0,1118406000.0,524770000.0,-67016000.0,422905000.0,422905000.0
166,2021-01-30,Analog Devices,ADI,288150000.0,436618000.0,388519000.0,170075000.0,1045371000.0,479498000.0,479498000.0,-42479000.0,48099000.0,1558458000.0,1078960000.0,513087000.0,-42880000.0,388519000.0,388519000.0
167,2020-10-31,Analog Devices,ADI,280239000.0,417310000.0,386526000.0,146219000.0,1023084000.0,488619000.0,488619000.0,-48593000.0,30784000.0,1526295000.0,1037676000.0,503211000.0,-71309000.0,386526000.0,386526000.0
168,2021-06-30,Ansys,ANSS,100879000.0,128860000.0,93716000.0,159089000.0,397521000.0,118094000.0,118094000.0,-3336000.0,35144000.0,446654000.0,328560000.0,49133000.0,10766000.0,93716000.0,93716000.0
169,2021-03-31,Ansys,ANSS,100479000.0,47623000.0,72398000.0,144245000.0,316072000.0,51992000.0,51992000.0,-3315000.0,-24775000.0,363226000.0,311234000.0,47154000.0,-4369000.0,72398000.0,72398000.0
170,2020-12-31,Ansys,ANSS,96510000.0,257872000.0,215632000.0,193524000.0,567198000.0,261712000.0,261712000.0,-2444000.0,42240000.0,623686000.0,361974000.0,56488000.0,-3840000.0,215632000.0,215632000.0
171,2020-09-30,Ansys,ANSS,86616000.0,90144000.0,75627000.0,131093000.0,323491000.0,91634000.0,91634000.0,-1853000.0,14517000.0,366965000.0,275331000.0,43474000.0,-1490000.0,75627000.0,75627000.0
172,2021-09-30,Anthem,ANTM,,1996000000.0,1509000000.0,6844000000.0,9177000000.0,2197000000.0,2197000000.0,-201000000.0,494000000.0,35822000000.0,33625000000.0,26645000000.0,-201000000.0,1502000000.0,1509000000.0
173,2021-06-30,Anthem,ANTM,,2353000000.0,1793000000.0,6435000000.0,9088000000.0,2563000000.0,2563000000.0,-205000000.0,552000000.0,33851000000.0,31288000000.0,24763000000.0,-210000000.0,1801000000.0,1793000000.0
174,2021-03-31,Anthem,ANTM,,2176000000.0,1665000000.0,6238000000.0,8686000000.0,2368000000.0,2368000000.0,-192000000.0,509000000.0,32385000000.0,30017000000.0,23699000000.0,-192000000.0,1667000000.0,1665000000.0
175,2020-12-31,Anthem,ANTM,,611000000.0,551000000.0,6840000000.0,7737000000.0,805000000.0,805000000.0,-192000000.0,60000000.0,31825000000.0,31020000000.0,24088000000.0,-194000000.0,551000000.0,551000000.0
176,2021-06-30,Aon,AON,,596000000.0,379000000.0,471000000.0,1266000000.0,718000000.0,718000000.0,-78000000.0,203000000.0,2886000000.0,2168000000.0,1620000000.0,-122000000.0,393000000.0,379000000.0
177,2021-03-31,Aon,AON,,1167000000.0,913000000.0,445000000.0,1812000000.0,1286000000.0,1286000000.0,-79000000.0,234000000.0,3525000000.0,2239000000.0,1713000000.0,-119000000.0,933000000.0,913000000.0
178,2020-12-31,Aon,AON,,626000000.0,524000000.0,504000000.0,1333000000.0,745000000.0,745000000.0,-82000000.0,92000000.0,2965000000.0,2220000000.0,1632000000.0,-119000000.0,534000000.0,524000000.0
179,2020-09-30,Aon,AON,,363000000.0,275000000.0,422000000.0,1002000000.0,488000000.0,488000000.0,-80000000.0,82000000.0,2385000000.0,1897000000.0,1383000000.0,-125000000.0,281000000.0,275000000.0
180,2021-06-30,APA Corporation,APA,,495000000.0,316000000.0,86000000.0,1196000000.0,510000000.0,510000000.0,-111000000.0,87000000.0,1830000000.0,1320000000.0,634000000.0,-15000000.0,408000000.0,316000000.0
181,2021-03-31,APA Corporation,APA,,620000000.0,388000000.0,83000000.0,1116000000.0,745000000.0,745000000.0,-112000000.0,170000000.0,1932000000.0,1187000000.0,816000000.0,-125000000.0,450000000.0,388000000.0
182,2020-12-31,APA Corporation,APA,,70000000.0,10000000.0,76000000.0,746000000.0,-4110000000.0,-4110000000.0,-110000000.0,15000000.0,1136000000.0,5246000000.0,390000000.0,4180000000.0,55000000.0,10000000.0
183,2020-09-30,APA Corporation,APA,,72000000.0,-4000000.0,52000000.0,732000000.0,179000000.0,179000000.0,-112000000.0,31000000.0,1129000000.0,950000000.0,397000000.0,-107000000.0,41000000.0,-4000000.0
184,2021-06-26,Apple,AAPL,5717000000.0,24369000000.0,21744000000.0,5412000000.0,35255000000.0,24126000000.0,24126000000.0,-665000000.0,2625000000.0,81434000000.0,57308000000.0,46179000000.0,243000000.0,21744000000.0,21744000000.0
185,2021-03-27,Apple,AAPL,5262000000.0,28011000000.0,23630000000.0,5314000000.0,38079000000.0,27503000000.0,27503000000.0,-670000000.0,4381000000.0,89584000000.0,62081000000.0,51505000000.0,508000000.0,23630000000.0,23630000000.0
186,2020-12-26,Apple,AAPL,5163000000.0,33579000000.0,28755000000.0,5631000000.0,44328000000.0,33534000000.0,33534000000.0,-638000000.0,4824000000.0,111439000000.0,77905000000.0,67111000000.0,45000000.0,28755000000.0,28755000000.0
187,2020-09-26,Apple,AAPL,4978000000.0,14901000000.0,12673000000.0,4936000000.0,24689000000.0,14775000000.0,14775000000.0,-634000000.0,2228000000.0,64698000000.0,49923000000.0,40009000000.0,126000000.0,12673000000.0,12673000000.0
188,2021-08-01,Applied Materials,AMAT,640000000.0,1980000000.0,1716000000.0,309000000.0,2967000000.0,2018000000.0,2018000000.0,-57000000.0,264000000.0,6196000000.0,4178000000.0,3229000000.0,-38000000.0,1716000000.0,1716000000.0
189,2021-05-02,Applied Materials,AMAT,617000000.0,1545000000.0,1330000000.0,285000000.0,2653000000.0,1751000000.0,1751000000.0,-61000000.0,215000000.0,5582000000.0,3831000000.0,2929000000.0,-206000000.0,1330000000.0,1330000000.0
190,2021-01-31,Applied Materials,AMAT,606000000.0,1240000000.0,1130000000.0,284000000.0,2361000000.0,1471000000.0,1471000000.0,-61000000.0,110000000.0,5162000000.0,3691000000.0,2801000000.0,-231000000.0,1130000000.0,1130000000.0
191,2020-10-25,Applied Materials,AMAT,560000000.0,1243000000.0,1131000000.0,261000000.0,2130000000.0,1309000000.0,1309000000.0,-59000000.0,112000000.0,4688000000.0,3379000000.0,2558000000.0,-66000000.0,1131000000.0,1131000000.0
192,2021-06-30,Aptiv,APTV,,194000000.0,163000000.0,275000000.0,602000000.0,290000000.0,290000000.0,-38000000.0,28000000.0,3807000000.0,3517000000.0,3205000000.0,-96000000.0,166000000.0,147000000.0
193,2021-03-31,Aptiv,APTV,,348000000.0,295000000.0,260000000.0,727000000.0,430000000.0,430000000.0,-40000000.0,48000000.0,4023000000.0,3593000000.0,3296000000.0,-82000000.0,300000000.0,279000000.0
194,2020-12-31,Aptiv,APTV,,370000000.0,299000000.0,309000000.0,812000000.0,466000000.0,466000000.0,-39000000.0,55000000.0,4212000000.0,3746000000.0,3400000000.0,-96000000.0,315000000.0,283000000.0
195,2020-09-30,Aptiv,APTV,,303000000.0,299000000.0,262000000.0,674000000.0,376000000.0,376000000.0,-38000000.0,-2000000.0,3668000000.0,3292000000.0,2994000000.0,-73000000.0,305000000.0,283000000.0
196,2021-06-30,Arista Networks,ANET,143293000.0,221084000.0,196888000.0,91520000.0,454178000.0,219365000.0,219365000.0,,24196000.0,707319000.0,487954000.0,253141000.0,1719000.0,196888000.0,196888000.0
197,2021-03-31,Arista Networks,ANET,132487000.0,207867000.0,180366000.0,86493000.0,425272000.0,206292000.0,206292000.0,,27501000.0,667562000.0,461270000.0,242290000.0,1575000.0,180366000.0,180366000.0
198,2020-12-31,Arista Networks,ANET,141147000.0,200180000.0,182958000.0,84099000.0,414584000.0,189338000.0,189338000.0,,17222000.0,648482000.0,459144000.0,233898000.0,10842000.0,182958000.0,182958000.0
199,2020-09-30,Arista Networks,ANET,128049000.0,201619000.0,168375000.0,68518000.0,384962000.0,188395000.0,188395000.0,,33244000.0,605431000.0,417036000.0,220469000.0,13224000.0,168375000.0,168375000.0
200,2021-06-30,Arthur J. Gallagher & Co.,AJG,,222300000.0,190200000.0,237600000.0,686900000.0,304100000.0,304100000.0,-56200000.0,20500000.0,1878100000.0,1574000000.0,1191200000.0,-81800000.0,201800000.0,190200000.0
201,2021-03-31,Arthur J. Gallagher & Co.,AJG,,408400000.0,382100000.0,228600000.0,841300000.0,469400000.0,469400000.0,-48100000.0,14700000.0,2111400000.0,1642000000.0,1270100000.0,-61000000.0,393700000.0,382100000.0
202,2020-12-31,Arthur J. Gallagher & Co.,AJG,,133700000.0,142200000.0,220800000.0,569600000.0,267000000.0,267000000.0,-47800000.0,-19400000.0,1651300000.0,1384300000.0,1081700000.0,-133300000.0,153100000.0,142200000.0
203,2020-09-30,Arthur J. Gallagher & Co.,AJG,,209500000.0,176600000.0,197400000.0,614100000.0,282800000.0,282800000.0,-48100000.0,21700000.0,1785700000.0,1502900000.0,1171600000.0,-73300000.0,187800000.0,176600000.0
204,2021-06-30,Assurant,AIZ,,236600000.0,203400000.0,,301400000.0,265400000.0,265400000.0,-28800000.0,51900000.0,2542300000.0,2276900000.0,2240900000.0,-28800000.0,184700000.0,203400000.0
205,2021-03-31,Assurant,AIZ,,193100000.0,163000000.0,1682400000.0,261200000.0,221500000.0,221500000.0,-28400000.0,44600000.0,2432600000.0,2211100000.0,2171400000.0,-28400000.0,148500000.0,158300000.0
206,2020-12-31,Assurant,AIZ,,183400000.0,139200000.0,1682400000.0,329400000.0,229500000.0,229500000.0,-26800000.0,44400000.0,2555100000.0,2325600000.0,2225700000.0,-46100000.0,139000000.0,134500000.0
207,2020-09-30,Assurant,AIZ,,-4100000.0,-30200000.0,1682400000.0,194500000.0,165300000.0,165300000.0,-25500000.0,26400000.0,2502500000.0,2337200000.0,2308000000.0,-169400000.0,-30500000.0,-34900000.0
208,2021-06-30,AT&T,T,,2625000000.0,1570000000.0,8390000000.0,22946000000.0,8795000000.0,8795000000.0,-1684000000.0,751000000.0,44045000000.0,35250000000.0,21099000000.0,-6170000000.0,1874000000.0,1514000000.0
209,2021-03-31,AT&T,T,,10064000000.0,7550000000.0,5297000000.0,22852000000.0,11746000000.0,11746000000.0,-1870000000.0,2122000000.0,43939000000.0,32193000000.0,21087000000.0,-1682000000.0,7942000000.0,7500000000.0
210,2020-12-31,AT&T,T,,-15553000000.0,-13883000000.0,12866000000.0,22781000000.0,2936000000.0,2936000000.0,-1894000000.0,-2038000000.0,45691000000.0,42755000000.0,22910000000.0,-18489000000.0,-13515000000.0,-13938000000.0
211,2020-09-30,AT&T,T,,3934000000.0,2816000000.0,8248000000.0,22501000000.0,7223000000.0,7223000000.0,-1972000000.0,766000000.0,42340000000.0,35117000000.0,19839000000.0,-3289000000.0,3168000000.0,2762000000.0
