Date,Sales_USD_cumsum,Number_of_Sales_cumsum,Active_Market_Wallets_cumsum,Primary_Sales_cumsum,Secondary_Sales_cumsum,AverageUSD_cum,Sales_USD,Number_of_Sales,Active_Market_Wallets,Primary_Sales
2020-03-31,104261673.44,4434242,153299.0,2855889,2469.0,23.51,480104.1099999994,16875.0,315.0,14406.0
2020-04-01,104346984.75,4441451,153514.0,2858457,4641.0,23.49,85311.31000000238,7209.0,215.0,2568.0
2020-04-02,104401895.42,4445519,153659.0,2860739,1786.0,23.48,54910.67000000179,4068.0,145.0,2282.0
2020-04-03,104461183.91,4452561,153857.0,2863367,4414.0,23.46,59288.489999994636,7042.0,198.0,2628.0
2020-04-04,104537932.0,4463510,154003.0,2865801,8515.0,23.42,76748.09000000358,10949.0,146.0,2434.0
2020-04-05,104593335.51,4469893,154234.0,2868164,4020.0,23.4,55403.510000005364,6383.0,231.0,2363.0
2020-04-06,104636001.99,4476530,154331.0,2869862,4939.0,23.37,42666.47999998927,6637.0,97.0,1698.0
2020-04-07,104684823.02,4481312,154384.0,2871376,3268.0,23.36,48821.03000000119,4782.0,53.0,1514.0
2020-04-08,104782458.41,4485102,154539.0,2873105,2061.0,23.36,97635.3900000006,3790.0,155.0,1729.0
2020-04-09,104837063.9,4489365,154606.0,2875378,1990.0,23.35,54605.49000000954,4263.0,67.0,2273.0
2020-04-10,104987803.48,4494115,154781.0,2878172,1956.0,23.36,150739.5799999982,4750.0,175.0,2794.0
2020-04-11,105039942.26,4501883,154934.0,2881655,4285.0,23.33,52138.78000000119,7768.0,153.0,3483.0
2020-04-12,105086808.12,4508964,155096.0,2885415,3321.0,23.31,46865.859999999404,7081.0,162.0,3760.0
2020-04-13,105132837.4,4514309,155229.0,2888307,2453.0,23.29,46029.28000000119,5345.0,133.0,2892.0
2020-04-14,105195376.72,4523753,155387.0,2891254,6497.0,23.25,62539.31999999285,9444.0,158.0,2947.0
2020-04-15,105249201.95,4529002,155527.0,2893854,2649.0,23.24,53825.23000000417,5249.0,140.0,2600.0
2020-04-16,105335745.17,4532630,155685.0,2895724,1758.0,23.24,86543.21999999881,3628.0,158.0,1870.0
2020-04-17,105396648.08,4537049,155919.0,2898050,2093.0,23.23,60902.909999996424,4419.0,234.0,2326.0
2020-04-18,105519459.27,4542129,156058.0,2900925,2205.0,23.23,122811.18999999762,5080.0,139.0,2875.0
2020-04-19,105583058.93,4547240,156187.0,2903331,2705.0,23.22,63599.660000011325,5111.0,129.0,2406.0
2020-04-20,105635520.45,4550766,156217.0,2905253,1604.0,23.21,52461.51999999583,3526.0,30.0,1922.0
2020-04-21,105756029.83,4555135,156461.0,2908163,1459.0,23.22,120509.37999999523,4369.0,244.0,2910.0
2020-04-22,105850399.45,4558999,156547.0,2910172,1855.0,23.22,94369.62000000477,3864.0,86.0,2009.0
2020-04-23,105985561.96,4563132,156673.0,2912406,1899.0,23.23,135162.50999999046,4133.0,126.0,2234.0
2020-04-24,106059948.54,4566715,156873.0,2914254,1735.0,23.22,74386.58000001311,3583.0,200.0,1848.0
2020-04-25,106169039.45,4571262,156975.0,2916471,2330.0,23.23,109090.90999999642,4547.0,102.0,2217.0
2020-04-26,106274618.64,4576157,157022.0,2919071,2295.0,23.22,105579.18999999762,4895.0,47.0,2600.0
2020-04-27,106354282.61,4580651,157196.0,2921348,2217.0,23.22,79663.96999999881,4494.0,174.0,2277.0
2020-04-28,106412778.02,4585217,157250.0,2923508,2406.0,23.21,58495.409999996424,4566.0,54.0,2160.0
2020-04-29,106479600.92,4588065,157333.0,2925097,1259.0,23.21,66822.90000000596,2848.0,83.0,1589.0
2020-04-30,106579278.38,4590370,157412.0,2926369,1033.0,23.22,99677.45999999344,2305.0,79.0,1272.0
2020-05-01,106685852.38,4594541,157526.0,2928410,2130.0,23.22,106574.0,4171.0,114.0,2041.0
2020-05-02,106817680.26,4598501,157703.0,2930473,1897.0,23.23,131827.88000001013,3960.0,177.0,2063.0
2020-05-03,106907244.77,4603559,157811.0,2932175,3356.0,23.22,89564.50999999046,5058.0,108.0,1702.0
2020-05-04,106964996.38,4606778,157911.0,2934088,1306.0,23.22,57751.609999999404,3219.0,100.0,1913.0
2020-05-05,107048095.91,4609688,158341.0,2936072,926.0,23.22,83099.53000000119,2910.0,430.0,1984.0
2020-05-06,107111644.46,4612167,158583.0,2937694,857.0,23.22,63548.54999999702,2479.0,242.0,1622.0
2020-05-07,107174945.95,4614092,158726.0,2938978,641.0,23.23,63301.49000000954,1925.0,143.0,1284.0
2020-05-08,107265725.87,4616695,158819.0,2940842,739.0,23.23,90779.92000000179,2603.0,93.0,1864.0
2020-05-09,107335723.9,4619888,158941.0,2943078,957.0,23.23,69998.03000000119,3193.0,122.0,2236.0
2020-05-10,107389715.11,4622491,159056.0,2944841,840.0,23.23,53991.20999999344,2603.0,115.0,1763.0
2020-05-11,107435202.34,4625121,159221.0,2946725,746.0,23.23,45487.23000000417,2630.0,165.0,1884.0
2020-05-12,107473701.39,4627608,159416.0,2948451,761.0,23.22,38499.04999999702,2487.0,195.0,1726.0
2020-05-13,107538341.66,4629918,159504.0,2950141,620.0,23.23,64640.26999999583,2310.0,88.0,1690.0
2020-05-14,107625262.67,4632063,159619.0,2951624,662.0,23.23,86921.01000000536,2145.0,115.0,1483.0
2020-05-15,107693753.01,4634690,159804.0,2953270,981.0,23.24,68490.34000000358,2627.0,185.0,1646.0
2020-05-16,107783990.88,4638104,160007.0,2955819,865.0,23.24,90237.86999998987,3414.0,203.0,2549.0
2020-05-17,107853413.0,4641655,160236.0,2958352,1018.0,23.24,69422.12000000477,3551.0,229.0,2533.0
2020-05-18,107933788.84,4644076,160538.0,2960088,685.0,23.24,80375.84000000358,2421.0,302.0,1736.0
2020-05-19,107996332.72,4646403,160713.0,2961687,728.0,23.24,62543.87999999523,2327.0,175.0,1599.0
2020-05-20,108100956.47,4648887,160844.0,2963272,899.0,23.25,104623.75,2484.0,131.0,1585.0
2020-05-21,108220943.74,4651316,161006.0,2964950,751.0,23.27,119987.26999999583,2429.0,162.0,1678.0
2020-05-22,108341735.45,4653793,161221.0,2966552,875.0,23.28,120791.71000000834,2477.0,215.0,1602.0
2020-05-23,108440671.23,4658481,161406.0,2969535,1705.0,23.28,98935.78000000119,4688.0,185.0,2983.0
2020-05-24,108705485.16,4662990,161668.0,2972957,1087.0,23.31,264813.92999999225,4509.0,262.0,3422.0
2020-05-25,108811223.31,4666309,161749.0,2975676,600.0,23.32,105738.15000000596,3319.0,81.0,2719.0
2020-05-26,108918630.25,4669308,161824.0,2977915,760.0,23.33,107406.93999999762,2999.0,75.0,2239.0
2020-05-27,109019621.68,4672119,161980.0,2980096,630.0,23.33,100991.43000000715,2811.0,156.0,2181.0
2020-05-28,109106883.74,4674859,162044.0,2982080,756.0,23.34,87262.05999998748,2740.0,64.0,1984.0
2020-05-29,109191924.4,4677455,162201.0,2983974,702.0,23.34,85040.66000001132,2596.0,157.0,1894.0
2020-05-30,109263124.91,4679844,162352.0,2985754,609.0,23.35,71200.50999999046,2389.0,151.0,1780.0
2020-05-31,109348366.08,4681713,162554.0,2986795,828.0,23.36,85241.17000000179,1869.0,202.0,1041.0
2020-06-01,109447884.01,4683466,162634.0,2987947,601.0,23.37,99517.93000000715,1753.0,80.0,1152.0
2020-06-02,109532456.66,4684880,162718.0,2988819,542.0,23.38,84572.64999999106,1414.0,84.0,872.0
2020-06-03,109630159.68,4686458,162786.0,2989814,583.0,23.39,97703.02000001073,1578.0,68.0,995.0
2020-06-04,109772242.47,4689751,162879.0,2992250,857.0,23.41,142082.78999999166,3293.0,93.0,2436.0
2020-06-05,109871317.17,4692032,163046.0,2993724,807.0,23.42,99074.70000000298,2281.0,167.0,1474.0
2020-06-06,109962726.53,4694998,163154.0,2995835,855.0,23.42,91409.3599999994,2966.0,108.0,2111.0
2020-06-07,110033715.8,4697155,163304.0,2997371,621.0,23.43,70989.26999999583,2157.0,150.0,1536.0
2020-06-08,110093149.09,4699128,163393.0,2998744,600.0,23.43,59433.29000000656,1973.0,89.0,1373.0
2020-06-09,110175016.88,4700903,163459.0,2999907,612.0,23.44,81867.78999999166,1775.0,66.0,1163.0
2020-06-10,110269684.64,4702675,163813.0,3001010,669.0,23.45,94667.76000000536,1772.0,354.0,1103.0
2020-06-11,110396239.16,4705887,163908.0,3003514,708.0,23.46,126554.51999999583,3212.0,95.0,2504.0
2020-06-12,110468210.8,4708126,164074.0,3005181,572.0,23.46,71971.6400000006,2239.0,166.0,1667.0
2020-06-13,110585304.63,4710453,164186.0,3006782,726.0,23.48,117093.82999999821,2327.0,112.0,1601.0
2020-06-14,110668778.34,4713507,164312.0,3008759,1077.0,23.48,83473.71000000834,3054.0,126.0,1977.0
2020-06-15,110783255.81,4715752,164410.0,3010325,679.0,23.49,114477.46999999881,2245.0,98.0,1566.0
2020-06-16,110891191.91,4718398,164504.0,3012410,561.0,23.5,107936.09999999404,2646.0,94.0,2085.0
2020-06-17,110960167.86,4719992,164591.0,3013474,530.0,23.51,68975.95000000298,1594.0,87.0,1064.0
2020-06-18,111098880.21,4721815,164811.0,3014824,473.0,23.53,138712.34999999404,1823.0,220.0,1350.0
2020-06-19,111212692.47,4723415,164950.0,3015858,566.0,23.54,113812.26000000536,1600.0,139.0,1034.0
2020-06-20,111263686.04,4726022,164983.0,3017613,852.0,23.54,50993.57000000775,2607.0,33.0,1755.0
2020-06-21,111332005.58,4729109,165137.0,3019952,748.0,23.54,68319.53999999166,3087.0,154.0,2339.0
2020-06-22,111402187.65,4730823,165142.0,3021168,498.0,23.55,70182.07000000775,1714.0,5.0,1216.0
2020-06-23,111525670.37,4734189,165372.0,3024032,502.0,23.56,123482.71999999881,3366.0,230.0,2864.0
2020-06-24,111600563.44,4735879,165473.0,3025168,554.0,23.56,74893.06999999285,1690.0,101.0,1136.0
2020-06-25,111682109.63,4739453,165575.0,3027899,843.0,23.56,81546.18999999762,3574.0,102.0,2731.0
2020-06-26,111741972.91,4741436,165734.0,3029398,484.0,23.57,59863.28000000119,1983.0,159.0,1499.0
2020-06-27,111785786.85,4743538,165756.0,3030982,518.0,23.57,43813.939999997616,2102.0,22.0,1584.0
2020-06-28,111859704.14,4745164,165978.0,3032091,517.0,23.57,73917.29000000656,1626.0,222.0,1109.0
2020-06-29,111936962.21,4746617,166144.0,3033015,529.0,23.58,77258.06999999285,1453.0,166.0,924.0
2020-06-30,112075456.33,4749695,166232.0,3035569,524.0,23.6,138494.12000000477,3078.0,88.0,2554.0
2020-07-01,112207569.97,4751570,166277.0,3036733,711.0,23.61,132113.6400000006,1875.0,45.0,1164.0
2020-07-02,112316171.54,4753951,166419.0,3038508,606.0,23.63,108601.57000000775,2381.0,142.0,1775.0
2020-07-03,112386584.57,4755926,166538.0,3039791,692.0,23.63,70413.02999998629,1975.0,119.0,1283.0
2020-07-04,112469613.51,4759183,166648.0,3042264,784.0,23.63,83028.94000001252,3257.0,110.0,2473.0
2020-07-05,112536519.64,4761685,166816.0,3044060,706.0,23.63,66906.12999999523,2502.0,168.0,1796.0
2020-07-06,112613179.58,4763754,167061.0,3045435,694.0,23.64,76659.93999999762,2069.0,245.0,1375.0
2020-07-07,112678495.72,4765804,167245.0,3046747,738.0,23.64,65316.140000000596,2050.0,184.0,1312.0
2020-07-08,112775681.14,4768180,167301.0,3048070,1053.0,23.65,97185.42000000179,2376.0,56.0,1323.0
2020-07-09,112877718.96,4771068,167520.0,3049836,1122.0,23.66,102037.81999999285,2888.0,219.0,1766.0
2020-07-10,112971991.93,4773972,167595.0,3051763,977.0,23.66,94272.97000001371,2904.0,75.0,1927.0
2020-07-11,113138747.84,4778057,167765.0,3054783,1065.0,23.68,166755.90999999642,4085.0,170.0,3020.0
2020-07-12,113282398.28,4781171,167827.0,3056809,1088.0,23.69,143650.43999999762,3114.0,62.0,2026.0
2020-07-13,113387632.59,4782825,167918.0,3057889,574.0,23.71,105234.31000000238,1654.0,91.0,1080.0
2020-07-14,113497536.35,4784592,168229.0,3058987,669.0,23.72,109903.75999999046,1767.0,311.0,1098.0
2020-07-15,113588499.78,4786370,168313.0,3060100,665.0,23.73,90963.43000000715,1778.0,84.0,1113.0
2020-07-16,113672350.94,4788467,168404.0,3061486,711.0,23.74,83851.15999999642,2097.0,91.0,1386.0
2020-07-17,113752956.32,4790082,168482.0,3062542,559.0,23.75,80605.37999999523,1615.0,78.0,1056.0
2020-07-18,113821726.56,4792211,168647.0,3064012,659.0,23.75,68770.24000000954,2129.0,165.0,1470.0
2020-07-19,113938449.67,4793672,168656.0,3064985,488.0,23.77,116723.1099999994,1461.0,9.0,973.0
2020-07-20,114044159.13,4795026,168745.0,3065905,434.0,23.78,105709.45999999344,1354.0,89.0,920.0
2020-07-21,114148791.83,4796614,168868.0,3066942,551.0,23.8,104632.70000000298,1588.0,123.0,1037.0
2020-07-22,114288500.6,4798108,168962.0,3067898,538.0,23.82,139708.76999999583,1494.0,94.0,956.0
2020-07-23,114406090.57,4799519,168972.0,3068788,521.0,23.84,117589.96999999881,1411.0,10.0,890.0
2020-07-24,114531066.03,4801155,169051.0,3069941,483.0,23.85,124975.46000000834,1636.0,79.0,1153.0
2020-07-25,114682653.71,4802829,169136.0,3071075,540.0,23.88,151587.67999999225,1674.0,85.0,1134.0
2020-07-26,114798032.64,4804240,169232.0,3072047,439.0,23.9,115378.93000000715,1411.0,96.0,972.0
2020-07-27,114914977.35,4805299,169313.0,3072678,428.0,23.91,116944.70999999344,1059.0,81.0,631.0
2020-07-28,115024683.94,4806458,169423.0,3073360,477.0,23.93,109706.59000000358,1159.0,110.0,682.0
2020-07-29,115192023.97,4807609,169497.0,3074132,379.0,23.96,167340.0300000012,1151.0,74.0,772.0
2020-07-30,115344596.02,4809025,169540.0,3075047,501.0,23.99,152572.04999999702,1416.0,43.0,915.0
2020-07-31,115428067.37,4810158,169756.0,3075805,375.0,24.0,83471.35000000894,1133.0,216.0,758.0
2020-08-01,115519987.33,4811384,170079.0,3076636,395.0,24.01,91919.95999999344,1226.0,323.0,831.0
2020-08-02,115705156.68,4812712,170261.0,3077520,444.0,24.04,185169.35000000894,1328.0,182.0,884.0
2020-08-03,115842963.55,4813852,170426.0,3078322,338.0,24.06,137806.86999998987,1140.0,165.0,802.0
2020-08-04,116279863.56,4819144,170517.0,3083119,495.0,24.13,436900.01000000536,5292.0,91.0,4797.0
2020-08-05,116419793.02,4821162,170613.0,3084533,604.0,24.15,139929.45999999344,2018.0,96.0,1414.0
2020-08-06,116540695.75,4822757,170684.0,3085496,632.0,24.16,120902.73000000417,1595.0,71.0,963.0
2020-08-07,116666549.46,4824325,170781.0,3086270,794.0,24.18,125853.70999999344,1568.0,97.0,774.0
2020-08-08,116810008.72,4826087,170805.0,3087210,822.0,24.2,143459.26000000536,1762.0,24.0,940.0
2020-08-09,116958965.87,4827400,170861.0,3087994,529.0,24.23,148957.15000000596,1313.0,56.0,784.0
2020-08-10,117046450.93,4828277,170950.0,3088489,382.0,24.24,87485.06000000238,877.0,89.0,495.0
2020-08-11,117146757.2,4829111,171145.0,3088963,360.0,24.26,100306.26999999583,834.0,195.0,474.0
2020-08-12,117227822.58,4829472,171258.0,3089205,119.0,24.27,81065.37999999523,361.0,113.0,242.0
2020-08-13,117356145.03,4830487,171419.0,3089842,378.0,24.29,128322.45000000298,1015.0,161.0,637.0
2020-08-14,117516204.01,4831460,171571.0,3090293,522.0,24.32,160058.98000000417,973.0,152.0,451.0
2020-08-15,117674933.03,4832449,171609.0,3090909,373.0,24.35,158729.01999999583,989.0,38.0,616.0
2020-08-16,117817667.85,4833669,171731.0,3091501,628.0,24.37,142734.81999999285,1220.0,122.0,592.0
2020-08-17,117906823.51,4834585,171788.0,3091995,422.0,24.39,89155.66000001132,916.0,57.0,494.0
2020-08-18,118077596.39,4835631,171831.0,3092641,400.0,24.42,170772.87999999523,1046.0,43.0,646.0
2020-08-19,118184704.52,4836632,171897.0,3093256,386.0,24.44,107108.12999999523,1001.0,66.0,615.0
2020-08-20,118309592.76,4837899,172057.0,3094071,452.0,24.45,124888.24000000954,1267.0,160.0,815.0
2020-08-21,118430363.66,4838823,172157.0,3094627,368.0,24.48,120770.89999999106,924.0,100.0,556.0
2020-08-22,118564231.95,4839856,172260.0,3095228,432.0,24.5,133868.29000000656,1033.0,103.0,601.0
2020-08-23,118757708.91,4841179,172411.0,3095995,556.0,24.53,193476.95999999344,1323.0,151.0,767.0
2020-08-24,118878641.48,4842168,172514.0,3096577,407.0,24.55,120932.57000000775,989.0,103.0,582.0
2020-08-25,118999325.81,4843432,172705.0,3097322,519.0,24.57,120684.32999999821,1264.0,191.0,745.0
2020-08-26,119132610.18,4844606,172826.0,3098102,394.0,24.59,133284.37000000477,1174.0,121.0,780.0
2020-08-27,119284361.62,4845921,172925.0,3098905,512.0,24.62,151751.43999999762,1315.0,99.0,803.0
2020-08-28,119539338.57,4847375,172973.0,3099785,574.0,24.66,254976.94999998808,1454.0,48.0,880.0
2020-08-29,119692053.07,4850479,173038.0,3102351,538.0,24.68,152714.5,3104.0,65.0,2566.0
2020-08-30,119839522.5,4853171,173084.0,3104689,354.0,24.69,147469.43000000715,2692.0,46.0,2338.0
2020-08-31,120000285.23,4854473,173177.0,3105699,292.0,24.72,160762.73000000417,1302.0,93.0,1010.0
2020-09-01,120063072.47,4854763,173194.0,3105926,63.0,24.73,62787.239999994636,290.0,17.0,227.0
2020-09-02,120133376.3,4855331,173461.0,3106338,156.0,24.74,70303.82999999821,568.0,267.0,412.0
2020-09-03,120275193.47,4856654,173654.0,3107322,339.0,24.77,141817.1700000018,1323.0,193.0,984.0
2020-09-04,120418152.47,4858062,173749.0,3108277,453.0,24.79,142959.0,1408.0,95.0,955.0
2020-09-05,120502453.46,4859287,173918.0,3109166,336.0,24.8,84300.98999999464,1225.0,169.0,889.0
2020-09-06,120673369.74,4860864,174089.0,3110135,608.0,24.83,170916.2800000012,1577.0,171.0,969.0
2020-09-07,120828804.02,4862522,174234.0,3111238,555.0,24.85,155434.2800000012,1658.0,145.0,1103.0
2020-09-08,120943344.16,4863994,174413.0,3112213,497.0,24.87,114540.1400000006,1472.0,179.0,975.0
2020-09-09,121084105.45,4865475,174515.0,3113140,554.0,24.89,140761.29000000656,1481.0,102.0,927.0
2020-09-10,121220290.0,4866699,174563.0,3113884,480.0,24.91,136184.54999999702,1224.0,48.0,744.0
2020-09-11,121435871.91,4868083,174900.0,3114703,565.0,24.95,215581.90999999642,1384.0,337.0,819.0
2020-09-12,121625707.1,4869461,175165.0,3115573,508.0,24.98,189835.18999999762,1378.0,265.0,870.0
2020-09-13,121884008.27,4871049,175395.0,3116575,586.0,25.02,258301.1700000018,1588.0,230.0,1002.0
2020-09-14,122140196.3,4872313,175658.0,3117313,526.0,25.07,256188.0300000012,1264.0,263.0,738.0
2020-09-15,122619190.37,4875270,175767.0,3119480,790.0,25.15,478994.07000000775,2957.0,109.0,2167.0
2020-09-16,122814776.16,4877917,176012.0,3121392,735.0,25.18,195585.78999999166,2647.0,245.0,1912.0
2020-09-17,122994267.83,4879544,176154.0,3122767,252.0,25.21,179491.6700000018,1627.0,142.0,1375.0
2020-09-18,123401588.98,4882740,176594.0,3125048,915.0,25.27,407321.15000000596,3196.0,440.0,2281.0
2020-09-19,123700103.37,4884578,177160.0,3125962,924.0,25.32,298514.3900000006,1838.0,566.0,914.0
2020-09-20,124129920.01,4886901,177483.0,3127103,1182.0,25.4,429816.6400000006,2323.0,323.0,1141.0
2020-09-21,124345022.37,4888632,177904.0,3127953,881.0,25.44,215102.3599999994,1731.0,421.0,850.0
2020-09-22,124912333.39,4892540,178322.0,3129829,2032.0,25.53,567311.0199999958,3908.0,418.0,1876.0
2020-09-23,125394212.13,4897540,178679.0,3131426,3403.0,25.6,481878.73999999464,5000.0,357.0,1597.0
2020-09-24,126094516.21,4900957,178940.0,3132959,1884.0,25.73,700304.0799999982,3417.0,261.0,1533.0
2020-09-25,126885618.25,4905059,179192.0,3134232,2829.0,25.87,791102.0400000066,4102.0,252.0,1273.0
2020-09-26,127550445.81,4907912,179458.0,3135511,1574.0,25.99,664827.5600000024,2853.0,266.0,1279.0
2020-09-27,128196830.2,4911178,179716.0,3136934,1843.0,26.1,646384.3900000006,3266.0,258.0,1423.0
2020-09-28,129243556.63,4914137,180118.0,3138235,1658.0,26.3,1046726.4299999923,2959.0,402.0,1301.0
2020-09-29,129817527.97,4916569,180354.0,3139293,1374.0,26.4,573971.3400000036,2432.0,236.0,1058.0
2020-09-30,130227151.67,4919111,180685.0,3140536,1299.0,26.47,409623.700000003,2542.0,331.0,1243.0
2020-10-01,130617862.83,4921458,181036.0,3141790,1093.0,26.54,390711.1599999964,2347.0,351.0,1254.0
2020-10-02,130958681.92,4923914,181245.0,3142984,1262.0,26.6,340819.0900000036,2456.0,209.0,1194.0
2020-10-03,131408938.63,4927176,181471.0,3144965,1281.0,26.67,450256.70999999344,3262.0,226.0,1981.0
2020-10-04,131810241.93,4929883,181784.0,3146385,1287.0,26.74,401303.3000000119,2707.0,313.0,1420.0
2020-10-05,132187882.46,4932792,182020.0,3148173,1121.0,26.8,377640.5299999863,2909.0,236.0,1788.0
2020-10-06,132562298.19,4936003,182173.0,3149882,1502.0,26.86,374415.7300000042,3211.0,153.0,1709.0
2020-10-07,132957403.66,4938836,182453.0,3151347,1368.0,26.92,395105.4699999988,2833.0,280.0,1465.0
2020-10-08,133365254.5,4941376,182532.0,3152829,1058.0,26.99,407850.8400000036,2540.0,79.0,1482.0
2020-10-09,133788198.2,4944185,182759.0,3154446,1192.0,27.06,422943.700000003,2809.0,227.0,1617.0
2020-10-10,134156506.65,4946666,183188.0,3155874,1053.0,27.12,368308.450000003,2481.0,429.0,1428.0
2020-10-11,134476320.22,4949696,183556.0,3157701,1203.0,27.17,319813.56999999285,3030.0,368.0,1827.0
2020-10-12,134784590.65,4952369,183751.0,3159325,1049.0,27.22,308270.43000000715,2673.0,195.0,1624.0
2020-10-13,135055793.41,4954835,184103.0,3160875,916.0,27.26,271202.75999999046,2466.0,352.0,1550.0
2020-10-14,135385040.06,4957651,184238.0,3162512,1179.0,27.31,329246.65000000596,2816.0,135.0,1637.0
2020-10-15,135872254.59,4960310,184497.0,3163989,1182.0,27.39,487214.5300000012,2659.0,259.0,1477.0
2020-10-16,136158231.83,4962781,184680.0,3165639,821.0,27.44,285977.24000000954,2471.0,183.0,1650.0
2020-10-17,136618638.3,4966013,184890.0,3167491,1380.0,27.51,460406.4699999988,3232.0,210.0,1852.0
2020-10-18,136955123.68,4969184,185088.0,3169459,1203.0,27.56,336485.37999999523,3171.0,198.0,1968.0
2020-10-19,137385896.94,4971979,185231.0,3171277,977.0,27.63,430773.25999999046,2795.0,143.0,1818.0
2020-10-20,137607466.79,4974220,185522.0,3172627,891.0,27.66,221569.84999999404,2241.0,291.0,1350.0
2020-10-21,137905540.32,4976274,185774.0,3173868,813.0,27.71,298073.5300000012,2054.0,252.0,1241.0
2020-10-22,138415959.22,4978365,186017.0,3175150,809.0,27.8,510418.90000000596,2091.0,243.0,1282.0
2020-10-23,138673365.38,4981070,186303.0,3176530,1325.0,27.84,257406.15999999642,2705.0,286.0,1380.0
2020-10-24,139099678.27,4985944,186506.0,3179493,1911.0,27.9,426312.8900000155,4874.0,203.0,2963.0
2020-10-25,139460777.25,4991541,186771.0,3183546,1544.0,27.94,361098.9799999893,5597.0,265.0,4053.0
2020-10-26,139772354.66,4995283,187064.0,3185926,1362.0,27.98,311577.4099999964,3742.0,293.0,2380.0
2020-10-27,139981372.99,4999455,187292.0,3188692,1406.0,28.0,209018.3300000131,4172.0,228.0,2766.0
2020-10-28,140253938.72,5002610,187551.0,3190734,1113.0,28.04,272565.7299999893,3155.0,259.0,2042.0
2020-10-29,140506466.43,5005985,187828.0,3192807,1302.0,28.07,252527.71000000834,3375.0,277.0,2073.0
2020-10-30,140751430.81,5009519,188012.0,3195106,1235.0,28.1,244964.37999999523,3534.0,184.0,2299.0
2020-10-31,141045163.05,5014233,188153.0,3198386,1434.0,28.13,293732.24000000954,4714.0,141.0,3280.0
2020-11-01,141395851.89,5017482,188389.0,3200568,1067.0,28.18,350688.8399999738,3249.0,236.0,2182.0
2020-11-02,141620797.35,5019895,188540.0,3202053,928.0,28.21,224945.46000000834,2413.0,151.0,1485.0
2020-11-03,141955931.28,5022438,188728.0,3203609,987.0,28.26,335133.93000000715,2543.0,188.0,1556.0
2020-11-04,142230074.89,5025093,188917.0,3205278,986.0,28.3,274143.6099999845,2655.0,189.0,1669.0
2020-11-05,142431669.46,5027606,189268.0,3206927,864.0,28.33,201594.57000002265,2513.0,351.0,1649.0
2020-11-06,142897447.02,5029857,189537.0,3208285,893.0,28.41,465777.5600000024,2251.0,269.0,1358.0
2020-11-07,143202630.42,5032462,189958.0,3209992,898.0,28.46,305183.39999997616,2605.0,421.0,1707.0
2020-11-08,143522436.57,5036091,191025.0,3212362,1259.0,28.5,319806.15000000596,3629.0,1067.0,2370.0
2020-11-09,143765799.03,5038871,191201.0,3214225,917.0,28.53,243362.46000000834,2780.0,176.0,1863.0
2020-11-10,144117437.32,5041937,191604.0,3216127,1164.0,28.58,351638.28999999166,3066.0,403.0,1902.0
2020-11-11,144507895.93,5045017,191928.0,3217968,1239.0,28.64,390458.6100000143,3080.0,324.0,1841.0
2020-11-12,145515837.53,5061972,192215.0,3233284,1639.0,28.75,1007941.599999994,16955.0,287.0,15316.0
2020-11-13,145968590.0,5065338,192442.0,3234796,1854.0,28.82,452752.4699999988,3366.0,227.0,1512.0
2020-11-14,146417778.33,5069488,192807.0,3237141,1805.0,28.88,449188.3300000131,4150.0,365.0,2345.0
2020-11-15,146788827.7,5073308,193145.0,3239103,1858.0,28.93,371049.36999997497,3820.0,338.0,1962.0
2020-11-16,147121779.02,5076412,193356.0,3240874,1333.0,28.98,332951.32000002265,3104.0,211.0,1771.0
2020-11-17,147401679.65,5078809,193663.0,3242065,1206.0,29.02,279900.62999999523,2397.0,307.0,1191.0
2020-11-18,147714020.14,5081368,194135.0,3243239,1385.0,29.07,312340.48999997973,2559.0,472.0,1174.0
2020-11-19,148082851.4,5084411,194323.0,3244863,1419.0,29.12,368831.26000002027,3043.0,188.0,1624.0
2020-11-20,148355151.49,5086781,194491.0,3246121,1112.0,29.16,272300.0900000036,2370.0,168.0,1258.0
2020-11-21,149007321.34,5089239,194647.0,3247536,1043.0,29.28,652169.849999994,2458.0,156.0,1415.0
2020-11-22,149360195.73,5091777,194906.0,3248978,1096.0,29.33,352874.3899999857,2538.0,259.0,1442.0
2020-11-23,149668800.12,5093635,195392.0,3249961,875.0,29.38,308604.3900000155,1858.0,486.0,983.0
2020-11-24,149876170.31,5095288,195743.0,3250856,758.0,29.41,207370.18999999762,1653.0,351.0,895.0
2020-11-25,150090416.62,5097441,196187.0,3252220,789.0,29.44,214246.31000000238,2153.0,444.0,1364.0
2020-11-26,150308019.54,5099364,196330.0,3253423,720.0,29.48,217602.9199999869,1923.0,143.0,1203.0
2020-11-27,150653418.21,5103891,196502.0,3256797,1153.0,29.52,345398.6700000167,4527.0,172.0,3374.0
2020-11-28,151001544.27,5108081,196889.0,3259916,1071.0,29.56,348126.0600000024,4190.0,387.0,3119.0
2020-11-29,151457389.74,5111637,197074.0,3262451,1021.0,29.63,455845.4699999988,3556.0,185.0,2535.0
2020-11-30,151720652.32,5113410,197331.0,3263558,666.0,29.67,263262.5799999833,1773.0,257.0,1107.0
2020-12-01,151886721.2,5115568,197677.0,3264928,788.0,29.69,166068.87999999523,2158.0,346.0,1370.0
2020-12-02,152371500.31,5118445,197767.0,3266928,877.0,29.77,484779.1100000143,2877.0,90.0,2000.0
