Link,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D9%83%D9%88%D9%86%D8%A7_2019_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10457844,Hyundai,Kona,2019,Saudi,Blue,Standard,2.0,Gas,Automatic,Used,19000,Riyadh,59000,False
https://syarah.com/%D8%AC%D9%8A%D8%A8_%D8%AC%D8%B1%D8%A7%D9%86%D8%AF_%D8%B4%D9%8A%D8%B1%D9%88%D9%83%D9%8A_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10457842,Jeep,Grand Cherokee,2014,Saudi,Black,Full,5.7,Gas,Automatic,Used,120000,Riyadh,85000,False
https://syarah.com/%D8%AC%D9%8A_%D8%A7%D9%85_%D8%B3%D9%8A_%D9%8A%D9%88%D9%83%D9%86_2016_SLE_%D8%AF%D8%A8%D9%84/car-10457840,GMC,Yukon,2016,Gulf Arabic,White,Semi Full,,Gas,Automatic,Used,63000,Riyadh,140000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D8%A7%D9%88%D8%A8%D8%AA%D9%8A%D9%85%D8%A7_2018_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10457836,Kia,Optima,2018,Saudi,Brown,Standard,2.0,Gas,Automatic,Used,11000,Riyadh,Negotiable,True
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7_%D8%A7%D9%83%D9%88%D8%B1%D8%AF_2015/car-10404775,Honda,Accord,2015,Gulf Arabic,Grey,Standard,2.4,Gas,Automatic,Used,221000,Riyadh,48000,False
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_%D8%A7%D8%B3_%D9%A4%D9%A3%D9%A0_2006/car-10423865,Mercedes,S,2006,Other,White,Semi Full,4.3,Gas,Automatic,Used,235115,Riyadh,15000,False
https://syarah.com/%D8%A7%D9%86%D9%81%D9%8A%D9%86%D9%8A%D8%AA%D9%8A_M_2007/car-10368607,INFINITI,M,2007,Saudi,Black,Full,4.5,Gas,Automatic,Used,303000,Riyadh,10000,False
https://syarah.com/%D8%AA%D8%B4%D8%A7%D8%B1%D8%AC%D8%B1_%D8%A7%D8%B1_%D8%AA%D9%8A_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84_%D8%A8%D8%B1%D9%8A%D9%85%D9%8A%D9%88%D9%85_%D9%A2%D9%A0%D9%A1%D9%A8/car-10457830,Dodge,Charger,2018,Saudi,Another Color,Full,5.7,Gas,Automatic,Used,85000,Aseer,130000,False
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_%D9%8A%D8%AE%D8%AA_S450_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2018_%D9%81%D9%84_%D8%AC%D9%81%D8%A7%D9%84%D9%8A/car-10402657,Mercedes,S,2018,Saudi,Grey,Full,,Gas,Automatic,Used,73000,Riyadh,345000,False
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D8%AA%D9%88%D8%B1%D8%B3_SE_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2018_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10456720,Ford,Taurus,2018,Saudi,White,Standard,2.0,Gas,Automatic,Used,82000,Riyadh,77000,False
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_E200_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_2014/car-10426309,Mercedes,E,2014,Gulf Arabic,White,Standard,2.0,Gas,Automatic,Used,49000,Dammam,75000,False
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_LX_570_SS_Sport_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2015_%D9%81%D9%84/car-10420273,Lexus,LX,2015,Saudi,White,Full,5.7,Gas,Automatic,Used,108020,Riyadh,Negotiable,True
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_GX_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2018/car-10399741,Lexus,GX,2018,Gulf Arabic,White,Semi Full,4.6,Gas,Automatic,Used,53190,Riyadh,Negotiable,True
https://syarah.com/online/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B5%D9%86%D9%8A_SV_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-71414,Nissan,Sunny,2019,Saudi,Silver,Standard,1.5,Gas,Automatic,Used,105739,Riyadh,26800,False
https://syarah.com/online/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B5%D9%86%D9%8A_SV_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-74294,Nissan,Sunny,2019,Saudi,White,Standard,1.5,Gas,Automatic,Used,55526,Riyadh,27500,False
https://syarah.com/online/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B5%D9%86%D9%8A_SV_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-74290,Nissan,Sunny,2019,Saudi,Silver,Standard,1.5,Gas,Automatic,Used,98659,Riyadh,27500,False
https://syarah.com/online/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B5%D9%86%D9%8A_SV_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-74286,Nissan,Sunny,2019,Saudi,Silver,Standard,1.5,Gas,Automatic,Used,95623,Riyadh,27500,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_2019_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%86%D8%B5_%D9%81%D9%84/car-10421791,Hyundai,Elantra,2019,Saudi,Grey,Semi Full,1.6,Gas,Automatic,Used,86000,Dammam,54000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%8A%D8%A7%D8%B1%D8%B3_Y_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2018_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10451834,Toyota,Yaris,2018,Saudi,White,Standard,1.5,Gas,Automatic,Used,128000,Jeddah,32000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%A8%D8%A7%D8%AA%D8%B1%D9%88%D9%84_%D8%B1%D8%A8%D8%B9_1992_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10416151,Nissan,Patrol,1992,Saudi,White,Standard,4.6,Gas,Manual,Used,357000,Dammam,27000,False
https://syarah.com/%D9%81%D9%8A%D8%B1%D8%A7%D8%B1%D9%8A_599_%D8%AC%D9%8A_%D8%AA%D9%8A_%D8%A8%D9%8A_%D9%81%D9%8A%D9%88%D8%B1%D8%A7%D9%86%D9%88%D9%86_2008_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_V12_%D9%81%D9%84/car-10425355,Ferrari,GTB 599 Fiorano,2008,Saudi,Red,Full,6.0,Gas,Automatic,Used,59000,Dammam,280000,False
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%B3%D9%88%D8%A8%D8%B1%D8%A8%D8%A7%D9%86_LTZ_%D9%81%D9%84_2015/car-10457556,Chevrolet,Suburban,2015,Other,Black,Full,5.3,Gas,Automatic,Used,189000,Riyadh,Negotiable,True
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_CLA_35_2020_%D8%A7%D9%84%D8%B4%D9%83%D9%84_%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF/car-10456608,Mercedes,CLA,2020,Other,Black,Full,,Gas,Automatic,Used,15000,Riyadh,410000,False
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_E_300_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_2017_%D9%81%D9%84/car-10457640,Mercedes,E,2017,Gulf Arabic,White,Full,2.0,Gas,Automatic,Used,98000,Dammam,210000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%83%D8%B3%D9%86%D8%AA_GL_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10427387,Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,Used,101000,Jeddah,37000,False
https://syarah.com/%D9%85%D8%A7%D8%B2%D8%AF%D8%A7_CX9_%D8%AF%D8%A8%D9%84_2017_%D9%81%D9%84_%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A/car-10353917,Mazda,CX9,2017,Other,Grey,Full,2.5,Gas,Automatic,Used,93000,Dammam,111000,False
https://syarah.com/%D8%AC%D9%8A%D9%86%D9%8A%D8%B3%D9%8A%D8%B3_%D8%B1%D9%88%D9%8A%D8%A7%D9%84_2015_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84/car-10444486,Genesis,Royal,2015,Saudi,Red,Full,3.8,Gas,Automatic,Used,194000,Riyadh,85000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7_XLI_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_2015_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10325713,Toyota,Corolla,2015,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,176277,Dammam,37000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D8%A8%D9%8A%D9%83%D8%A7%D9%86%D8%AA%D9%88_2015_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10424643,Kia,Picanto,2015,Saudi,Another Color,Standard,1.0,Gas,Automatic,Used,133000,Al-Medina,18500,False
https://syarah.com/%D8%AC%D8%B1%D9%8A%D8%AA_%D9%88%D9%88%D9%84_%D8%A8%D8%A7%D9%88%D8%B1_2021_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84_%D8%BA%D9%85%D8%A7%D8%B1%D8%AA%D9%8A%D9%86_%D8%A8%D9%86%D8%B2%D9%8A%D9%86/car-10441641,Great Wall,Power,2021,Saudi,White,Full,2.0,Gas,Automatic,Used,4000,Al-Medina,95000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%AF%D8%AF%D8%B3%D9%86_GL_%D9%81%D9%84_2015_%D8%BA%D9%85%D8%A7%D8%B1%D8%AA%D9%8A%D9%86_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10359524,Nissan,Datsun,2015,Saudi,White,Full,,Gas,Manual,Used,212000,Riyadh,42000,False
https://syarah.com/%D8%AC%D8%A7%D8%BA%D9%88%D8%A7%D8%B1_F_Pace_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2018_%D9%81%D9%84/car-10451882,Jaguar,F-Pace,2018,Saudi,White,Full,2.5,Gas,Automatic,Used,70000,Jeddah,145000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%87%D8%A7%D9%8A%D9%84%D9%83%D8%B3_%D8%AF%D8%A8%D9%84_S_GLX_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2016_%D9%81%D9%84_%D8%BA%D9%85%D8%A7%D8%B1%D8%AA%D9%8A%D9%86/car-10456052,Toyota,Hilux,2016,Saudi,White,Full,2.7,Gas,Manual,Used,28000,Dammam,95000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%81%D9%88%D8%B1%D8%AA%D8%B4%D9%86%D8%B1_GX1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2019/car-10456288,Toyota,Furniture,2019,Saudi,White,Standard,2.7,Gas,Automatic,Used,113000,Riyadh,105000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A7%D9%81_%D8%AC%D9%8A_2017_%D9%81%D9%84_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10427995,Toyota,FJ,2017,Saudi,White,Full,4.0,Gas,Automatic,Used,144000,Makkah,Negotiable,True
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D8%A7%D9%83%D8%B3%D8%A8%D8%AF%D8%B4%D9%86_XLT_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2016_%D9%81%D9%84/car-10455804,Ford,Expedition,2016,Saudi,White,Full,3.5,Gas,Automatic,Used,104000,Dammam,95000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7_%D8%A7%D9%83%D9%88%D8%B1%D8%AF_EX_2019_%D9%81%D9%84/car-10450688,Honda,Accord,2019,Gulf Arabic,Silver,Full,1.5,Gas,Automatic,Used,8200,Dammam,107000,False
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D8%A9_2001_%D8%AF%D8%A8%D9%84/car-10455624,Chevrolet,Suburban,2001,Other,Grey,Semi Full,,Gas,Automatic,Used,500000,Riyadh,15000,False
https://syarah.com/%D8%A7%D9%83%D8%B3%D8%A8%D9%84%D9%88%D8%B1%D8%B1_XLT_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_2016_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84/car-10457824,Ford,Explorer,2016,Gulf Arabic,Red,Full,,Gas,Automatic,Used,93000,Riyadh,95000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_2015_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10446294,Toyota,Land Cruiser,2015,Saudi,White,Full,5.7,Gas,Automatic,Used,242,Hail,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%AC%D9%8A%D8%A8_%D9%85%D8%B5%D9%86%D8%AF%D9%82_1982_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10445242,Toyota,Land Cruiser 70,1982,Saudi,Another Color,Standard,,Gas,Manual,Used,200000,Makkah,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_VXR_2016_%D9%81%D9%84_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10390110,Toyota,Land Cruiser,2016,Saudi,White,Full,5.7,Gas,Automatic,Used,64731,Riyadh,Negotiable,True
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_LX_570s_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_2020_%D9%81%D9%84/car-10399530,Lexus,LX,2020,Gulf Arabic,Black,Full,5.7,Gas,Automatic,Used,27000,Riyadh,418000,False
https://syarah.com/online/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_GL_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-71646,Hyundai,Elantra,2019,Saudi,White,Standard,1.6,Gas,Automatic,Used,120496,Riyadh,40800,False
https://syarah.com/online/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_GL_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-74280,Hyundai,Elantra,2019,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,120244,Riyadh,43000,False
https://syarah.com/online/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%83%D8%B3%D9%86%D8%AA_GL_2014_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-74424,Hyundai,Accent,2014,Saudi,Black,Standard,1.4,Gas,Automatic,Used,101231,Riyadh,21500,False
https://syarah.com/online/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B5%D9%86%D9%8A_SV_2017_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-60159,Nissan,Sunny,2017,Saudi,White,Standard,1.5,Gas,Automatic,Used,106646,Riyadh,22500,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A8%D8%B1%D8%A7%D8%AF%D9%88_2018_vx1/car-10439453,Toyota,Prado,2018,Saudi,White,Full,,Gas,Automatic,Used,47000,Qassim,Negotiable,True
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D8%A7%D9%83%D8%B3%D8%A8%D8%AF%D9%8A%D8%B4%D9%86_2017_EL_%D8%AF%D8%A8%D9%84_%D9%85%D8%AE%D8%B2%D9%86/car-10457812,Ford,Expedition,2017,Gulf Arabic,White,Full,,Gas,Automatic,Used,34000,Riyadh,108000,False
https://syarah.com/%D9%84%D8%A7%D9%86%D8%AF_%D8%B1%D9%88%D9%81%D8%B1_%D8%B1%D9%86%D8%AC_%D8%B1%D9%88%D9%81%D8%B1_2009_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10453538,Land Rover,Range Rover,2009,Saudi,Black,Full,,Gas,Automatic,Used,195000,Jeddah,45000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_2018_%D9%86%D8%B5_%D9%81%D9%84_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10325174,Hyundai,Elantra,2018,Saudi,Brown,Semi Full,1.6,Gas,Automatic,Used,81000,Riyadh,44000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%B3%D9%88%D9%86%D8%A7%D8%AA%D8%A7_2018_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%86%D8%B5_%D9%81%D9%84/car-10380978,Hyundai,Sonata,2018,Saudi,Silver,Semi Full,2.4,Gas,Automatic,Used,99000,Riyadh,62000,False
https://syarah.com/%D8%AF%D9%88%D8%AF%D8%AC_%D8%AA%D8%B4%D8%A7%D8%B1%D8%AC%D8%B1_2016_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10402356,Dodge,Charger,2016,Saudi,Grey,Standard,1.0,Gas,Automatic,Used,151000,Riyadh,69000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D9%83%D8%A7%D8%AF%D9%8A%D9%86%D8%B2%D8%A7_2018_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10388789,Kia,Cadenza,2018,Saudi,Brown,Standard,1.0,Gas,Automatic,Used,74000,Riyadh,60000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%81%D9%88%D8%B1%D8%AA%D8%B4%D9%86%D8%B1_2019_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84_%D8%AF%D8%A8%D9%84/car-10451836,Toyota,Furniture,2019,Saudi,White,Full,3.5,Gas,Automatic,Used,40000,Riyadh,120000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%83%D8%B3%D9%86%D8%AA_2018_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10364500,Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,Used,78000,Riyadh,36000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%B3%D9%88%D9%86%D8%A7%D8%AA%D8%A7_2013_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10376223,Hyundai,Sonata,2013,Saudi,White,Full,2.4,Gas,Automatic,Used,205000,Riyadh,40000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A7%D9%81_%D8%AC%D9%8A_2013_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84/car-10418401,Toyota,FJ,2013,Saudi,Bronze,Full,1.0,Gas,Automatic,Used,296000,Riyadh,79000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D9%83%D8%A7%D8%AF%D9%8A%D9%86%D8%B2%D8%A7_2017_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84/car-10431839,Kia,Cadenza,2017,Saudi,Grey,Full,3.5,Gas,Automatic,Used,179000,Riyadh,73000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_2018_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%86%D8%B5_%D9%81%D9%84/car-10375313,Hyundai,Elantra,2018,Saudi,White,Semi Full,2.0,Gas,Automatic,Used,88000,Riyadh,44000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_2018_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%86%D8%B5_%D9%81%D9%84/car-10313438,Hyundai,Elantra,2018,Saudi,Grey,Semi Full,1.6,Gas,Automatic,Used,96000,Riyadh,47000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%AC%D9%86%D8%B3%D8%B3_2019_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_G80_%D9%86%D8%B5_%D9%81%D9%84_%D8%A8%D8%B1%D8%B3%D8%AA%D9%8A%D8%AC_%D8%A8%D9%84%D8%B3/car-10431821,Genesis,G80,2019,Saudi,Silver,Semi Full,3.8,Gas,Automatic,Used,66000,Riyadh,120000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%B3%D9%88%D9%86%D8%A7%D8%AA%D8%A7_2014_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%86%D8%B5_%D9%81%D9%84_%D8%A8%D8%AF%D9%88%D9%86_%D9%81%D8%AA%D8%AD%D9%87/car-10385804,Hyundai,Sonata,2014,Saudi,White,Semi Full,2.4,Gas,Automatic,Used,216000,Riyadh,41000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D8%A7%D9%85%D8%B1%D9%8A_2016_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84/car-10420451,Toyota,Camry,2016,Saudi,White,Full,1.0,Gas,Automatic,Used,244000,Riyadh,59000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%AC%D9%86%D8%B3%D8%B3_2016_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D8%B1%D9%88%D9%8A%D8%A7%D9%84_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84/car-10448296,Genesis,Royal,2016,Saudi,White,Full,3.8,Gas,Automatic,Used,55000,Riyadh,95000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A7%D9%81_%D8%AC%D9%8A_2015_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84_2/car-10399510,Toyota,FJ,2015,Saudi,White,Full,1.0,Gas,Automatic,Used,190000,Riyadh,98000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%B3%D9%86%D8%AA%D8%A7%D9%81%D9%8A_2018_%D9%85%D8%A8%D9%8A%D8%B9%D8%A7%D8%AA_%D8%B0%D9%8A%D8%A8_%D8%AC%D8%AF%D8%A9/car-10457804,Hyundai,Senta fe,2018,Saudi,White,Standard,3.3,Gas,Automatic,Used,41542,Riyadh,69000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D8%A7%D9%88%D8%A8%D8%AA%D9%8A%D9%85%D8%A7_2017_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%86%D8%B5_%D9%81%D9%84/car-10405138,Kia,Optima,2017,Saudi,Black,Semi Full,2.4,Gas,Automatic,Used,245000,Riyadh,45000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%AC%D9%86%D8%B3%D8%B3_2018_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84/car-10405129,Genesis,Royal,2018,Saudi,Grey,Full,3.8,Gas,Automatic,Used,78000,Riyadh,110000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D9%83%D8%A7%D8%AF%D9%86%D8%B2%D8%A7_2015_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10386526,Kia,Cadenza,2015,Saudi,Grey,Standard,3.5,Gas,Automatic,Used,180000,Riyadh,57000,False
https://syarah.com/2020_GAC_GS8/car-10455586,GAC,GS8,2020,Saudi,Blue,Full,2.0,Gas,Automatic,Used,29200,Jeddah,80000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%81%D9%88%D8%B1%D8%AA%D8%B4%D9%86%D8%B1_2017_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10455754,Toyota,Furniture,2017,Saudi,White,Semi Full,,Gas,Automatic,Used,400000,Riyadh,60000,False
https://syarah.com/online/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B5%D9%86%D9%8A_SV_2018_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-74192,Nissan,Sunny,2018,Saudi,White,Standard,1.5,Gas,Automatic,Used,108708,Riyadh,24000,False
https://syarah.com/online/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B5%D9%86%D9%8A_SV_2018_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-74188,Nissan,Sunny,2018,Saudi,Silver,Standard,1.5,Gas,Automatic,Used,124758,Riyadh,24000,False
https://syarah.com/online/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B5%D9%86%D9%8A_SV_2017_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-69285,Nissan,Sunny,2017,Saudi,Black,Standard,1.5,Gas,Automatic,Used,158218,Riyadh,24500,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D9%83%D8%A7%D8%AF%D9%8A%D9%86%D8%B2%D8%A7_2017_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10440983,Kia,Cadenza,2017,Saudi,Silver,Standard,3.3,Gas,Automatic,Used,83000,Riyadh,50000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D9%85%D9%83%D8%B3%D9%8A%D9%85%D8%A7_2017_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84_%D9%83%D8%A7%D9%85%D9%84/car-10433317,Nissan,Maxima,2017,Saudi,Grey,Full,1.0,Gas,Automatic,Used,860000,Riyadh,77000,False
