Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza
01.01.2018;16742;OCCASIONAL;CHUSTECZKA HIGIENICZNA;119;0,18;21,42;0,28;33,32;0,35;41,65;0,05;35,71;0,1;11,9;0,12
01.01.2018;8189;CHEMISTRY;CHUSTECZKI DO KOLOROW 10 SZT;1;6,11;6,11;8,73;8,73;10,74;10,74;0,01;30,01;2,62;2,62;0,03
01.01.2018;17206;CHEMISTRY;CHUSTECZKI HAPPY;2;3,11;6,22;4,87;9,74;5,99;11,98;0,01;36,14;1,76;3,52;0,04
01.01.2018;17045;CHEMISTRY;CHUSTECZKI HAPPY NAS. 64 SZT;1;3,11;3,11;4,87;4,87;5,99;5,99;0,01;36,14;1,76;1,76;0,02
01.01.2018;18575;CHEMISTRY;CHUSTECZKI HAPPY NO 1;20;0,21;4,2;0,32;6,4;0,39;7,8;0,01;34,38;0,11;2,2;0,02
01.01.2018;14525;COOKIES_BULK;CIAST.KOWOLKA JEZYKI/KOKOSANKI;2,5;13,9;34,75;8,8;22;9,5;23,75;0,03;-57,95;-5,1;-12,75;-0,13
01.01.2018;3666;SWEETS;CIASTKA BEZY LUZ;0,91;13,95;12,69;23,13;21,05;25;22,75;0,03;39,71;9,19;8,36;0,09
01.01.2018;6062;SWEETS;CIASTKA DESIMO MORELA 135 G;4;1,31;5,24;1,86;7,44;2,29;9,16;0,01;29,57;0,55;2,2;0,02
01.01.2018;3759;SWEETS;CIASTKA DESSIMO WISNIOWE 135 G;5;1,28;6,4;1,86;9,3;2,29;11,45;0,01;31,18;0,58;2,9;0,03
01.01.2018;5888;COOKIES_BULK;CIASTKA GERARD PSOTKI/KOKOS/KG;0,64;12;7,68;16,25;10,4;20;12,8;0,01;26,15;4,25;2,72;0,03
01.01.2018;19568;COOKIES_BULK;CIASTKA GERERD MAFIJNE/MARKIZY;1;13,51;13,44;18,62;18,53;22,9;22,79;0,03;27,47;5,12;5,09;0,05
01.01.2018;8275;GENERAL;CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G;1;1,96;1,96;2,92;2,92;3,59;3,59;0;32,88;0,96;0,96;0,01
01.01.2018;8084;SWEETS;CIASTKA KRAKUSKI FLORIANKI 171G;8;2,87;22,99;4,06;32,48;4,99;39,92;0,04;29,22;1,19;9,49;0,1
01.01.2018;17219;SWEETS;CIASTKA KRAKUSKI SERDUSZKA 171 G;6;2,9;17,4;4,06;24,36;4,99;29,94;0,03;28,57;1,16;6,96;0,07
01.01.2018;17929;SWEETS;CIASTKA KRAKUSKI ZBOZOWE 201 G;2;1,96;3,92;3,65;7,3;4,49;8,98;0,01;46,3;1,69;3,38;0,03
01.01.2018;12313;SWEETS;CIASTKA PALUSZKI 144 G POMAR.;5;2,77;13,85;3,8;19;4,67;23,35;0,03;27,11;1,03;5,15;0,05
01.01.2018;6740;COOKIES_BULK;CIASTKA PRIMAX LUZ;0,18;9,33;1,68;13,83;2,49;17;3,06;0;32,53;4,5;0,81;0,01
01.01.2018;7735;CHIPS_FLAKES;CIASTKA PRYNCYPALKI KOKOS 235 G;1;3,17;3,17;4,53;4,53;5,57;5,57;0,01;30,02;1,36;1,36;0,01
01.01.2018;7515;SWEETS;CIASTKA SONATA 125 G CZEL.MLECZNA;2;2,93;5,86;4,79;9,58;5,89;11,78;0,01;38,83;1,86;3,72;0,04
01.01.2018;7514;SWEETS;CIASTKA SONATA 125 G DESEROWA;2;3,45;6,9;4,79;9,58;5,89;11,78;0,01;27,97;1,34;2,68;0,03
01.01.2018;8641;SWEETS;CIASTKA TAGUS 29 G TRUSKAWKA;3;0,67;2,01;1,05;3,15;1,29;3,87;0;36,19;0,38;1,14;0,01
01.01.2018;2158;CHEMISTRY;CLIN DO SZYB 500 ML Z DOZOWNIKIEM;1;3,99;3,99;5,68;5,68;6,99;6,99;0,01;29,75;1,69;1,69;0,02
01.01.2018;19335;CHEMISTRY;CLIN LEMON 500 ML Z DOZ.;1;3,99;3,99;5,68;5,68;6,99;6,99;0,01;29,75;1,69;1,69;0,02
01.01.2018;2905;CHEMISTRY;CLIN ZAPAS 500 ML;1;2,7;2,7;4,46;4,46;5,49;5,49;0,01;39,46;1,76;1,76;0,02
01.01.2018;2906;CHEMISTRY;CLIN ZAPAS 500 ML;1;2,7;2,7;4,46;4,46;5,49;5,49;0,01;39,46;1,76;1,76;0,02
01.01.2018;8005;CHEMISTRY;COLGATE SZCZOTECZKA PLUS MEDIUM;2;1,65;3,3;3,3;6,6;4,06;8,12;0,01;50;1,65;3,3;0,03
01.01.2018;808;DRINK_JUICE;COSTA CZARNA PORZECZKA 2L;1;2,39;2,39;1,9;1,9;2;2;0;-25,79;-0,49;-0,49;-0,01
01.01.2018;6865;DRINK_JUICE;COSTA JABLKOWA 2L;1;2,4;2,4;3,8;3,8;3,99;3,99;0;36,84;1,4;1,4;0,01
01.01.2018;4886;GENERAL_FOOD;CUKIER 1KG;8;1,69;13,52;2,12;16,96;2,29;18,32;0,02;20,28;0,43;3,44;0,04
01.01.2018;14008;GENERAL_FOOD;CUKIER BIALY 1KG;16;1,69;27,04;2,12;33,92;2,29;36,64;0,04;20,28;0,43;6,88;0,07
01.01.2018;9230;GENERAL_FOOD;CUKIER BIALY 1KG;13;1,85;24,05;2,12;27,56;2,29;29,77;0,03;12,74;0,27;3,51;0,04
01.01.2018;3810;GENERAL_FOOD;CUKIER PUDER 0_4KG JARACZEWO;16;1,39;22,3;2,03;32,48;2,19;35,04;0,04;31,34;0,64;10,18;0,11
01.01.2018;2396;SPICES;CUKIER WANILIOWY 32 G CYKORIA;4;0,49;1,96;0,7;2,8;0,86;3,44;0;30;0,21;0,84;0,01
01.01.2018;9426;SWEETS;CUKIERKI JOJO PIANKA 90G NESTLE;1;1,88;1,88;2,6;2,6;3,2;3,2;0;27,69;0,72;0,72;0,01
01.01.2018;8426;SWEETS;CUKIERKI JOJO PIANKA ZAKRECONE 90GR NEST;2;1,48;2,96;2,11;4,22;2,59;5,18;0,01;29,86;0,63;1,26;0,01
01.01.2018;9314;COOKIES_BULK;CUKIERKI KROWKA WAWEL/SOLIDARNOSC;0,35;14,2;4,97;20,29;7,1;24,97;8,74;0,01;30;6,09;2,13;0,02
01.01.2018;6225;COOKIES_BULK;CUKIERKI MIESZ KRAKOWSKA WAWEL;0,84;16,9;14,11;23,58;19,69;28,98;24,2;0,03;28,34;6,68;5,58;0,06
01.01.2018;4848;COOKIES_BULK;CUKIERKI MLECZNE /CHOCO/ROSHEN;1,89;13,55;25,54;18,47;34,81;22,71;42,8;0,05;26,63;4,92;9,27;0,1
01.01.2018;8163;SWEETS;CUKIERKI PUDROWE LUZ;0,49;10;4,9;14,29;7;17,55;8,6;0,01;30;4,29;2,1;0,02
01.01.2018;4458;COOKIES_BULK;CUKIERKI ROSHEN DE LUXE KG;0,19;17;3,23;23,58;4,48;29;5,51;0,01;27,9;6,58;1,25;0,01
01.01.2018;10335;COOKIES_BULK;CUKIERKI TOFFIX MIX IGLO;1,6;9,91;15,8;16,25;25,92;20;31,9;0,04;39,04;6,34;10,12;0,1
01.01.2018;841;COOKIES_BULK;CUKIERKI TRUFLE ODRA LUZ;0,79;14,65;11,5;20,65;16,21;25,39;19,93;0,02;29,06;6;4,71;0,05
01.01.2018;8158;MEAT;CWIARTKA Z KURCZAKA KG;0,94;5,59;5,25;7,99;7,5;8,39;7,88;0,01;30;2,4;2,25;0,02
01.01.2018;18372;WINE_ALCOHOL 18%;CYDR 0_4 ML LUBELSKI;2;2,77;5,54;3,56;7,12;4,38;8,76;0,01;22,19;0,79;1,58;0,02
01.01.2018;4279;WINE_ALCOHOL 18%;CYDR LUBUSKI 1 L;2;6,15;12,3;8,78;17,56;10,8;21,6;0,02;29,95;2,63;5,26;0,05
01.01.2018;19261;CIGARETTES;CYGARETKI 1 SZT;2;1;2;1,02;2,04;1,25;2,5;0;1,96;0,02;0,04;0
01.01.2018;9949;CIGARETTES;CYGARETKI MINI 10 SZT BLU;1;9,66;9,66;10,17;10,17;12,51;12,51;0,01;5,01;0,51;0,51;0,01
01.01.2018;4870;GENERAL_FOOD;CYKORIA BUDYN SMIETANKOWY B/C 40 G;13;0,55;7,15;0,73;9,49;0,79;10,27;0,01;24,66;0,18;2,34;0,02
01.01.2018;14441;GENERAL_FOOD;CYKORIA KALENDRA 20G;1;0,78;0,78;1,13;1,13;1,39;1,39;0;30,97;0,35;0,35;0
01.01.2018;15306;SPICES;CYKORIA KURKUMA 15 G;2;0,52;1,04;0,7;1,4;0,86;1,72;0;25,71;0,18;0,36;0
01.01.2018;11564;GENERAL_FOOD;CYKORIA SNIEZKA 60 G;3;1,09;3,27;1,5;4,5;1,62;4,86;0,01;27,33;0,41;1,23;0,01
01.01.2018;8335;GENERAL;CZARNUSZKA 50 G;1;2,17;2,17;2,86;2,86;3,52;3,52;0;24,13;0,69;0,69;0,01
01.01.2018;5795;SWEETS;CZEK AMELIA MLECZNA 100G;4;1,39;5,56;2,02;8,08;2,49;9,96;0,01;31,19;0,63;2,52;0,03
01.01.2018;1368;GENERAL;CZEK.ALPEN GOLD 90G TRUS.;1;2,13;2,13;3,05;3,05;3,75;3,75;0;30,16;0,92;0,92;0,01
01.01.2018;8100;SWEETS;CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G;1;2,13;2,13;3,05;3,05;3,75;3,75;0;30,16;0,92;0,92;0,01
01.01.2018;15745;SPICES;CZUBRYCA ZIELONA 60 G;1;1,31;1,31;1,64;1,64;1,77;1,77;0;20,12;0,33;0,33;0
01.01.2018;18919;DAIRY_CHESSE;DA ACTIMEL  1 SZT;6;0,94;5,64;1,3;7,81;1,37;8,2;0,01;27,78;0,36;2,17;0,02
01.01.2018;8659;DAIRY_CHESSE;DA ACTIVIA 2X120G ?LIWKA MUSLI;5;2,56;12,79;3,51;17,55;3,69;18,45;0,02;27,12;0,95;4,76;0,05
01.01.2018;7988;DAIRY_CHESSE;DA ACTIVIA 2X120G TRUSK/MUSLI;3;2,54;7,61;3,51;10,53;3,69;11,07;0,01;27,73;0,97;2,92;0,03
01.01.2018;6337;DAIRY_CHESSE;DA DANIO 140 G SASZETKA TRUSK;3;1,91;5,73;2,45;7,35;2,57;7,71;0,01;22,04;0,54;1,62;0,02
01.01.2018;3561;DAIRY_CHESSE;DA DANIO 140 G WANILIA SASZETKA;1;1,69;1,69;2,28;2,28;2,39;2,39;0;25,88;0,59;0,59;0,01
01.01.2018;10695;DAIRY_CHESSE;DA DANIO BRZOSKWINIA 140G;15;1,07;16,05;1,5;22,55;1,58;23,67;0,03;28,82;0,43;6,5;0,07
01.01.2018;8106;DAIRY_CHESSE;DA DANIO CZEK+ORZECH 135 G;8;1,07;8,56;1,11;8,84;1,16;9,3;0,01;3,17;0,04;0,28;0
01.01.2018;8052;DAIRY_CHESSE;DA DANIO WANILIOWY 140G;24;1,07;25,68;1,48;35,44;1,55;37,2;0,04;27,54;0,41;9,76;0,1
01.01.2018;17429;DAIRY_CHESSE;DA DANONE GRATKA 115 G;16;0,54;8,64;0,75;12;0,79;12,64;0,01;28;0,21;3,36;0,03
01.01.2018;14892;DAIRY_CHESSE;DA DANONKI MEGA BRZOSK/JAGODA;2;3,71;7,42;5,7;11,4;5,99;11,98;0,01;34,91;1,99;3,98;0,04
01.01.2018;7802;DAIRY_CHESSE;DA DANONKI MEGA TRUSKAWKA/BANAN;3;4,73;14,19;6,07;18,21;6,37;19,11;0,02;22,08;1,34;4,02;0,04
01.01.2018;3487;DAIRY_CHESSE;DA DANONKI TRUSKAWE 4X50G;1;2,76;2,76;3,8;3,8;3,99;3,99;0;27,37;1,04;1,04;0,01
01.01.2018;3192;DAIRY_CHESSE;DA DANONKI WANILIOWE 4X50G;3;2,76;8,28;3,17;9,5;3,33;9,98;0,01;12,84;0,41;1,22;0,01
01.01.2018;4294;DAIRY_CHESSE;DA FANTASIA 100 G KULKI CZEKOL.;32;1,25;40,05;1,9;60,8;1,99;63,68;0,07;34,13;0,65;20,75;0,21
01.01.2018;15905;DAIRY_CHESSE;DA FANTASIA Z CZEKOLADA 110G;14;1,16;16,17;1,9;26,6;1,99;27,86;0,03;39,21;0,75;10,43;0,11
01.01.2018;8048;DAIRY_CHESSE;DA FANTASIA Z PLATKAMI CZEK.107G;2;1,55;3,1;1,9;3,8;1,99;3,98;0;18,42;0,35;0,7;0,01
01.01.2018;7981;DAIRY_CHESSE;DA FANTAZJA LOVE 98 G;3;1,32;3,96;1,9;5,7;1,99;5,97;0,01;30,53;0,58;1,74;0,02
01.01.2018;8634;DAIRY_CHESSE;DA FANTAZJA LUCKY 98 G;4;1,49;5,96;2,09;8,36;2,19;8,76;0,01;28,71;0,6;2,4;0,02
01.01.2018;7804;DAIRY_CHESSE;DA FANTAZJA TRUSKA 122G;4;1,48;5,92;1,9;7,6;1,99;7,96;0,01;22,11;0,42;1,68;0,02
01.01.2018;7803;DAIRY_CHESSE;DA FANTAZJA WISNIA 122G;3;1,14;3,42;0,95;2,85;1;3;0;-20;-0,19;-0,57;-0,01
01.01.2018;18956;DAIRY_CHESSE;DA GRATKA DO PICIA TRUSK.170G;11;0,89;9,79;1,23;13,53;1,29;14,19;0,02;27,64;0,34;3,74;0,04
01.01.2018;2731;LUNCH DINING DISHES;DANIE KACHNY FLACZKI W ROSOLE;3;3,9;11,7;5,7;17,1;5,99;17,97;0,02;31,58;1,8;5,4;0,06
01.01.2018;2733;LUNCH DINING DISHES;DANIE KACHNY KLOPSIKI;1;2,65;2,65;3,99;3,99;4,19;4,19;0;33,58;1,34;1,34;0,01
01.01.2018;9150;GENERAL_FOOD;DANIE KACHNY KLOPSIKI 500 G W SOSIE KOPE;1;2,4;2,4;3,99;3,99;4,19;4,19;0;39,85;1,59;1,59;0,02
01.01.2018;4808;LUNCH DINING DISHES;DANIE KACHNY PULPETY;4;2,78;11,12;4,18;16,72;4,39;17,56;0,02;33,49;1,4;5,6;0,06
01.01.2018;7546;GROATS_RICE_PASTA;DANIE KACHNY STROGONOW 500 G;1;4;4;5,7;5,7;5,99;5,99;0,01;29,82;1,7;1,7;0,02
01.01.2018;9701;DAIRY_CHESSE;DELECTA MIX DO SMIETANY;8;0,83;6,64;1,13;9,04;1,22;9,76;0,01;26,55;0,3;2,4;0,02
01.01.2018;5269;FISH;DELFINKI RYBNE PANIER.LUZ;1,04;7,48;7,78;9,51;9,89;10;10,4;0,01;21,33;2,03;2,11;0,02
01.01.2018;4967;SWEETS;DELICJE POMARANCZOWE 147G;4;2,19;8,76;3,24;12,96;3,99;15,96;0,02;32,41;1,05;4,2;0,04
01.01.2018;5331;SWEETS;DELICJE WISNIOWE 294G WEDEL;2;4,23;8,46;5,43;10,86;6,68;13,36;0,01;22,1;1,2;2,4;0,02
01.01.2018;1654;DAIRY_CHESSE;DESER JANA CZEKOLADOWY 120G;62;1,31;81,4;1,83;113,3;1,92;118,88;0,13;28,16;0,51;31,9;0,33
01.01.2018;1653;DAIRY_CHESSE;DESER JANA WANILIOWY 120GR;20;1,23;24,64;1,58;31,5;1,65;33,08;0,04;21,78;0,34;6,86;0,07
01.01.2018;6501;DAIRY_CHESSE;DESER MONTE 120 G KARMEL PLUS ORZECH;1;2,15;2,15;1,43;1,43;1,5;1,5;0;-50,35;-0,72;-0,72;-0,01
01.01.2018;12757;GENERAL_FOOD;DESER MONTE 150 G CZEKOL;24;1,92;45,96;2,37;56,82;2,56;61,33;0,07;19,11;0,45;10,86;0,11
01.01.2018;7980;DAIRY_CHESSE;DESER MONTE 150 WHITE;8;1,72;13,76;1,76;14,08;1,9;15,17;0,02;2,27;0,04;0,32;0
01.01.2018;5595;OCCASIONAL;DLUGOPIS NIEBIESKI;1;0,52;0,52;0,8;0,8;0,99;0,99;0;35;0,28;0,28;0
01.01.2018;17591;CHEMISTRY;DOMESTOS 750 ML ATLANTIC;1;5,27;5,27;7,85;7,85;9,66;9,66;0,01;32,87;2,58;2,58;0,03
01.01.2018;17590;CHEMISTRY;DOMESTOS 750 ML CITRUS;2;5,49;10,98;7,85;15,7;9,66;19,32;0,02;30,06;2,36;4,72;0,05
01.01.2018;6796;GENERAL_FOOD;DR O AROMAT RUMOWY;1;1,07;1,07;1,5;1,5;1,85;1,85;0;28,67;0,43;0,43;0
01.01.2018;6791;SPICES;DR O AROMAT WANILIA 9ML;1;1,07;1,07;1,5;1,5;1,85;1,85;0;28,67;0,43;0,43;0
01.01.2018;690;SPICES;DR O CUKIER WANILIOWY  16G;20;0,52;10,4;0,72;14,4;0,88;17,6;0,02;27,78;0,2;4;0,04
01.01.2018;8529;GENERAL;DR O KISIEL SLODKA CHWILA 32 G TRUS;1;1,18;1,18;1,69;1,69;1,83;1,83;0;30,18;0,51;0,51;0,01
01.01.2018;765;SPICES;DR O PROSZEK DO PIECZENIA  30G;11;0,37;4,07;0,72;7,92;0,88;9,68;0,01;48,61;0,35;3,85;0,04
01.01.2018;8530;GENERAL;DR OETKER KISIEL SLODKS CHWILA 32 G MAL;7;1,18;8,26;1,69;11,83;1,83;12,81;0,01;30,18;0,51;3,57;0,04
01.01.2018;6483;VEGETABLES;DR POLEWA MLECZNA TWARDA;1;1,94;1,94;3,06;3,06;3,76;3,76;0;36,6;1,12;1,12;0,01
01.01.2018;1367;GENERAL_FOOD;DR.OET BUDYN SLODKA CHWILA WANILIA;4;0,98;3,92;1,37;5,48;1,48;5,92;0,01;28,47;0,39;1,56;0,02
01.01.2018;1310;SWEETS;DRAZE SKAWA  CZEKOL.70G;7;0,84;5,88;1,29;9,03;1,59;11,13;0,01;34,88;0,45;3,15;0,03
01.01.2018;1308;SWEETS;DRAZE SMIETANKOWE 70G SKAWA;6;0,84;5,04;1,29;7,74;1,59;9,54;0,01;34,88;0,45;2,7;0,03
01.01.2018;15499;SWEETS;DROPS EUKALIPTUS;2;0,61;1,22;0,88;1,76;1,08;2,16;0;30,68;0,27;0,54;0,01
01.01.2018;4690;CHEWING_GUM_LOLIPOPS;DROPS HALLS MENTOL LUPTUS;12;1,35;16,2;1,94;23,24;2,39;28,64;0,03;30,29;0,59;7,04;0,07
01.01.2018;3094;SWEETS;DROPS HALLS MIOD CYTRYNA 33_5G;2;1,51;3,02;2,02;4,04;2,49;4,98;0,01;25,25;0,51;1,02;0,01
01.01.2018;4689;SWEETS;DROPS HALLS ORGINAL 33_5G *20;6;1,35;8,1;2,02;12,12;2,49;14,94;0,02;33,17;0,67;4,02;0,04
01.01.2018;8583;GENERAL;DROZDZE BABUNI 100G;9;0,64;5,76;0,7;6,27;0,86;7,74;0,01;8,13;0,06;0,51;0,01
01.01.2018;368;DAIRY_CHESSE;DROZDZE BABUNI ROTEX;37;0,8;29,51;1,04;38,33;1,27;47,09;0,05;23,01;0,24;8,82;0,09
01.01.2018;8887;BREAD;DROZDZOWKA DROZDZOWA;174;1,33;231,36;1,51;263,37;1,64;284,75;0,32;12,15;0,18;32,01;0,33
01.01.2018;15491;GENERAL_FOOD;DZEM SL.OGROD WISNIA 280G;5;1,81;9,05;2,49;12,45;2,69;13,45;0,02;27,31;0,68;3,4;0,04
01.01.2018;16186;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.;4;1,74;6,96;2,49;9,96;2,69;10,76;0,01;30,12;0,75;3;0,03
01.01.2018;19847;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DZEM SLONECZNY OGROD CZARNA PORZECZ.280G;2;1,81;3,62;2,49;4,98;2,69;5,38;0,01;27,31;0,68;1,36;0,01
01.01.2018;16152;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DZEM SLONECZNY OGROD TRUSKAWKOWY 280G;11;1,81;19,91;2,49;27,39;2,69;29,59;0,03;27,31;0,68;7,48;0,08
01.01.2018;6118;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DZEM TRUSKAWKA 310 G WYSOKOS?ODZONY;1;3,28;3,28;4,16;4,16;4,49;4,49;0,01;21,15;0,88;0,88;0,01
01.01.2018;17286;GENERAL_FOOD;DZEM WISNIOWY WY/SLODZ 310 G;1;3,28;3,28;4,16;4,16;4,49;4,49;0,01;21,15;0,88;0,88;0,01
01.01.2018;3579;CHEMISTRY;E PLYN DO PLUKANIA 1 L;2;4,59;9,18;6,5;13;7,99;15,98;0,02;29,38;1,91;3,82;0,04
01.01.2018;4310;COFFEE TEA;EKOLAND HERBATA MULTIVITA 300GR TOR;1;2,49;2,49;3,69;3,69;3,99;3,99;0;32,52;1,2;1,2;0,01
01.01.2018;4415;COFFEE TEA;EKOLAND HERBATA OWOCE LE?NE 300GR TOR;9;2,49;22,41;3,69;33,21;3,99;35,91;0,04;32,52;1,2;10,8;0,11
01.01.2018;6603;SWEETS;EUROPAPIER DUZY;1;0,27;0,27;0,5;0,5;0,62;0,62;0;46;0,23;0,23;0
01.01.2018;8473;ART._HYGIENIC;EVA MYDLO W PLYNIE Z DOZ 500 MML;1;3,71;3,71;5,68;5,68;6,99;6,99;0,01;34,68;1,97;1,97;0,02
01.01.2018;5571;CHEMISTRY;EVA SIMPLA ZEL DO MYCIA 500 ML;1;3,62;3,62;5,59;5,59;6,87;6,87;0,01;35,24;1,97;1,97;0,02
01.01.2018;8026;CHEMISTRY;EVA SIMPLE 500 ML Z OWSEM;1;3,63;3,63;5,59;5,59;6,87;6,87;0,01;35,06;1,96;1,96;0,02
01.01.2018;4950;CHEMISTRY;FAIRY 1 L APPLE;5;4,34;21,71;6,41;32,05;7,89;39,45;0,04;32,26;2,07;10,34;0,11
01.01.2018;11440;SPICES;FASOLA  PIEKNY JAS 400G KROS;1;3,71;3,71;5,7;5,7;5,99;5,99;0,01;34,91;1,99;1,99;0,02
01.01.2018;17515;GROATS_RICE_PASTA;FASOLA 400 G P.JAS MALVIT;1;4,13;4,13;5,7;5,7;5,99;5,99;0,01;27,54;1,57;1,57;0,02
01.01.2018;11441;SPICES;FASOLA BIALA  500 G;4;4,93;19,72;5,7;22,8;5,99;23,96;0,03;13,51;0,77;3,08;0,03
01.01.2018;8591;GENERAL;FASOLA BIALA 400G SLON.OGROD;4;1,18;4,72;1,84;7,36;1,99;7,96;0,01;35,87;0,66;2,64;0,03
01.01.2018;15998;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;FASOLA CZERWONA SLONECZNY OGROD 400G.;6;1,47;8,82;2,31;13,86;2,49;14,94;0,02;36,36;0,84;5,04;0,05
01.01.2018;2640;CANNED_PATE;FASOLA CZERWONA.DAWTONA 400G;5;1,63;8,15;2,31;11,55;2,49;12,45;0,01;29,44;0,68;3,4;0,04
01.01.2018;8410;GENERAL;FASOLA PIEKNY JAS 400 SARITA;4;2,37;9,48;3,39;13,56;3,56;14,24;0,02;30,09;1,02;4,08;0,04
01.01.2018;8531;GENERAL;FASOLKA ZÓ?TA 400 G MROZONA;1;3,27;3,27;4,61;4,61;4,84;4,84;0,01;29,07;1,34;1,34;0,01
01.01.2018;4991;FISH;FILET  ZAPIEKANY SEREM ZOLTYM;0,96;23,5;22,44;23,57;22,51;24,76;23,65;0,03;0,31;0,07;0,07;0
01.01.2018;1780;FISH;FILET Z LIMANDA MROZONY KG;0,6;13,2;7,92;18,08;10,85;18,98;11,39;0,01;27;4,88;2,93;0,03
01.01.2018;5839;FISH;FILET Z MINTAJA MROZONY;1,62;6,36;10,27;7,49;12,09;7,87;12,71;0,01;15,05;1,13;1,82;0,02
01.01.2018;13665;ICE_CREAMS_FROZEN;FILET Z MIRUNY;2,33;16,35;38,02;19,99;46,47;20,99;48,81;0,05;18,18;3,63;8,45;0,09
01.01.2018;8157;MEAT;FILET Z PIERSI KURCZAKA KG;0,93;16,62;15,46;21,31;19,82;22,38;20,81;0,02;22;4,69;4,36;0,05
01.01.2018;18833;FISH;FILETY SLEDZ_W OLEJU 170 G;1;2,68;2,68;3,32;3,32;3,49;3,49;0;19,28;0,64;0,64;0,01
01.01.2018;18750;FISH;FILETY SLEDZ_W SMIETANIE MARINUS 250 G;6;3,71;22,26;4,94;29,64;5,19;31,14;0,03;24,9;1,23;7,38;0,08
01.01.2018;17;FISH;FILETY SLEDZ.ALA MATJAS 275 G;3;4,09;12,27;2,63;7,89;2,76;8,28;0,01;-55,51;-1,46;-4,38;-0,05
01.01.2018;13610;FISH;FILETY SLEDZIOWE OPIEKANE 800G;8;7,43;59,44;10,47;83,76;10,99;87,92;0,1;29,04;3,04;24,32;0,25
01.01.2018;5844;FISH;FILETY SLEDZIOWE W OLEJU 170 G;2;2,37;4,74;3,8;7,6;3,99;7,98;0,01;37,63;1,43;2,86;0,03
01.01.2018;7784;FISH;FILETY SLEDZIOWE W OLEJU 170 G LISNER;1;3,62;3,62;4,96;4,96;5,21;5,21;0,01;27,02;1,34;1,34;0,01
01.01.2018;5842;FISH;FILETY SLEDZIOWE W POMID.175 G;1;4;4;5,13;5,13;5,39;5,39;0,01;22,03;1,13;1,13;0,01
01.01.2018;19465;FISH;FILETY SLEDZIOWE W POMIDZ.170 G;5;2,51;12,55;3,32;16,6;3,49;17,45;0,02;24,4;0,81;4,05;0,04
01.01.2018;18878;FISH;FILETY SLEDZIOWE W SMIET 250 G SOS MUSZT;1;3,71;3,71;2,48;2,48;2,6;2,6;0;-49,6;-1,23;-1,23;-0,01
01.01.2018;16080;FISH;FILETY Z MAKRELI W POMID.175 G;1;2,85;2,85;3,76;3,76;3,95;3,95;0;24,2;0,91;0,91;0,01
01.01.2018;8454;FISH;FILETY Z MAKRELI W SOSIE POMID.170 G GRA;2;3,72;7,44;5,1;10,2;5,36;10,72;0,01;27,06;1,38;2,76;0,03
01.01.2018;8322;MEAT;FLAKI WOLOWE LUZ;2,77;10,3;28,56;6,66;18,48;7;19,41;0,02;-54,55;-3,64;-10,08;-0,1
01.01.2018;7699;FISH;FLIETY Z MAKRELI 100G ALA KETCHUP;3;3,62;10,86;4,94;14,82;5,19;15,57;0,02;26,72;1,32;3,96;0,04
01.01.2018;18817;CHEMISTRY;FOLIA ALUMINIOWA 10 M ANNA;1;2,23;2,23;3,24;3,24;3,99;3,99;0;31,17;1,01;1,01;0,01
01.01.2018;7112;CHEMISTRY;FOLIA ALUMINIOWA 10M PAN PACK;10;1,76;17,6;2,76;27,6;3,39;33,9;0,04;36,23;1;10;0,1
01.01.2018;8627;DRINK_JUICE;FORTUNA SOK POMARANCZ 0_3;12;1,8;21,6;1,99;23,88;2,09;25,08;0,03;9,55;0,19;2,28;0,02
01.01.2018;8983;GENERAL_FOOD;FRYTKI  KARBOWANE  750G;6;5,74;34,44;6,97;41,84;7,32;43,94;0,05;17,69;1,23;7,4;0,08
01.01.2018;3452;ICE_CREAMS_FROZEN;FRYTKI KARBOWA 450 G;3;3,18;9,54;3,48;10,44;3,65;10,95;0,01;8,62;0,3;0,9;0,01
01.01.2018;13422;ICE_CREAMS_FROZEN;FRYTKI KARBOWANE  NORDIS 750G;2;3,27;6,54;4,75;9,5;4,99;9,98;0,01;31,16;1,48;2,96;0,03
01.01.2018;8037;ICE_CREAMS_FROZEN;FRYTKI ORGINA? 750 G IGLOT;6;5,22;31,32;7,05;42,3;7,4;44,4;0,05;25,96;1,83;10,98;0,11
01.01.2018;18440;CHEMISTRY;GABKA DO KAPIELI I MASAZU;8;1,26;10,1;1,82;14,56;2,24;17,93;0,02;30,63;0,56;4,46;0,05
01.01.2018;3774;MEAT;GALANTYNA Z DROBIEM KG;0,34;14,63;4,9;18,09;6,06;18,99;6,36;0,01;19,14;3,46;1,16;0,01
