No,Date(UTC),Ref1,Source Description 1,Latitude,Longitude,Depth,Constant Deg.,Source No 2,Source Description 2,Type,Magnitude,Source No 3,Source Description 3
0,2017-02-03 06:33:33,0, ,38.6873,38.0893,17.85,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2017-01-27 20:51:25,0, ,35.8621,28.688000000000002,25.44,No,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA
0,2017-01-25 01:19:32,0, ,36.7501,27.6628,19.29,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2017-01-20 13:52:34,0, ,41.76,42.8546,9.92,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2017-01-15 04:03:20,0, ,39.5418,26.151,9.24,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2017-01-14 22:38:59,0, ,39.5373,26.1518,9.0,No,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA
0,2017-01-13 21:43:31,0, ,35.6788,32.548,29.8,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2017-01-05 14:05:08,0, ,36.5158,26.7875,57.92,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2017-01-04 00:08:36,0, ,36.2751,29.2586,42.29,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-12-20 06:03:45,0, ,36.594,26.959,118.3,No,7,AFAD-DDA,Mw,5.1,7,AFAD-DDA
0,2016-12-16 21:21:49,0, ,39.5798,39.72,3.19,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2016-12-15 16:43:57,0, ,37.104,28.6418,18.11,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-12-12 22:42:08,0, ,38.533,43.8653,10.72,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2016-12-03 08:35:57,0, ,35.9391,27.4206,26.73,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-11-24 16:40:43,0, ,38.5498,43.8948,18.99,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-11-23 12:14:36,0, ,38.522,43.861000000000004,10.4,No,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA
0,2016-11-23 10:03:17,0, ,38.571999999999996,43.836999999999996,11.0,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-11-20 22:52:36,0, ,39.9526,38.5926,6.36,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-11-19 21:14:28,0, ,36.0391,40.907,22.52,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-11-02 11:57:42,0, ,40.7508,34.2811,6.42,No,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA
0,2016-10-23 08:22:01,0, ,38.4211,41.9276,1.63,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-10-19 12:18:45,0, ,36.1193,30.378,48.0,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2016-10-18 19:22:47,0, ,38.6323,43.7393,11.85,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-10-17 01:30:32,0, ,37.9275,26.9261,10.36,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2016-10-15 08:18:35,0, ,42.0791,30.6391,27.32,No,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA
0,2016-10-15 02:51:03,0, ,38.9298,27.7166,9.8,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-10-15 02:49:16,0, ,38.9333,27.72,8.14,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-10-09 06:21:00,0, ,39.0091,27.726,14.07,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-09-28 09:10:06,0, ,37.933,29.1285,7.5,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-09-27 20:57:09,0, ,36.405,27.5966,50.63,No,7,AFAD-DDA,Mw,5.2,7,AFAD-DDA
0,2016-09-27 18:11:13,0, ,37.9268,29.1198,7.22,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-09-21 19:27:37,0, ,42.1448,40.916,16.39,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2016-09-16 05:12:24,0, ,37.2055,36.9008,7.8,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-09-12 09:29:37,0, ,38.9023,27.7448,17.24,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2016-09-12 08:26:04,0, ,38.905,27.7451,17.78,No,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA
0,2016-09-06 05:27:25,0, ,36.2865,28.1553,49.58,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-08-17 01:07:02,0, ,38.7015,38.1531,11.16,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-08-02 19:30:52,0, ,40.315,33.3615,12.23,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-07-25 23:35:16,0, ,35.8923,31.5921,21.82,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-07-22 21:40:13,0, ,42.1245,35.1811,29.85,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2016-07-21 15:17:45,0, ,41.3401,44.0256,7.06,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2016-07-19 01:55:43,0, ,37.150999999999996,26.8558,10.06,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-07-17 20:58:44,0, ,37.9978,29.3981,9.48,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-07-13 18:36:05,0, ,35.9518,31.1308,26.21,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-07-12 10:14:01,0, ,41.3551,44.0148,10.27,No,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA
0,2016-07-09 07:15:32,0, ,36.9745,30.4645,52.28,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2016-07-03 18:05:43,0, ,38.763000000000005,27.8053,9.82,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-06-28 06:49:29,0, ,39.4206,25.936999999999998,12.0,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-06-25 05:40:11,0, ,40.6985,29.2016,9.73,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-06-22 16:56:57,0, ,38.4748,44.7428,2.69,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-06-22 10:47:02,0, ,38.4381,44.9143,2.38,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2016-06-21 06:25:22,0, ,39.4001,40.675,18.29,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-06-19 19:17:52,0, ,35.7101,26.3926,24.82,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-06-10 18:57:01,0, ,39.0118,40.7121,12.81,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2016-06-07 04:09:46,0, ,40.259,29.1605,13.92,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2016-06-05 20:26:19,0, ,38.6085,26.6953,21.34,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-05-09 03:57:20,0, ,39.9081,39.8503,13.97,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-05-05 07:34:08,0, ,36.705999999999996,26.541,4.4,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-04-23 19:51:58,0, ,36.9093,36.6191,5.79,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-04-19 23:50:10,0, ,38.8986,43.5535,10.92,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-04-07 11:11:14,0, ,37.9231,35.0906,12.9,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-03-31 21:33:21,0, ,37.016999999999996,35.8441,28.37,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-03-24 01:22:16,0, ,35.9365,29.6781,17.93,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-03-22 13:25:16,0, ,35.7548,31.8283,43.16,No,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA
0,2016-03-12 15:44:34,0, ,36.5926,27.9785,51.57,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-02-18 07:56:48,0, ,39.0116,35.8421,5.44,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-02-05 13:25:26,0, ,36.9488,29.366999999999997,8.03,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-02-02 14:21:16,0, ,38.8426,37.8425,10.15,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-01-23 07:53:44,0, ,38.0495,42.6708,15.21,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2016-01-22 07:22:57,0, ,39.2715,40.1295,7.01,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2016-01-19 19:04:43,0, ,36.6703,26.9533,34.61,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2016-01-10 17:40:48,0, ,39.564,34.358000000000004,13.6,No,7,AFAD-DDA,Mw,5.0,7,AFAD-DDA
0,2016-01-07 02:52:29,0, ,38.9158,43.5316,8.97,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2016-01-07 02:01:46,0, ,38.9188,43.5083,10.15,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2016-01-05 23:11:51,0, ,36.644,26.84,131.0,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2016-01-01 09:11:14,0, ,40.0415,30.5338,7.38,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-12-19 11:14:56,0, ,38.6303,26.5821,4.78,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-12-15 01:13:39,0, ,42.253,29.730999999999998,50.45,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-12-12 15:48:25,0, ,37.8821,43.5216,9.96,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-12-09 09:03:33,0, ,38.8173,37.8493,17.54,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2015-12-07 23:27:17,0, ,39.2863,40.1905,9.75,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2015-12-04 16:00:15,0, ,39.2746,40.1996,11.42,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-12-04 15:37:41,0, ,39.2613,40.2135,9.83,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-12-03 16:42:12,0, ,39.2856,40.1853,9.85,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-12-03 00:36:25,0, ,39.2736,40.2023,9.98,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-12-02 23:27:07,0, ,39.260999999999996,40.217,10.66,No,7,AFAD-DDA,Mw,5.3,7,AFAD-DDA
0,2015-12-02 15:52:44,0, ,39.1495,28.154,10.85,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-11-29 00:28:08,0, ,38.8401,37.836999999999996,22.41,No,7,AFAD-DDA,Mw,5.0,7,AFAD-DDA
0,2015-11-18 14:55:40,0, ,37.8023,29.3195,14.72,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-11-18 10:35:46,0, ,37.8286,29.2956,17.09,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-11-16 15:45:43,0, ,40.8181,28.7631,13.23,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-10-29 09:46:39,0, ,39.1198,43.7438,4.9,No,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA
0,2015-10-28 16:20:02,0, ,40.8003,27.7446,13.04,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2015-10-26 20:08:00,0, ,39.7781,26.2648,9.78,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2015-10-13 23:18:10,0, ,39.1143,29.0328,10.21,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2015-10-09 16:11:43,0, ,40.6681,36.6735,20.52,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-10-09 14:39:15,0, ,40.6643,36.681,20.17,No,7,AFAD-DDA,Mw,4.9,7,AFAD-DDA
0,2015-10-06 21:27:34,0, ,36.1846,29.8853,34.23,No,7,AFAD-DDA,Mw,5.2,7,AFAD-DDA
0,2015-10-03 21:08:03,0, ,38.1753,38.963,7.16,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-09-28 03:34:00,0, ,36.0775,29.5355,5.99,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-09-24 11:29:42,0, ,35.9936,39.65,16.68,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-09-22 07:11:11,0, ,39.1295,29.1071,6.1,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2015-09-22 06:25:04,0, ,39.1271,29.118000000000002,9.33,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2015-09-18 22:30:28,0, ,39.8125,30.4296,8.84,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-09-16 19:12:17,0, ,38.6018,44.5955,7.17,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2015-09-16 03:23:22,0, ,36.109,30.7835,48.25,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-09-13 02:57:26,0, ,37.101,28.878,21.36,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2015-09-10 08:12:45,0, ,38.8306,26.27,4.63,No,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA
0,2015-09-07 04:33:46,0, ,39.3966,43.9476,7.6,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-09-07 00:37:36,0, ,39.1676,40.1901,17.42,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2015-09-03 08:23:19,0, ,39.1226,29.1225,10.24,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-09-01 14:14:04,0, ,37.4725,42.992,14.95,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2015-09-01 02:33:16,0, ,37.5078,45.0088,4.9,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-08-26 23:01:44,0, ,37.3283,36.9338,10.2,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-08-24 06:27:19,0, ,38.6403,43.0441,3.04,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-08-23 01:57:20,0, ,37.4988,35.6898,9.84,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-08-15 19:47:31,0, ,39.4055,43.9963,9.48,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-08-05 09:24:20,0, ,38.1346,26.1483,20.79,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-07-29 22:00:54,0, ,36.5646,35.0361,29.68,No,7,AFAD-DDA,Mw,5.0,7,AFAD-DDA
0,2015-07-27 09:55:09,0, ,36.1506,31.1818,30.42,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-07-25 18:35:52,0, ,37.1431,28.6885,15.05,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2015-07-24 09:58:40,0, ,36.75,26.913,130.5,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2015-07-24 06:54:10,0, ,40.2425,26.2778,21.64,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2015-07-24 02:39:42,0, ,40.2473,26.2661,18.9,No,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA
0,2015-07-24 01:26:01,0, ,40.2488,26.2651,12.97,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2015-07-16 13:19:00,0, ,39.9061,43.2481,18.9,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-07-11 18:27:39,0, ,35.7255,44.8755,16.62,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2015-07-09 10:41:34,0, ,36.7963,26.9136,24.99,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2015-07-08 22:14:00,0, ,37.5645,29.5395,27.88,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2015-07-06 01:03:48,0, ,38.234,26.5638,15.52,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-06-24 08:37:16,0, ,36.753,27.175,132.6,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-06-23 22:35:20,0, ,38.681,43.178999999999995,30.45,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2015-06-13 01:03:15,0, ,38.662,40.1986,25.11,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-06-01 14:54:16,0, ,37.508,43.882,12.69,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-05-29 08:02:51,0, ,36.8703,27.5928,17.01,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-05-22 02:56:37,0, ,35.8961,27.2443,15.99,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-05-02 12:45:58,0, ,40.8573,32.496,12.07,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-04-29 04:40:53,0, ,42.1145,29.3245,23.32,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-04-28 14:01:02,0, ,38.9286,43.5206,16.47,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-04-28 07:59:28,0, ,37.056999999999995,28.5396,16.92,No,7,AFAD-DDA,ML,4.0,7,AFAD-DDA
0,2015-04-17 11:49:56,0, ,37.528,38.8056,10.94,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-04-06 01:26:32,0, ,40.333,44.976000000000006,19.5,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-03-28 10:08:16,0, ,37.4551,36.3895,14.64,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-03-27 23:34:54,0, ,35.7295,26.576,56.13,No,7,AFAD-DDA,Mw,5.0,7,AFAD-DDA
0,2015-03-27 01:42:41,0, ,37.9521,27.199,7.87,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-03-17 10:11:20,0, ,36.5913,26.6466,27.11,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2015-03-16 20:09:33,0, ,36.5195,27.904,18.22,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-02-27 22:25:06,0, ,38.6773,26.3623,25.29,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-02-16 11:52:42,0, ,37.1478,30.0865,31.23,No,7,AFAD-DDA,Mw,4.7,7,AFAD-DDA
0,2015-02-10 08:56:30,0, ,37.1475,30.069000000000003,11.86,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2015-02-10 04:01:54,0, ,36.012,35.9605,23.68,No,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA
0,2015-02-10 03:24:59,0, ,35.8486,40.4231,22.36,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2015-02-09 22:52:49,0, ,39.4301,40.1351,13.01,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2015-02-04 02:48:04,0, ,38.041,42.7166,5.66,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-02-02 04:41:04,0, ,40.3083,26.0295,14.63,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2015-01-23 10:19:43,0, ,40.0455,28.5788,13.02,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2015-01-22 19:27:46,0, ,37.3638,36.3098,7.85,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2015-01-21 13:58:04,0, ,38.316,42.8243,13.59,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2015-01-17 00:42:34,0, ,39.8775,30.3785,5.08,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2015-01-10 04:32:08,0, ,38.2026,27.0678,7.86,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2015-01-08 18:44:46,0, ,37.0901,36.8058,8.0,No,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA
0,2015-01-06 22:16:44,0, ,36.954,34.4013,14.47,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2014-12-29 08:06:22,0, ,38.8883,26.2845,17.32,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2014-12-28 12:43:54,0, ,35.6986,28.4806,32.42,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-12-23 21:35:00,0, ,36.9196,42.3331,11.31,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-12-16 09:02:13,0, ,40.1298,27.0845,17.35,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2014-12-06 08:36:48,0, ,38.9113,26.2463,7.83,No,7,AFAD-DDA,ML,4.1,7,AFAD-DDA
0,2014-12-06 06:20:54,0, ,38.9011,26.2565,14.15,No,7,AFAD-DDA,Mw,4.9,7,AFAD-DDA
0,2014-12-06 01:45:06,0, ,38.904,26.2741,22.48,No,7,AFAD-DDA,Mw,5.1,7,AFAD-DDA
0,2014-12-04 21:16:29,0, ,38.5991,26.094,12.06,No,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA
0,2014-12-04 05:35:25,0, ,35.9763,29.1588,37.67,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-11-30 16:01:01,0, ,37.3865,26.9195,25.14,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2014-11-30 06:38:29,0, ,39.3488,29.011999999999997,8.37,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-11-28 02:30:06,0, ,39.3318,29.0056,10.78,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2014-11-26 05:05:32,0, ,36.907,27.7096,20.83,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2014-11-26 00:04:47,0, ,39.335,29.0036,8.72,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-11-15 20:23:30,0, ,36.428000000000004,28.816,6.02,No,7,AFAD-DDA,ML,4.2,7,AFAD-DDA
0,2014-11-15 07:30:15,0, ,39.3255,28.9978,12.19,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-11-12 16:25:37,0, ,36.001999999999995,31.478,22.5,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-11-10 09:20:43,0, ,37.1473,28.758000000000003,10.34,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2014-11-10 06:16:40,0, ,37.1163,28.7345,14.46,No,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA
0,2014-10-30 14:35:44,0, ,38.7235,42.1101,12.23,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2014-10-22 17:11:05,0, ,40.4113,30.1001,7.68,No,7,AFAD-DDA,Mw,4.5,7,AFAD-DDA
0,2014-10-21 12:01:46,0, ,39.9795,39.6585,12.83,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-10-21 03:03:57,0, ,38.169000000000004,27.1045,11.74,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2014-10-20 21:54:02,0, ,35.9386,31.0676,35.25,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-10-18 13:41:35,0, ,35.8325,30.9963,21.34,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-10-16 06:48:29,0, ,35.7536,26.6663,41.66,No,7,AFAD-DDA,Mw,4.6,7,AFAD-DDA
0,2014-10-16 06:10:33,0, ,35.7863,30.9703,50.72,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-10-11 06:42:10,0, ,38.1873,27.0596,10.7,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-10-08 12:36:15,0, ,42.3231,43.0373,2.37,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-10-02 15:51:58,0, ,36.0818,27.0425,29.73,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2014-10-02 12:06:21,0, ,35.7306,26.5386,16.17,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2014-10-01 07:16:28,0, ,36.9611,29.3695,25.37,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2014-09-28 08:22:16,0, ,38.8356,40.9686,5.24,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2014-09-20 23:24:25,0, ,41.816,35.949,11.9,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-09-20 02:52:57,0, ,39.1693,38.72,7.62,No,7,AFAD-DDA,ML,4.2,7,AFAD-DDA
0,2014-09-12 22:55:36,0, ,36.2768,31.0308,40.23,No,7,AFAD-DDA,Mw,4.4,7,AFAD-DDA
0,2014-09-04 21:00:03,0, ,36.172,30.9301,41.03,No,7,AFAD-DDA,Mw,5.2,7,AFAD-DDA
0,2014-09-04 03:53:01,0, ,41.6153,32.4883,16.85,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2014-08-31 15:08:03,0, ,36.7431,43.6975,102.37,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2014-08-27 10:02:30,0, ,35.9743,40.6146,7.84,No,7,AFAD-DDA,Mw,4.3,7,AFAD-DDA
0,2014-08-24 19:43:31,0, ,37.644,30.6368,7.58,No,7,AFAD-DDA,Mw,4.8,7,AFAD-DDA
0,2014-08-15 04:00:17,0, ,37.0156,27.3876,11.69,No,7,AFAD-DDA,ML,4.0,7,AFAD-DDA
0,2014-08-14 12:27:59,0, ,35.9066,28.1063,21.39,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-08-14 00:59:52,0, ,35.7485,27.3595,19.36,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-08-13 09:42:54,0, ,36.9278,27.6545,15.27,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2014-08-11 22:23:32,0, ,40.321,26.0166,8.76,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2014-08-03 22:22:44,0, ,40.5916,29.1678,10.17,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-07-20 14:07:51,0, ,41.739,35.8155,9.03,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2014-07-20 02:46:49,0, ,36.7425,28.11,37.97,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
0,2014-07-19 09:16:22,0, ,41.7963,42.0648,15.27,No,7,AFAD-DDA,Mw,4.2,7,AFAD-DDA
0,2014-07-19 02:24:31,0, ,38.591,43.1265,12.61,No,7,AFAD-DDA,Mw,4.1,7,AFAD-DDA
0,2014-07-18 03:58:58,0, ,38.233000000000004,26.6198,13.81,No,7,AFAD-DDA,Mw,4.0,7,AFAD-DDA
