Date,Open,High,Low,Close,Adj Close,compound,neg,neu,pos
2011-08-04,55.63,55.9029,53.9071,377.37,53.91,0.4847,0.092,0.807,0.102
2011-08-05,54.3486,54.7857,51.7957,373.62,53.3743,-0.1759,0.074,0.859,0.067
2011-08-08,51.67,52.5386,50.4314,353.21,50.4586,-0.1798,0.063,0.891,0.046
2011-08-09,51.6143,53.5157,50.7143,374.01,53.43,0.986,0.019,0.81,0.171
2011-08-10,53.0214,53.5214,51.7857,363.69,51.9557,0.0,0.0,0.0,0.0
2011-08-11,52.9314,53.6357,52.1029,373.7,53.3857,0.984,0.035,0.827,0.139
2011-08-12,54.01,54.2343,53.4614,376.99,53.8557,0.7783,0.032,0.847,0.122
2011-08-15,54.2329,54.9957,54.0129,383.41,54.7729,0.8074,0.029,0.925,0.046
2011-08-16,54.5029,54.7671,53.7229,380.48,54.3543,0.9751,0.057,0.827,0.117
2011-08-17,54.6157,54.9314,54.0,380.44,54.3486,0.9627,0.042,0.846,0.112
2011-08-18,52.9771,53.2357,51.6243,366.05,52.2929,0.0,0.0,0.0,0.0
2011-08-19,51.7386,52.4286,50.8571,356.03,50.8614,0.995,0.014,0.835,0.15
2011-08-22,52.0729,52.1257,50.7271,356.44,50.92,0.9493,0.072,0.809,0.118
2011-08-23,51.4714,53.3771,51.0,373.6,53.3714,0.5574,0.036,0.913,0.051
2011-08-24,53.3529,54.1371,52.9429,376.18,53.74,0.9738,0.026,0.879,0.095
2011-08-25,52.1543,53.6357,52.1429,373.72,53.3886,0.9872,0.01,0.854,0.136
2011-08-26,53.0243,54.8286,52.9714,383.58,54.7971,0.9945,0.041,0.772,0.188
2011-08-29,55.4543,55.9286,55.4286,389.97,55.71,0.7096,0.023,0.911,0.066
2011-08-30,55.4643,55.9771,55.1729,389.99,55.7129,0.9471,0.06,0.68,0.26
2011-08-31,55.7957,56.0114,54.5514,384.83,54.9757,0.8854,0.0,0.916,0.084
2011-09-01,55.1171,55.3343,54.3886,381.03,54.4329,0.0,0.0,0.0,0.0
2011-09-02,53.5343,54.0,53.1186,374.05,53.4357,-0.9442,0.142,0.78,0.078
2011-09-06,52.4814,54.3329,52.3543,379.74,54.2486,0.981,0.014,0.866,0.12
2011-09-07,55.08,55.0857,54.5714,383.93,54.8471,0.2038,0.036,0.922,0.042
2011-09-08,54.6286,55.5157,54.6157,384.14,54.8771,0.1941,0.059,0.875,0.066
2011-09-09,54.8471,55.1429,53.5743,377.48,53.9257,0.8658,0.009,0.917,0.074
2011-09-12,53.2857,54.4114,53.1286,379.94,54.2771,0.0,0.0,0.0,0.0
2011-09-13,54.5914,55.1729,54.3214,384.62,54.9457,0.9117,0.017,0.926,0.057
2011-09-14,55.2886,56.03,55.1086,389.3,55.6143,0.9377,0.008,0.915,0.077
2011-09-15,55.9186,56.2371,55.7,392.96,56.1371,0.9641,0.087,0.79,0.123
2011-09-16,56.5057,57.2143,56.4329,400.5,57.2143,-0.8658,0.121,0.811,0.069
2011-09-19,56.7143,59.0329,56.4571,411.63,58.8043,-0.9077,0.104,0.841,0.055
2011-09-20,59.3214,60.4086,58.7414,413.45,59.0643,-0.5803,0.055,0.893,0.052
2011-09-21,59.9486,60.2271,58.8571,412.14,58.8771,0.0,0.0,0.0,0.0
2011-09-22,57.29,58.5457,56.6714,401.82,57.4029,0.9201,0.04,0.872,0.088
2011-09-23,57.1829,58.1057,57.1214,404.3,57.7571,0.6767,0.044,0.889,0.068
2011-09-26,57.1229,57.7114,55.9,403.17,57.5957,0.1613,0.083,0.839,0.077
2011-09-27,58.39,58.4643,56.8657,399.26,57.0371,0.5416,0.057,0.877,0.066
2011-09-28,57.17,57.6771,56.6443,397.01,56.7157,0.8225,0.022,0.88,0.099
2011-09-29,57.4171,57.4586,55.1729,390.57,55.7957,0.0,0.0,0.0,0.0
2011-09-30,55.3029,55.5557,54.4543,381.32,54.4743,0.9052,0.024,0.826,0.15
2011-10-03,54.3386,54.6629,53.31,374.6,53.5143,-0.4019,0.051,0.9,0.048
2011-10-04,53.51,54.5429,50.6057,372.5,53.2143,0.9196,0.054,0.851,0.096
2011-10-05,52.5514,54.26,51.4714,378.25,54.0357,0.8701,0.06,0.848,0.092
2011-10-06,53.3329,54.9686,53.1143,377.37,53.91,-0.4184,0.1,0.802,0.098
2011-10-07,53.6829,53.9629,52.6414,369.8,52.8286,0.9042,0.052,0.844,0.104
2011-10-10,54.1557,55.5443,54.03,388.81,55.5443,-0.9313,0.102,0.841,0.057
2011-10-11,56.0814,57.5971,55.9286,400.29,57.1843,0.0,0.0,0.0,0.0
2011-10-12,58.1914,58.4643,57.1629,402.19,57.4557,0.8017,0.06,0.861,0.079
2011-10-13,57.8543,58.3471,57.55,408.43,58.3471,0.6996,0.077,0.826,0.097
2011-10-14,59.5471,60.2857,59.3243,422.0,60.2857,-0.3818,0.051,0.897,0.052
2011-10-17,60.2486,60.9571,59.42,419.99,59.9986,0.0,0.0,0.0,0.0
2011-10-18,60.2514,60.6871,59.4271,422.24,60.32,0.6398,0.07,0.841,0.089
2011-10-19,57.3357,58.3457,56.8286,398.62,56.9457,0.9875,0.038,0.824,0.139
2011-10-20,57.1429,57.1929,56.3157,395.31,56.4729,0.9041,0.115,0.732,0.153
2011-10-21,56.8714,57.02,55.8214,392.87,56.1243,-0.3071,0.094,0.834,0.072
2011-10-24,56.5971,58.0714,56.4857,405.77,57.9671,0.0,0.0,0.0,0.0
2011-10-25,57.8614,58.0786,56.7686,397.77,56.8243,-0.9597,0.143,0.774,0.083
2011-10-26,57.3943,57.5071,56.1643,400.6,57.2286,0.9524,0.058,0.83,0.113
2011-10-27,58.2229,58.4286,57.4129,404.69,57.8129,0.93,0.05,0.835,0.116
2011-10-28,57.5714,58.05,57.5014,404.95,57.85,-0.4278,0.063,0.892,0.045
2011-10-31,57.4886,58.4757,57.2929,404.78,57.8257,0.9501,0.0,0.895,0.105
2011-11-01,56.7729,57.0714,56.1743,396.51,56.6443,0.0,0.0,0.0,0.0
2011-11-02,57.1557,57.2057,56.4443,397.41,56.7729,-0.9125,0.093,0.849,0.057
2011-11-03,57.01,57.6286,56.48,403.07,57.5814,-0.8225,0.084,0.866,0.051
2011-11-04,57.4329,57.6343,57.0229,400.24,57.1771,0.7184,0.094,0.79,0.116
2011-11-07,57.13,57.1429,56.59,399.73,57.1043,-0.3939,0.119,0.763,0.118
2011-11-08,57.4586,58.2857,57.3657,406.23,58.0329,0.959,0.054,0.826,0.12
2011-11-09,56.71,57.27,56.3186,395.28,56.4686,0.0,0.0,0.0,0.0
2011-11-10,56.7186,56.7443,54.5929,385.22,55.0314,0.3103,0.059,0.877,0.065
2011-11-11,55.23,55.5286,54.3229,384.62,54.9457,0.9845,0.057,0.804,0.14
2011-11-14,54.7886,55.0357,54.0286,379.26,54.18,0.9295,0.056,0.845,0.1
2011-11-15,54.4,55.6429,54.2071,388.83,55.5471,0.9898,0.011,0.848,0.141
2011-11-16,55.6071,55.8771,54.9029,384.77,54.9671,0.946,0.041,0.868,0.091
2011-11-17,54.8543,54.94,53.6429,377.41,53.9157,0.985,0.039,0.841,0.12
2011-11-18,54.1314,54.2843,53.5543,374.94,53.5629,0.9863,0.025,0.849,0.127
2011-11-21,52.9143,53.0971,52.2729,369.01,52.7157,0.9852,0.018,0.871,0.111
2011-11-22,53.0029,53.99,52.9914,376.51,53.7871,0.9817,0.016,0.887,0.098
2011-11-23,53.5014,53.6914,52.4114,366.99,52.4271,0.9798,0.011,0.871,0.118
2011-11-25,52.6314,53.0214,51.9029,363.57,51.9386,0.6508,0.041,0.907,0.052
2011-11-28,53.1929,53.8171,52.9043,376.12,53.7314,0.9719,0.067,0.732,0.201
2011-11-29,53.6914,54.1186,52.8857,373.2,53.3143,0.3919,0.086,0.796,0.117
2011-11-30,54.47,54.6114,54.0429,382.2,54.6,0.9933,0.026,0.789,0.186
2011-12-01,54.6486,55.5714,54.3929,387.93,55.4186,0.9127,0.034,0.903,0.063
2011-12-02,55.69,56.2329,55.5114,389.7,55.6714,-0.4588,0.057,0.894,0.049
2011-12-05,56.2129,56.63,55.77,393.01,56.1443,0.7219,0.059,0.855,0.087
2011-12-06,56.0729,56.3757,55.6257,390.95,55.85,0.9672,0.007,0.917,0.076
2011-12-07,55.7043,55.8486,55.2514,389.09,55.5843,0.8126,0.037,0.892,0.071
2011-12-08,55.9214,56.5,55.7471,390.66,55.8086,0.9217,0.03,0.886,0.085
2011-12-09,56.1214,56.2914,55.8614,393.62,56.2314,-0.8302,0.114,0.787,0.098
2011-12-12,55.9543,56.2714,55.6357,391.84,55.9771,0.8625,0.053,0.85,0.097
2011-12-13,56.1429,56.4857,55.3,388.81,55.5443,0.9118,0.045,0.869,0.087
2011-12-14,55.2429,55.34,53.9543,380.19,54.3129,0.8959,0.056,0.85,0.094
2011-12-15,54.7614,54.82,54.0443,378.94,54.1343,0.4118,0.061,0.868,0.071
2011-12-16,54.3371,54.8786,54.2243,381.02,54.4314,-0.9776,0.141,0.797,0.062
2011-12-19,54.6386,54.9786,54.3543,382.21,54.6014,-0.6867,0.115,0.776,0.109
2011-12-20,55.3943,56.5857,55.3229,395.95,56.5643,0.9717,0.067,0.803,0.13
2011-12-21,56.67,56.7571,56.0014,396.45,56.6357,0.9381,0.036,0.884,0.079
2011-12-22,56.7143,57.0186,56.5857,398.55,56.9357,0.9842,0.0,0.898,0.102
2011-12-23,57.0986,57.6557,57.07,403.33,57.6186,0.0,0.0,0.0,0.0
2011-12-27,57.5857,58.4414,57.5743,406.53,58.0757,0.8234,0.054,0.873,0.073
2011-12-28,58.1271,58.3214,57.3343,402.64,57.52,0.8556,0.041,0.873,0.085
2011-12-29,57.6286,57.95,57.2157,405.12,57.8743,0.9749,0.048,0.782,0.169
2011-12-30,57.6443,58.04,57.6414,405.0,57.8571,-0.296,0.076,0.84,0.084
2012-01-03,58.4857,58.9286,58.4286,411.23,58.7471,-0.8647,0.091,0.834,0.075
2012-01-04,58.5714,59.24,58.4686,413.44,59.0629,0.9606,0.025,0.905,0.071
2012-01-05,59.2786,59.7929,58.9529,418.03,59.7186,0.9931,0.005,0.832,0.163
2012-01-06,59.9671,60.3929,59.8886,422.4,60.3429,0.9887,0.011,0.857,0.131
2012-01-09,60.7857,61.1071,60.1929,421.73,60.2471,0.9991,0.02,0.697,0.283
2012-01-10,60.8443,60.8571,60.2143,423.24,60.4629,0.9807,0.027,0.848,0.125
2012-01-11,60.3829,60.4071,59.9014,422.55,60.3643,0.3612,0.032,0.932,0.036
2012-01-12,60.3257,60.4143,59.8214,421.39,60.1986,0.9874,0.019,0.88,0.101
2012-01-13,59.9571,60.0643,59.8086,419.81,59.9729,-0.2975,0.073,0.843,0.084
2012-01-17,60.6,60.8557,60.4229,424.7,60.6714,0.3736,0.043,0.909,0.048
2012-01-18,60.9943,61.3529,60.9,429.11,61.3014,0.9879,0.014,0.888,0.098
2012-01-19,61.45,61.6243,60.93,427.75,61.1071,0.9868,0.032,0.853,0.115
2012-01-20,61.07,61.0714,59.9643,420.3,60.0429,0.9481,0.038,0.859,0.103
2012-01-23,60.3814,61.2071,60.3286,427.41,61.0586,0.9749,0.021,0.883,0.096
2012-01-24,60.7286,60.7286,59.9357,420.41,60.0586,0.9663,0.075,0.781,0.144
2012-01-25,64.92,64.9214,63.39,446.66,63.8086,0.989,0.026,0.83,0.144
2012-01-26,64.0514,64.1129,63.3057,444.63,63.5186,-0.5484,0.073,0.863,0.064
2012-01-27,63.4771,64.0686,63.3957,447.28,63.8971,0.0,0.0,0.0,0.0
2012-01-30,63.6729,64.8429,63.6271,453.01,64.7157,0.8625,0.03,0.879,0.09
2012-01-31,65.0843,65.4629,64.7243,456.48,65.2114,0.0,0.0,0.0,0.0
2012-02-01,65.4871,65.57,65.0786,456.19,65.17,0.5696,0.03,0.926,0.044
2012-02-02,65.1286,65.31,64.8543,455.12,65.0171,0.9934,0.014,0.859,0.127
2012-02-03,65.3286,65.7143,65.08,459.68,65.6686,0.0,0.0,0.0,0.0
2012-02-06,65.4829,66.4257,65.4571,463.97,66.2814,0.4413,0.053,0.871,0.076
2012-02-07,66.4643,67.1071,66.3686,468.83,66.9757,0.9404,0.059,0.831,0.11
2012-02-08,67.2143,68.1129,67.1,476.68,68.0971,0.9692,0.038,0.876,0.086
2012-02-09,68.68,70.9643,68.6514,493.17,70.4529,0.9856,0.0,0.911,0.089
2012-02-10,70.1371,71.0886,69.7929,493.42,70.4886,0.9757,0.028,0.881,0.091
2012-02-13,71.3614,71.9757,71.0129,502.6,71.8,0.9773,0.046,0.845,0.109
2012-02-14,72.0943,72.7943,71.7143,509.46,72.78,-0.9666,0.092,0.864,0.044
2012-02-15,73.4657,75.1843,70.9843,497.67,71.0957,0.0772,0.062,0.875,0.063
2012-02-16,70.2143,72.1271,69.5186,502.21,71.7443,0.9071,0.022,0.916,0.062
2012-02-17,71.8729,72.5386,71.4714,502.12,71.7314,0.9652,0.076,0.784,0.14
2012-02-21,72.4114,73.55,72.0171,514.85,73.55,0.9797,0.031,0.864,0.105
2012-02-22,73.2971,73.6414,72.7243,513.04,73.2914,0.9747,0.031,0.853,0.116
2012-02-23,73.5829,73.9757,72.7857,516.39,73.77,0.9455,0.068,0.812,0.12
2012-02-24,74.2386,74.7,74.0914,522.41,74.63,0.8577,0.067,0.84,0.093
2012-02-27,74.4729,75.5,73.7543,525.76,75.1086,0.1227,0.05,0.894,0.056
2012-02-28,75.4229,76.4871,75.1214,535.41,76.4871,0.25,0.052,0.881,0.067
2012-02-29,77.3657,78.23,76.5286,542.44,77.4914,-0.1154,0.031,0.969,0.0
2012-03-01,78.31,78.3157,76.9671,544.47,77.7814,0.9166,0.041,0.888,0.071
2012-03-02,77.7486,78.1143,77.5029,545.18,77.8829,0.9115,0.041,0.878,0.081
2012-03-05,77.9171,78.2114,75.1429,533.16,76.1657,0.9854,0.014,0.89,0.096
2012-03-06,74.8086,76.2414,73.7457,530.26,75.7514,-0.7209,0.076,0.853,0.071
2012-03-07,76.6857,76.8257,74.7571,530.69,75.8129,0.781,0.043,0.895,0.062
2012-03-08,76.3843,77.57,76.0171,541.99,77.4271,0.9349,0.052,0.851,0.097
2012-03-09,77.7443,78.2486,77.5871,545.17,77.8814,0.4404,0.068,0.854,0.077
2012-03-12,78.4257,78.8571,78.1429,552.0,78.8571,0.9544,0.019,0.924,0.057
2012-03-13,79.6486,81.1686,79.3929,568.1,81.1571,0.8225,0.02,0.926,0.054
2012-03-14,82.5786,84.96,82.2,589.58,84.2257,0.0,0.0,0.0,0.0
2012-03-15,85.6586,85.7157,82.65,585.56,83.6514,0.9729,0.044,0.861,0.096
2012-03-16,83.5314,84.1714,82.5714,585.57,83.6529,-0.9732,0.107,0.845,0.048
2012-03-19,85.4814,85.9671,84.15,601.1,85.8714,0.5709,0.063,0.867,0.07
2012-03-20,85.6443,86.7,84.4971,605.96,86.5657,0.4767,0.059,0.876,0.065
2012-03-21,86.1057,87.0929,85.9157,602.5,86.0714,0.9339,0.03,0.884,0.087
2012-03-22,85.3971,86.3571,85.0757,599.34,85.62,0.9577,0.043,0.858,0.099
2012-03-23,85.7843,85.9714,84.9143,596.05,85.15,0.51,0.045,0.901,0.054
2012-03-26,85.6843,86.7357,85.0371,606.98,86.7114,0.913,0.053,0.853,0.093
2012-03-27,86.5971,88.04,86.58,614.48,87.7829,0.9476,0.036,0.868,0.097
2012-03-28,88.34,88.7786,87.1871,617.62,88.2314,-0.4779,0.067,0.878,0.055
2012-03-29,87.54,88.08,86.7471,609.86,87.1229,0.8594,0.057,0.837,0.106
2012-03-30,86.9671,87.2229,85.42,599.55,85.65,0.6908,0.025,0.819,0.156
2012-04-02,85.9757,88.3957,85.7686,618.63,88.3757,0.9802,0.005,0.912,0.082
2012-04-03,89.6143,90.3157,88.93,629.32,89.9029,0.9469,0.045,0.859,0.096
2012-04-04,89.1929,89.4086,88.1429,624.31,89.1871,0.9833,0.019,0.877,0.104
2012-04-05,89.5686,90.6657,89.0571,633.68,90.5257,0.9911,0.007,0.863,0.13
2012-04-09,89.4471,91.4057,89.3286,636.23,90.89,0.4188,0.047,0.894,0.059
2012-04-10,91.4186,92.0,89.4286,628.44,89.7771,0.9693,0.026,0.879,0.095
2012-04-11,90.8857,90.9814,89.0486,626.2,89.4571,0.9376,0.07,0.821,0.109
2012-04-12,89.2857,90.19,88.6429,622.77,88.9671,0.9337,0.07,0.82,0.11
2012-04-13,89.1586,89.2429,86.2157,605.23,86.4614,0.9808,0.024,0.878,0.098
2012-04-16,87.1514,87.1829,82.6071,580.13,82.8757,-0.19,0.052,0.892,0.056
2012-04-17,82.7057,87.1429,81.7014,609.7,87.1,0.8979,0.061,0.83,0.108
2012-04-18,87.6743,88.6071,86.1014,608.34,86.9057,0.9789,0.036,0.859,0.105
2012-04-19,85.7457,86.39,83.5029,587.44,83.92,0.9669,0.07,0.802,0.127
2012-04-20,84.4829,84.9457,81.4886,572.98,81.8543,0.9323,0.056,0.843,0.101
2012-04-23,81.5157,82.3814,79.5171,571.7,81.6714,0.5859,0.087,0.811,0.103
2012-04-24,80.3729,81.0986,79.2857,560.28,80.04,0.926,0.054,0.863,0.083
2012-04-25,87.9486,88.2857,86.5714,610.0,87.1429,0.875,0.066,0.844,0.09
2012-04-26,87.7529,87.8129,86.0186,607.7,86.8143,0.7469,0.057,0.865,0.078
2012-04-27,86.4386,86.5971,85.7857,603.0,86.1429,0.3506,0.057,0.873,0.07
2012-04-30,85.4,85.4857,83.2857,583.98,83.4257,0.9864,0.04,0.839,0.121
2012-05-01,83.5571,85.2514,83.0329,582.13,83.1614,0.0772,0.122,0.746,0.132
2012-05-02,82.8914,83.9143,82.6943,585.98,83.7114,0.4767,0.076,0.838,0.086
2012-05-03,84.3571,84.4857,82.9,581.82,83.1171,0.5859,0.068,0.85,0.082
2012-05-04,82.44,82.6229,80.7386,565.25,80.75,-0.6712,0.11,0.795,0.096
2012-05-07,80.2143,81.8243,80.1757,569.48,81.3543,-0.8528,0.079,0.872,0.049
2012-05-08,81.3686,81.6429,79.8186,568.18,81.1686,0.9521,0.046,0.858,0.095
2012-05-09,80.5286,81.9971,80.1214,569.1801,81.3114,0.8851,0.051,0.876,0.073
2012-05-10,82.0829,82.2686,81.2057,570.52,81.5029,0.775,0.082,0.805,0.113
2012-05-11,80.7143,82.0671,80.6214,566.71,80.9586,0.7579,0.078,0.812,0.11
2012-05-14,80.3671,81.0729,79.6571,558.22,79.7457,0.5859,0.032,0.914,0.053
2012-05-15,80.2071,80.46,78.8214,553.17,79.0243,0.9453,0.082,0.798,0.12
2012-05-16,79.15,79.5557,77.2914,546.08,78.0114,0.9643,0.066,0.812,0.122
2012-05-17,77.9014,78.2143,75.7314,530.12,75.7314,0.9626,0.074,0.785,0.141
2012-05-18,76.28,77.63,74.5971,530.38,75.7686,0.9696,0.094,0.749,0.157
2012-05-21,76.3571,80.22,76.2929,561.28,80.1829,0.9758,0.044,0.819,0.137
2012-05-22,81.3643,81.9829,78.94,556.97,79.5671,0.6893,0.061,0.835,0.104
2012-05-23,79.6429,81.8286,79.0329,570.56,81.5086,-0.971,0.112,0.808,0.08
2012-05-24,82.2671,82.3571,80.1757,565.32,80.76,-0.7007,0.121,0.76,0.119
2012-05-25,80.6557,80.8357,79.7814,562.29,80.3271,-0.8708,0.11,0.826,0.064
2012-05-29,81.5571,82.0,80.7586,572.27,81.7529,0.0,0.0,0.0,0.0
2012-05-30,81.3143,82.8557,80.9371,579.17,82.7386,0.8418,0.096,0.767,0.137
2012-05-31,82.9629,83.0714,81.6371,577.73,82.5329,0.903,0.084,0.772,0.144
2012-06-01,81.3086,81.8071,80.0743,560.99,80.1414,0.3818,0.086,0.823,0.091
2012-06-04,80.2143,81.0714,78.3571,564.29,80.6129,0.9703,0.056,0.828,0.116
2012-06-05,80.1814,80.9243,79.7614,562.83,80.4043,-0.5859,0.046,0.923,0.031
2012-06-06,81.11,81.9786,80.7857,571.46,81.6371,0.964,0.052,0.839,0.109
2012-06-07,82.47,82.4743,81.5,571.72,81.6743,0.9414,0.086,0.791,0.123
2012-06-08,81.6571,82.94,81.2857,580.32,82.9029,0.7559,0.035,0.91,0.055
2012-06-11,83.96,84.0714,81.5186,571.17,81.5957,0.9766,0.014,0.911,0.075
2012-06-12,82.0657,82.3743,80.9571,576.16,82.3086,0.8053,0.07,0.835,0.095
2012-06-13,82.0743,82.64,81.4829,572.16,81.7371,0.9787,0.053,0.806,0.142
2012-06-14,81.6057,81.9286,81.0371,571.53,81.6471,0.9228,0.045,0.877,0.078
2012-06-15,81.5714,82.0886,81.3643,574.13,82.0186,-0.7684,0.125,0.76,0.115
2012-06-18,81.5657,83.9843,81.4814,585.78,83.6829,0.9125,0.016,0.933,0.051
2012-06-19,83.3429,84.2857,83.3,587.41,83.9157,0.9857,0.013,0.894,0.093
2012-06-20,84.03,84.1786,82.9714,585.74,83.6771,0.9482,0.041,0.877,0.082
2012-06-21,83.6343,84.0314,82.4914,577.67,82.5243,0.2287,0.073,0.851,0.076
2012-06-22,82.72,83.17,82.2029,582.1,83.1571,0.5423,0.065,0.852,0.083
2012-06-25,82.4714,82.8286,81.4814,570.77,81.5386,0.9643,0.005,0.925,0.07
2012-06-26,81.6186,82.07,81.0471,572.03,81.7186,0.5346,0.041,0.888,0.071
2012-06-27,82.1429,82.3914,81.7029,574.5,82.0714,0.9723,0.028,0.868,0.105
2012-06-28,81.6671,82.0,80.8014,569.05,81.2929,0.9409,0.029,0.884,0.087
2012-06-29,82.5714,83.4286,82.0357,584.0,83.4286,0.4491,0.053,0.887,0.06
2012-07-02,83.5329,84.7814,83.3714,592.52,84.6457,0.0,0.0,0.0,0.0
2012-07-03,84.9829,85.7143,84.8571,599.41,85.63,-0.8511,0.096,0.831,0.073
2012-07-05,85.7943,87.7629,85.6643,609.94,87.1343,0.9817,0.028,0.847,0.126
2012-07-06,86.7271,86.92,85.94,605.88,86.5543,-0.6249,0.106,0.798,0.097
2012-07-09,86.4714,87.7,86.3014,613.89,87.6986,-0.1082,0.093,0.826,0.081
2012-07-10,88.2814,88.5529,86.4729,608.21,86.8871,0.9761,0.026,0.871,0.103
2012-07-11,86.5886,86.8086,85.3171,604.43,86.3471,0.7831,0.054,0.872,0.075
2012-07-12,85.7486,86.21,84.6686,598.9,85.5571,0.7816,0.032,0.897,0.071
2012-07-13,86.1357,86.7414,85.7143,604.97,86.4243,0.8882,0.029,0.884,0.088
2012-07-16,86.4457,87.3743,86.4314,606.91,86.7014,0.9889,0.035,0.834,0.131
2012-07-17,87.2557,87.3571,86.1643,606.94,86.7057,0.9657,0.054,0.829,0.117
2012-07-18,86.6557,86.9057,86.2229,606.26,86.6086,0.7713,0.026,0.913,0.06
2012-07-19,87.3257,87.9071,86.5714,614.32,87.76,0.8912,0.049,0.864,0.086
2012-07-20,87.5757,87.7771,86.2429,604.3,86.3286,0.9128,0.051,0.863,0.086
2012-07-23,84.9143,86.5571,83.9586,603.83,86.2614,0.9718,0.062,0.82,0.118
2012-07-24,86.7686,87.0971,85.5014,600.92,85.8457,0.9894,0.065,0.776,0.159
2012-07-25,82.0657,82.9714,81.4286,574.97,82.1386,-0.5259,0.061,0.872,0.066
2012-07-26,82.8229,82.9143,81.48,574.88,82.1257,0.9558,0.059,0.835,0.106
2012-07-27,82.1443,83.69,81.6557,585.16,83.5943,0.9702,0.038,0.853,0.109
2012-07-30,84.4171,85.6343,83.9743,595.03,85.0043,0.0899,0.05,0.897,0.053
2012-07-31,86.1757,87.3857,86.1029,610.76,87.2514,0.886,0.034,0.814,0.152
2012-08-01,87.9871,88.0571,86.1429,606.81,86.6871,-0.885,0.118,0.785,0.097
2012-08-02,86.12,87.2414,85.75,607.79,86.8271,0.4116,0.1,0.791,0.109
2012-08-03,87.6614,88.2829,87.3657,615.7,87.9571,0.7733,0.106,0.767,0.127
2012-08-06,88.1843,89.2671,87.8943,622.55,88.9357,0.9805,0.025,0.873,0.103
2012-08-07,88.9671,89.2857,88.2914,620.91,88.7014,-0.5029,0.068,0.876,0.055
2012-08-08,88.4843,89.1257,88.1571,619.86,88.5514,0.0,0.0,0.0,0.0
2012-08-09,88.2643,88.8186,88.2571,620.73,88.6757,0.9696,0.049,0.86,0.091
2012-08-10,88.3871,88.8229,88.3857,621.7,88.8143,-0.2115,0.093,0.814,0.093
2012-08-13,89.0557,90.0,89.0357,630.0,90.0,0.9792,0.047,0.846,0.106
2012-08-14,90.2671,91.23,90.03,631.69,90.2414,0.9575,0.044,0.866,0.091
2012-08-15,90.1857,90.5714,89.6786,630.83,90.1186,0.987,0.037,0.838,0.125
2012-08-16,90.1729,90.9657,90.0714,636.34,90.9057,0.9703,0.072,0.805,0.123
2012-08-17,91.4286,92.5986,91.2586,648.11,92.5871,0.7506,0.057,0.868,0.076
2012-08-20,92.8586,95.0214,92.8429,665.15,95.0214,0.9871,0.025,0.842,0.133
2012-08-21,95.8314,96.4114,92.9043,656.06,93.7229,0.9491,0.071,0.813,0.115
2012-08-22,93.4886,95.5714,92.5871,668.87,95.5529,0.9818,0.056,0.807,0.136
2012-08-23,95.1586,95.7,94.45,662.63,94.6614,0.9562,0.013,0.906,0.081
2012-08-24,94.2157,95.64,93.65,663.22,94.7457,0.5661,0.034,0.915,0.051
2012-08-27,97.1414,97.2671,96.22,675.68,96.5257,0.8516,0.072,0.811,0.117
2012-08-28,96.4257,96.5857,95.81,674.8,96.4,0.8519,0.024,0.836,0.14
2012-08-29,96.4643,96.81,96.0857,673.47,96.21,-0.7019,0.12,0.79,0.09
2012-08-30,95.8057,95.9357,94.6929,663.87,94.8386,-0.4554,0.052,0.929,0.019
2012-08-31,95.3214,95.5143,93.8929,665.24,95.0343,-0.9231,0.181,0.742,0.077
2012-09-04,95.1086,96.4486,94.9286,674.97,96.4243,0.0,0.0,0.0,0.0
2012-09-05,96.51,96.6214,95.6571,670.23,95.7471,0.9607,0.015,0.915,0.07
2012-09-06,96.1671,96.8986,95.8286,676.27,96.61,-0.296,0.056,0.881,0.063
2012-09-07,96.8643,97.4971,96.5386,680.44,97.2057,0.5865,0.062,0.864,0.074
2012-09-10,97.2071,97.6129,94.5857,662.74,94.6771,0.9726,0.066,0.81,0.125
2012-09-11,95.0157,95.7286,93.7857,660.59,94.37,-0.8525,0.082,0.859,0.059
2012-09-12,95.2643,95.7,93.7143,669.79,95.6843,0.9742,0.022,0.89,0.089
2012-09-13,96.7671,97.9286,96.3957,682.98,97.5686,0.8419,0.037,0.9,0.062
2012-09-14,98.5657,99.5686,98.27,691.28,98.7543,0.5093,0.04,0.905,0.055
2012-09-17,99.9071,99.9714,99.23,699.78,99.9686,0.7652,0.054,0.871,0.075
2012-09-18,99.9829,100.3329,99.4886,701.91,100.2729,0.9452,0.089,0.767,0.143
2012-09-19,100.0371,100.57,99.9386,702.1,100.3,-0.9547,0.097,0.872,0.031
2012-09-20,99.88,100.0086,99.0886,698.7,99.8143,0.9062,0.08,0.807,0.113
2012-09-21,100.3443,100.7243,99.9086,700.09,100.0129,0.9704,0.064,0.805,0.132
2012-09-24,98.1229,99.3029,97.5714,690.79,98.6843,-0.9942,0.166,0.799,0.035
2012-09-25,98.3229,98.9686,96.1429,673.54,96.22,0.2617,0.06,0.861,0.079
2012-09-26,95.5343,96.0986,94.4571,665.18,95.0257,-0.4398,0.095,0.819,0.087
2012-09-27,94.8986,97.4529,94.3357,681.32,97.3314,0.9866,0.05,0.818,0.131
2012-09-28,96.9643,97.3014,95.25,667.1,95.3,0.7935,0.063,0.806,0.131
2012-10-01,95.88,96.6786,93.7857,659.39,94.1986,0.8361,0.021,0.927,0.052
2012-10-02,94.5443,95.1929,92.95,661.31,94.4729,0.8872,0.024,0.893,0.083
