MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
2016-03-01,57,36,Female,C1,Bachelor,84318,2014-07-26,,1,2,1000380,3
2016-04-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,676920,2
2016-05-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,-157620,2
2016-06-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,150350,2
2016-07-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,250000,3
2016-08-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,719670,3
2016-09-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,573350,3
2016-10-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,419100,4
2016-11-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,741970,4
2016-12-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,7612390,4
2017-01-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,3636360,3
2017-02-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,350670,3
2017-03-01,57,37,Female,C1,Bachelor,84318,2014-07-26,,1,2,983560,3
2017-04-01,57,38,Female,C1,Bachelor,84318,2014-07-26,,1,2,1001040,4
2017-05-01,57,38,Female,C1,Bachelor,84318,2014-07-26,,1,2,500000,4
2017-06-01,57,38,Female,C1,Bachelor,84318,2014-07-26,,1,2,2596040,4
2017-07-01,57,38,Female,C1,Bachelor,84318,2014-07-26,2017-07-21,1,2,0,1
2016-01-01,58,41,Male,C4,College,57987,2015-10-15,2016-01-25,2,2,0,1
2016-01-01,59,35,Female,C18,Bachelor,31644,2016-01-06,,1,1,0,1
2016-02-01,59,35,Female,C18,Bachelor,31644,2016-01-06,,1,1,134660,1
2016-03-01,59,35,Female,C18,Bachelor,31644,2016-01-06,2016-03-28,1,1,0,1
2016-01-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,913700,4
2016-02-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,1435000,4
2016-03-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,7799990,4
2016-04-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,999000,3
2016-05-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,250000,3
2016-06-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,500000,3
2016-07-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,750000,3
2016-08-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,2000000,3
2016-09-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,250000,3
2016-10-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,2749900,4
2016-11-01,60,46,Female,C20,College,82126,2013-09-17,,1,3,500000,4
2016-12-01,60,47,Female,C20,College,82126,2013-09-17,,1,3,999800,4
2017-01-01,60,47,Female,C20,College,82126,2013-09-17,,1,3,2099900,4
2017-02-01,60,47,Female,C20,College,82126,2013-09-17,,1,3,5623520,4
2017-03-01,60,47,Female,C20,College,82126,2013-09-17,,1,3,7195460,4
2017-04-01,60,47,Female,C20,College,82126,2013-09-17,,1,3,246000,4
2017-05-01,60,47,Female,C20,College,82126,2013-09-17,,1,3,2669370,4
2017-06-01,60,47,Female,C20,College,82126,2013-09-17,,1,3,499900,4
2017-07-01,60,47,Female,C20,College,89592,2013-09-17,,1,4,2887190,4
2017-08-01,60,47,Female,C20,College,89592,2013-09-17,,1,4,2791550,4
2017-09-01,60,47,Female,C20,College,89592,2013-09-17,,1,4,1394550,4
2017-10-01,60,47,Female,C20,College,89592,2013-09-17,,1,4,1153070,2
2017-11-01,60,47,Female,C20,College,89592,2013-09-17,,1,4,1767620,2
2017-12-01,60,48,Female,C20,College,89592,2013-09-17,,1,4,1750000,2
2016-01-01,61,32,Male,C11,Master,19818,2015-05-04,,1,1,0,1
2016-02-01,61,32,Male,C11,Master,19818,2015-05-04,,1,1,-439300,1
2016-03-01,61,32,Male,C11,Master,19818,2015-05-04,2016-03-17,1,1,0,1
2017-12-01,62,27,Male,C9,Master,62376,2017-11-28,,1,1,0,1
2016-01-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,293250,1
2016-02-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,389680,1
2016-03-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,465950,1
2016-04-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,50000,2
2016-05-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,366420,2
2016-06-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,260000,2
2016-07-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,383810,1
2016-08-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,151500,1
2016-09-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,152630,1
2016-10-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,338940,2
2016-11-01,63,26,Male,C6,College,93931,2013-04-30,,1,3,200000,2
2016-12-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,445760,2
2017-01-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,1054160,2
2017-02-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,2330040,2
2017-03-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,666220,2
2017-04-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,567120,2
2017-05-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,404740,2
2017-06-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,153700,2
2017-07-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,1114340,3
2017-08-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,399890,3
2017-09-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,456330,3
2017-10-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,900190,2
2017-11-01,63,27,Male,C6,College,93931,2013-04-30,,1,3,425080,2
2017-12-01,63,28,Male,C6,College,93931,2013-04-30,,1,3,323370,2
2017-02-01,64,33,Male,C27,Master,66502,2017-01-31,,2,2,0,1
2017-03-01,64,33,Male,C27,Master,66502,2017-01-31,,2,2,193940,1
2017-04-01,64,33,Male,C27,Master,66502,2017-01-31,,2,2,0,1
2017-05-01,64,33,Male,C27,Master,66502,2017-01-31,,2,2,0,1
2017-06-01,64,33,Male,C27,Master,66502,2017-01-31,2017-06-19,2,2,0,1
2016-01-01,65,28,Female,C7,Bachelor,69539,2015-07-31,,2,2,0,2
2016-02-01,65,28,Female,C7,Bachelor,69539,2015-07-31,,2,2,1214440,2
2016-03-01,65,28,Female,C7,Bachelor,69539,2015-07-31,,2,2,1183230,2
2016-04-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,187650,3
2016-05-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,382150,3
2016-06-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,607640,3
2016-07-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,120030,2
2016-08-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,214800,2
2016-09-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,968480,2
2016-10-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,966960,3
2016-11-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,968580,3
2016-12-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,618680,3
2017-01-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,579560,3
2017-02-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,1553740,3
2017-03-01,65,29,Female,C7,Bachelor,69539,2015-07-31,,2,2,1417930,3
2017-04-01,65,30,Female,C7,Bachelor,69539,2015-07-31,,2,2,520630,2
2017-05-01,65,30,Female,C7,Bachelor,69539,2015-07-31,,2,2,214080,2
2017-06-01,65,30,Female,C7,Bachelor,69539,2015-07-31,2017-06-16,2,2,0,2
2017-01-01,66,27,Female,C4,Master,104286,2017-01-21,,3,3,0,1
2017-02-01,66,27,Female,C4,Master,104286,2017-01-21,,3,3,0,1
2016-01-01,67,39,Male,C28,Master,65982,2016-01-04,,1,2,0,2
2016-02-01,67,39,Male,C28,Master,65982,2016-01-04,,1,2,217090,2
2016-03-01,67,39,Male,C28,Master,65982,2016-01-04,,1,2,1547380,2
2016-04-01,67,39,Male,C28,Master,65982,2016-01-04,,1,2,0,3
2016-05-01,67,39,Male,C28,Master,65982,2016-01-04,,1,2,104040,3
2016-06-01,67,39,Male,C28,Master,65982,2016-01-04,,1,2,746440,3
2016-07-01,67,39,Male,C28,Master,65982,2016-01-04,,1,2,594170,2
2016-08-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,293770,2
2016-09-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,100000,2
2016-10-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,0,1
2016-11-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,394520,1
2016-12-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,125040,1
2017-01-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,764900,3
2017-02-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,0,3
2017-03-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,2620440,3
2017-04-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,882130,3
2017-05-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,594970,3
2017-06-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,527970,3
2017-07-01,67,40,Male,C28,Master,65982,2016-01-04,,1,2,772700,3
2017-08-01,67,41,Male,C28,Master,65982,2016-01-04,,1,2,302460,3
2017-09-01,67,41,Male,C28,Master,65982,2016-01-04,,1,2,697080,3
2017-10-01,67,41,Male,C28,Master,65982,2016-01-04,,1,2,407640,3
2017-11-01,67,41,Male,C28,Master,65982,2016-01-04,,1,2,0,3
2017-12-01,67,41,Male,C28,Master,65982,2016-01-04,,1,2,850760,3
2016-01-01,68,30,Male,C29,College,79288,2012-10-18,,1,3,2026230,3
2016-02-01,68,30,Male,C29,College,79288,2012-10-18,,1,3,1456620,3
2016-03-01,68,30,Male,C29,College,79288,2012-10-18,,1,3,2491020,3
2016-04-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,321370,3
2016-05-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,609240,3
2016-06-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,387140,3
2016-07-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,407110,3
2016-08-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,544930,3
2016-09-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,2418770,3
2016-10-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,1166090,3
2016-11-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,566930,3
2016-12-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,916300,3
2017-01-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,1201650,3
2017-02-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,752270,3
2017-03-01,68,31,Male,C29,College,79288,2012-10-18,,1,3,3943140,3
2017-04-01,68,32,Male,C29,College,79288,2012-10-18,,1,3,868960,4
2017-05-01,68,32,Male,C29,College,79288,2012-10-18,,1,3,574820,4
2017-06-01,68,32,Male,C29,College,79288,2012-10-18,,1,3,703610,4
2017-07-01,68,32,Male,C29,College,79288,2012-10-18,,1,3,1315620,4
2017-08-01,68,32,Male,C29,College,79288,2012-10-18,,1,3,457720,4
2017-09-01,68,32,Male,C29,College,79288,2012-10-18,,1,3,1400020,4
2017-10-01,68,32,Male,C29,College,79288,2012-10-18,,1,3,957710,3
2017-11-01,68,32,Male,C29,College,79288,2012-10-18,,1,3,1283630,3
2017-12-01,68,32,Male,C29,College,79288,2012-10-18,,1,3,538920,3
2016-11-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,0,1
2016-12-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,0,1
2017-01-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,1222220,3
2017-02-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,450280,3
2017-03-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,2083060,3
2017-04-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,485640,2
2017-05-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,201600,2
2017-06-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,197280,2
2017-07-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,0,1
2017-08-01,69,31,Female,C7,Bachelor,64604,2016-11-14,,2,2,0,1
2017-09-01,69,32,Female,C7,Bachelor,64604,2016-11-14,2017-09-12,2,2,0,1
2016-01-01,70,35,Male,C20,Bachelor,19235,2015-10-08,2016-01-29,1,1,0,1
2016-01-01,71,43,Male,C20,Master,54103,2015-05-25,,3,3,188780,1
2016-02-01,71,43,Male,C20,Master,54103,2015-05-25,2016-02-15,3,3,0,1
2017-10-01,72,28,Male,C14,Master,42242,2017-10-18,,2,2,0,1
2017-11-01,72,28,Male,C14,Master,42242,2017-10-18,,2,2,0,1
2017-12-01,72,28,Male,C14,Master,42242,2017-10-18,,2,2,193580,1
2017-05-01,74,34,Female,C5,Master,59216,2017-05-01,,2,2,0,1
2017-06-01,74,34,Female,C5,Master,59216,2017-05-01,,2,2,241550,1
2017-07-01,74,34,Female,C5,Master,59216,2017-05-01,,2,2,289800,1
2017-08-01,74,35,Female,C5,Master,59216,2017-05-01,,2,2,60920,1
2017-09-01,74,35,Female,C5,Master,59216,2017-05-01,,2,2,0,1
2017-10-01,74,35,Female,C5,Master,59216,2017-05-01,2017-10-24,2,2,0,1
2017-07-01,75,25,Female,C18,Master,39884,2017-07-21,,2,2,0,2
2017-08-01,75,25,Female,C18,Master,39884,2017-07-21,,2,2,194890,2
2017-09-01,75,25,Female,C18,Master,39884,2017-07-21,,2,2,1168360,2
2017-10-01,75,25,Female,C18,Master,39884,2017-07-21,,2,2,601480,2
2017-11-01,75,25,Female,C18,Master,39884,2017-07-21,,2,2,401200,2
2017-12-01,75,25,Female,C18,Master,39884,2017-07-21,2017-12-13,2,2,0,2
2016-01-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,205550,2
2016-02-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,393980,2
2016-03-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,640550,2
2016-04-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,0,3
2016-05-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,465230,3
2016-06-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,609170,3
2016-07-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,354480,3
2016-08-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,121000,3
2016-09-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,1305150,3
2016-10-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,2547970,4
2016-11-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,465820,4
2016-12-01,77,33,Male,C3,Master,63918,2015-05-18,,1,2,315300,4
2017-01-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,1094350,3
2017-02-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,556690,3
2017-03-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,3159380,3
2017-04-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,255960,3
2017-05-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,689970,3
2017-06-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,946760,3
2017-07-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,1319470,3
2017-08-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,457760,3
2017-09-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,746060,3
2017-10-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,554480,3
2017-11-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,0,3
2017-12-01,77,34,Male,C3,Master,63918,2015-05-18,,1,2,754840,3
2016-01-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,318700,2
2016-02-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,-1629620,2
2016-03-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,5010000,2
2016-04-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,0,3
2016-05-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,2050000,3
2016-06-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,250000,3
2016-07-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,353230,2
2016-08-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,0,2
2016-09-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,1453290,2
2016-10-01,78,35,Male,C21,College,105946,2015-09-16,,2,4,1150950,3
2016-11-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,788180,3
2016-12-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,2669640,3
2017-01-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,1572750,3
2017-02-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,5590000,3
2017-03-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,3400000,3
2017-04-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,9000000,4
2017-05-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,1159000,4
2017-06-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,3324180,4
2017-07-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,1256440,2
2017-08-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,1293120,2
2017-09-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,206040,2
2017-10-01,78,36,Male,C21,College,105946,2015-09-16,,2,4,601770,2
2017-11-01,78,37,Male,C21,College,105946,2015-09-16,,2,4,1046310,2
2017-12-01,78,37,Male,C21,College,105946,2015-09-16,,2,4,2667530,2
2016-07-01,79,32,Male,C14,Bachelor,114648,2016-07-09,,4,4,0,1
2016-08-01,79,32,Male,C14,Bachelor,114648,2016-07-09,2016-08-09,4,4,0,1
2017-10-01,80,29,Female,C7,College,56687,2017-10-02,,2,2,0,1
2017-11-01,80,29,Female,C7,College,56687,2017-10-02,,2,2,0,1
2017-12-01,80,29,Female,C7,College,56687,2017-10-02,,2,2,153300,1
2016-01-01,81,38,Male,C9,Master,77177,2015-06-12,,1,2,259940,2
2016-02-01,81,38,Male,C9,Master,77177,2015-06-12,,1,2,750520,2
2016-03-01,81,38,Male,C9,Master,77177,2015-06-12,,1,2,725300,2
2016-04-01,81,38,Male,C9,Master,77177,2015-06-12,,1,2,569810,2
2016-05-01,81,38,Male,C9,Master,77177,2015-06-12,,1,2,120080,2
2016-06-01,81,38,Male,C9,Master,77177,2015-06-12,,1,2,145300,2
2016-07-01,81,38,Male,C9,Master,77177,2015-06-12,,1,2,176120,1
2016-08-01,81,39,Male,C9,Master,77177,2015-06-12,,1,2,145620,1
2016-09-01,81,39,Male,C9,Master,77177,2015-06-12,,1,2,240990,1
2016-10-01,81,39,Male,C9,Master,77177,2015-06-12,2016-10-04,1,2,0,1
2017-04-01,82,37,Female,C24,Bachelor,89013,2017-04-11,,3,3,0,1
2017-05-01,82,37,Female,C24,Bachelor,89013,2017-04-11,,3,3,0,1
2017-06-01,82,37,Female,C24,Bachelor,89013,2017-04-11,,3,3,0,1
2017-07-01,82,37,Female,C24,Bachelor,89013,2017-04-11,,3,3,0,1
2017-08-01,82,37,Female,C24,Bachelor,89013,2017-04-11,2017-07-29,3,3,0,1
2016-09-01,83,34,Male,C23,Master,115159,2016-08-29,,3,3,0,1
2016-10-01,83,34,Male,C23,Master,115159,2016-08-29,,3,3,0,1
2016-11-01,83,34,Male,C23,Master,115159,2016-08-29,,3,3,0,1
2016-12-01,83,34,Male,C23,Master,115159,2016-08-29,,3,3,0,1
2017-01-01,83,34,Male,C23,Master,115159,2016-08-29,,3,3,750000,1
2017-02-01,83,34,Male,C23,Master,115159,2016-08-29,,3,3,0,1
2017-03-01,83,34,Male,C23,Master,115159,2016-08-29,,3,3,0,1
2017-04-01,83,34,Male,C23,Master,115159,2016-08-29,,3,3,0,1
2017-05-01,83,34,Male,C23,Master,115159,2016-08-29,,3,3,0,1
2017-06-01,83,34,Male,C23,Master,115159,2016-08-29,2017-06-07,3,3,0,1
2016-07-01,84,41,Male,C16,College,25950,2016-07-04,,1,1,0,1
2016-08-01,84,41,Male,C16,College,25950,2016-07-04,,1,1,0,1
2016-09-01,84,41,Male,C16,College,25950,2016-07-04,,1,1,250000,1
2016-10-01,84,41,Male,C16,College,25950,2016-07-04,,1,1,200000,4
2016-11-01,84,41,Male,C16,College,25950,2016-07-04,,1,1,400350,4
2016-12-01,84,42,Male,C16,College,25950,2016-07-04,,1,1,3000000,4
2017-01-01,84,42,Male,C16,College,25950,2016-07-04,,1,1,1000000,3
2017-02-01,84,42,Male,C16,College,25950,2016-07-04,,1,1,2198000,3
2017-03-01,84,42,Male,C16,College,25950,2016-07-04,,1,1,0,3
2017-04-01,84,42,Male,C16,College,25950,2016-07-04,,1,1,402290,2
2017-05-01,84,42,Male,C16,College,25950,2016-07-04,,1,1,0,2
2017-06-01,84,42,Male,C16,College,25950,2016-07-04,,1,1,300000,2
2017-07-01,84,42,Male,C16,College,25950,2016-07-04,,1,1,0,2
2017-08-01,84,42,Male,C16,College,25950,2016-07-04,,1,1,1237380,2
2017-09-01,84,42,Male,C16,College,25950,2016-07-04,2017-09-04,1,1,-300000,2
2017-10-01,85,24,Male,C22,Master,49509,2017-09-28,,1,1,0,1
2017-11-01,85,24,Male,C22,Master,49509,2017-09-28,,1,1,0,1
2017-12-01,85,25,Male,C22,Master,49509,2017-09-28,,1,1,0,1
2016-01-01,86,35,Male,C2,Master,49510,2015-05-28,2016-01-27,1,1,0,1
2016-09-01,87,36,Male,C6,Bachelor,119341,2016-08-31,,3,3,0,1
2016-10-01,87,36,Male,C6,Bachelor,119341,2016-08-31,,3,3,0,1
2016-11-01,87,36,Male,C6,Bachelor,119341,2016-08-31,,3,3,300000,1
2016-12-01,87,36,Male,C6,Bachelor,119341,2016-08-31,,3,3,0,1
2017-01-01,87,36,Male,C6,Bachelor,119341,2016-08-31,,3,3,834720,4
2017-02-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,11894240,4
2017-03-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,7918580,4
2017-04-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,145500,4
2017-05-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,349320,4
2017-06-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,1979060,4
2017-07-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,1530800,4
2017-08-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,1166680,4
2017-09-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,4276720,4
2017-10-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,1604070,4
2017-11-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,2719440,4
2017-12-01,87,37,Male,C6,Bachelor,119341,2016-08-31,,3,3,1310090,4
2016-01-01,88,45,Female,C3,College,62298,2015-01-06,,2,2,824700,3
2016-02-01,88,45,Female,C3,College,62298,2015-01-06,,2,2,528840,3
2016-03-01,88,45,Female,C3,College,62298,2015-01-06,,2,2,1572150,3
2016-04-01,88,45,Female,C3,College,62298,2015-01-06,,2,2,0,1
2016-05-01,88,45,Female,C3,College,62298,2015-01-06,,2,2,323180,1
2016-06-01,88,45,Female,C3,College,62298,2015-01-06,2016-06-03,2,2,0,1
2016-06-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,0,1
2016-07-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,1217260,3
2016-08-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,310260,3
2016-09-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,776130,3
2016-10-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,315320,2
2016-11-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,194320,2
2016-12-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,193340,2
2017-01-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,240880,3
2017-02-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,0,3
2017-03-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,2883920,3
2017-04-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,0,1
2017-05-01,89,27,Male,C2,Bachelor,58977,2016-05-30,,2,2,0,1
2017-06-01,89,28,Male,C2,Bachelor,58977,2016-05-30,,2,2,0,1
2017-07-01,89,28,Male,C2,Bachelor,58977,2016-05-30,,2,2,0,1
2017-08-01,89,28,Male,C2,Bachelor,58977,2016-05-30,2017-07-29,2,2,0,1
2016-11-01,90,32,Male,C22,College,29408,2016-11-11,,2,2,0,1
2016-12-01,90,32,Male,C22,College,29408,2016-11-11,,2,2,0,1
2017-01-01,90,32,Male,C22,College,29408,2016-11-11,,2,2,136160,1
2017-02-01,90,32,Male,C22,College,29408,2016-11-11,,2,2,407480,1
2017-03-01,90,33,Male,C22,College,29408,2016-11-11,2017-03-10,2,2,0,1
2016-08-01,91,31,Male,C21,College,22731,2016-08-03,,2,2,0,1
2016-09-01,91,31,Male,C21,College,22731,2016-08-03,,2,2,0,1
2016-10-01,91,31,Male,C21,College,22731,2016-08-03,,2,2,0,1
2016-11-01,91,31,Male,C21,College,22731,2016-08-03,,2,2,0,1
2016-12-01,91,31,Male,C21,College,22731,2016-08-03,2016-12-15,2,2,200000,1
2016-01-01,93,30,Male,C17,Master,39527,2015-07-14,,2,2,1220120,2
2016-02-01,93,30,Male,C17,Master,39527,2015-07-14,2016-02-03,2,2,0,2
2017-02-01,95,28,Female,C14,Master,60874,2017-01-30,,3,3,0,1
2017-03-01,95,29,Female,C14,Master,60874,2017-01-30,2017-03-09,3,3,0,1
2017-07-01,96,34,Male,C12,Master,64953,2017-07-17,,3,3,0,1
2017-08-01,96,35,Male,C12,Master,64953,2017-07-17,,3,3,0,1
2017-09-01,96,35,Male,C12,Master,64953,2017-07-17,,3,3,0,1
2017-10-01,96,35,Male,C12,Master,64953,2017-07-17,,3,3,0,1
2017-11-01,96,35,Male,C12,Master,64953,2017-07-17,2017-11-27,3,3,0,1
2017-10-01,97,40,Female,C2,Master,80771,2017-10-03,,3,3,0,1
2017-11-01,97,40,Female,C2,Master,80771,2017-10-03,,3,3,0,1
2017-12-01,97,40,Female,C2,Master,80771,2017-10-03,,3,3,350000,1
2016-08-01,98,24,Male,C16,College,57977,2016-08-15,,2,2,0,3
2016-09-01,98,24,Male,C16,College,57977,2016-08-15,,2,2,1374540,3
2016-10-01,98,24,Male,C16,College,57977,2016-08-15,,2,2,5250000,4
2016-11-01,98,24,Male,C16,College,57977,2016-08-15,,2,2,2256470,4
2016-12-01,98,24,Male,C16,College,57977,2016-08-15,,2,2,1410000,4
2017-01-01,98,24,Male,C16,College,57977,2016-08-15,,2,2,2999000,4
2017-02-01,98,24,Male,C16,College,57977,2016-08-15,,2,2,0,4
2017-03-01,98,24,Male,C16,College,57977,2016-08-15,,2,2,3888860,4
2017-04-01,98,25,Male,C16,College,57977,2016-08-15,,2,2,1485010,4
2017-05-01,98,25,Male,C16,College,57977,2016-08-15,,2,2,1489150,4
